index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पुरस्कृत-	10	पुरस्कृत-मध्यम-क्रमः	पुरस्कृत	पुरस्कृत	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	पुरस्कृत-मध्यम-क्रम	-	-	-	-	-
1.2	मध्यम-	-	-	मध्यम	मध्यम	कर्मधारयः,1.3	कर्मधारयः,1.3	CP	पुरस्कृत-मध्यम-क्रम	-	-	-	-	-
1.3	क्रमः	-	-	क्रम{पुं;1;एक}	क्रम{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
2.1	सन्	-	सन्	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	N1	सज्जन	-	-	-	-	-
3.1	पवमानः	7	पवमानः	पवमान{पुं;1;एक}/पवमान{पुं;1;एक(पू1;शानच्_लट्;कर्तरि;पूङ्;:भ्वादिः)}	पवमान{पुं;1;एक}	प्रयोजककर्ता,8.1	प्रयोजककर्ता,8.1	N1	पवमान	-	-	-	-	-
4.1	पृथिवी-	8	पृथिवीरुहानिव	पृथिवी	पृथिवी	उपपद-तत्पुरुषः,4.2	उपपद-तत्पुरुषः,4.2	CP	पृथ्वी-रुहों_को	-	-	-	-	-
4.2	रुहान्	-	-	रुह{पुं;2;बहु}	रुह{पुं;2;बहु}	उपमानम्,5.1	उपमानम्,5.1	N2				-	-	
5.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-	-	-
6.1	नृपान्	12	नृपाननुद्धरन्	नृप{पुं;2;बहु}	नृप{पुं;2;बहु}	कर्म,7.2	कर्म,7.2	N2	राजा	-	-	-	-	-
7.1	अन्-	-	अन्-उद्धरन्	अन्	अन्	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	अन्-उद्धार_करता_हुआ	-	-	-	-	-
7.2	उद्धरन्	-	-	उद्धरत्{पुं;1;एक}	उद्धरत्{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1				-	-	
8.1	नमयामास	11	नमयामास	णम्1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;णमँ;:भ्वादिः}/णम्1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;णमँ;:भ्वादिः}/णम्1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;णमँ;:भ्वादिः}/णम्1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;णमँ;:भ्वादिः}/णम्1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;णमँ;:भ्वादिः}/णम्1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;णमँ;:भ्वादिः}	णम्1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;णमँ;:भ्वादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	-	-	-	-	-	-
