index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ते	-	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वे	-	-	-	-	-
2.1	मुखे	-	मुखे	मुख{नपुं;1;द्वि}/मुख{नपुं;2;द्वि}/मुख{नपुं;8;द्वि}/मुख{पुं;7;एक}/मुख{नपुं;7;एक}	मुख{नपुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	मुख	-	-	-	-	-
3.1	सुरत-	-	सुरत-श्रम-संभ्रुतः	सुरत	सुरत	सप्तमी-तत्पुरुषः,3.2	सप्तमी-तत्पुरुषः,3.2	CP	अत्यधिक_अनुरक्त-श्रम-	-	-	-	-	-
3.2	श्रम-	-	-	श्रम	श्रम	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP	अत्यधिक_अनुरक्त-श्रम-	-	-	-	-	-
3.3	संभ्रुतः	-	-	सम्भ्रुतः{पुं;1;एक}	सम्भ्रुतः{पुं;1;एक}	विशेषणम्,4.3	विशेषणम्,4.3	N1				-	-	
4.1	स्वेद-	-	स्वेद-लव-उद्गमः	स्वेद	स्वेद	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	पसीना-लव-	-	-	-	-	-
4.2	लव-	-	-	लव	लव	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	पसीना-लव-	-	-	-	-	-
4.3	उद्गमः	-	-	उद्गम{पुं;1;एक}	उद्गम{पुं;1;एक}	कर्म,6.1	कर्म,6.1	N1				-	-	
5.1	अपि	-	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.3	सम्बन्धः,4.3	NA	भी	-	-	-	-	-
6.1	ध्रियते	-	ध्रियते	धृ1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;धृञ्;:भ्वादिः}/धृ2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;धृङ्;:भ्वादिः}/धृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;धृङ्;:तुदादिः}/धृ3{भावे;लट्;प्र;एक;आत्मनेपदी;धृङ्;:तुदादिः}	धृ1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;धृञ्;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	धारण_किया_जाता_है	-	-	-	-	-
