index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तां	1	तां	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	ता{स्त्री;2;एक}	सन्दर्भ_बिन्दुः,2.1	सन्दर्भ_बिन्दुः,2.1	N2	ता_की	-	-	-	-	-
2.1	प्रति	2	प्रति	प्रति{अव्य}	प्रति{अव्य}	आभिमुख्यम्,3.2	आभिमुख्यम्,3.2	NA	ओर	-	-	-	-	-
3.1	अभिव्यक्त-	3	अभिव्यक्तमनोरथानां	अभिव्यक्त	अभिव्यक्त	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	-	-	-	-	-	-
3.2	मनोरथानां	-	-	मनोरथ;पुं;6;बहु}	मनोरथ;पुं;6;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	N6				-	-	
4.1	मही-	4	महीपतीनां	मही	मही	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	पृथ्वी-पतियों_की	-	-	-	-	-
4.2	पतीनां	-	-	पति{पुं;6;बहु}/पति{नपुं;6;बहु}	पति{पुं;6;बहु}	षष्ठीसम्बन्धः,5.2	षष्ठीसम्बन्धः,5.2	N6				-	-	
5.1	प्रणय-	5	प्रणयाग्रदूत्यः	प्रणय	प्रणय	सप्तमी-तत्पुरुषः,5.2	सप्तमी-तत्पुरुषः,5.2	CP	विवाह_करना-आगे-दूतियाँ	-	-	-	-	-
5.2	अग्रदूत्यः	-	-	अग्रदूती{स्त्री;1;बहु}/दूती{स्त्री;8;बहु}/दूत्य{पुं;1;एक}	अग्रदूती{स्त्री;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1				-	-	
6.1	विविधाः	10	विविधाः	विविध{पुं;1;बहु}/विविधा{स्त्री;1;बहु}/विविधा{स्त्री;2;बहु}/विविध{पुं;8;बहु}	विविधा{स्त्री;1;बहु}	विशेषणम्,7.2	विशेषणम्,7.2	N1	-	-	-	-	-	-
7.1	शृङ्गार-	9	शृङ्गारचेष्टाः	शृङ्गार	शृङ्गार	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	शृंगार-चेष्टा	-	-	-	-	-
7.2	चेष्टाः	-	-	चेष्टा{स्त्री;1;बहु}/चेष्टा{स्त्री;2;बहु}/चेष्टा{स्त्री;8;बहु}/चेष्ट{पुं;8;बहु}/चेष्ट{पुं;1;बहु}	चेष्टा{स्त्री;1;बहु}	कर्तृसमानाधिकरणम्,11.1	कर्तृसमानाधिकरणम्,11.1	N1				-	-	
8.1	पाद-	8	पादपानां	पाद	पाद	तृतीया-तत्पुरुषः,8.2	तृतीया-तत्पुरुषः,8.2	CP	पैर-पाना_को	-	-	-	-	-
8.2	पानां	-	-	प{पुं;6;बहु}	प{पुं;6;बहु}	षष्ठीसम्बन्धः,9.2	षष्ठीसम्बन्धः,9.2	N6				-	-	
9.1	प्रवाल-	6	प्रवालशोभा	प्रवाल	प्रवाल	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP	प्रवाल-शोभा	-	-	-	-	-
9.2	शोभा	-	-	शोभा{स्त्री;1;एक}	शोभा{स्त्री;1;एक}	उपमानम्,10.1	उपमानम्,10.1	N1				-	-	
10.1	इव	7	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.1	उपमान_द्योतकः,11.1	NA	जैसे	-	-	-	-	-
11.1	बभूवुः	11	बभूवुः	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,5.2	अभिहित_कर्ता,5.2	KP	हुईं	-	-	-	-	-
