index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सा	1	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	उसने	-	-	-	-	-
2.1	यूनि	2	यूनि	युवन्{पुं;7;एक}/युवन्{नपुं;7;एक}	युवन्{पुं;7;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N7	युवक_में	-	-	-	-	-
3.1	तस्मिन्	3	तस्मिन्	तद्{सर्वनाम;नपुं;7;एक}/तद्{सर्वनाम;पुं;7;एक}	तद्{सर्वनाम;नपुं;7;एक}	विषयाधिकरणम्,4.2	विषयाधिकरणम्,4.2	N7	उसमें	-	-	-	-	-
4.1	अभिलाष-	4	अभिलाष-बन्धम्	अभिलाष	अभिलाष	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	अभिलाषा-बन्ध	-	-	-	-	-
4.2	बन्धम्	-	-	बन्ध{पुं;2;एक}	बन्ध{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2				-	-	
5.1	शालीनतया	6	शालीनतया	शालीनता{स्त्री;3;एक}	शालीनता{स्त्री;3;एक}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	N3	शालि	-	-	-	-	-
6.1	वक्तुम्	9	वक्तुम्	वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	NA	ध्_वच्1ने~के_लिये	-	-	-	-	-
7.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	-	-	-	-	-
8.1	शशाक	5	शशाक	शक्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शकँ;:दिवादिः}/शक्3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शकॢँ;:स्वादिः}/शक्2{कर्तरि;लिट्;उ;एक;परस्मैपदी;शकँ;:दिवादिः}/शक्3{कर्तरि;लिट्;उ;एक;परस्मैपदी;शकॢँ;:स्वादिः}	शक्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शकँ;:दिवादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	ध्_शक्2_प्प्_स्क्या	-	-	-	-	-
9.1	अराल-	-	अराल-केश्याः	अराल	अराल	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	-	-	-	-	-	-
9.2	केश्याः	-	-	केश्या{स्त्री;1;एक}	केश्या{स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-	-	
10.1	सा	11	सा	तत्{स्त्री;1;एक}	तत्{स्त्री;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	-	-	-	-	-	-
11.1	रोमाञ्चलक्ष्येण	10	रोमाञ्चलक्ष्येण	रोमाञ्चलक्षय{नपुं;3;एक}	रोमाञ्चलक्षय{नपुं;3;एक}	हेतुः,13.1	हेतुः,13.1	N3	-	-	-	-	-	-
12.1	गात्र-	12	गात्र-यष्टिम्	गात्र	गात्र	कर्मधारयः,12.2	कर्मधारयः,12.2	CP	-	-	-	-	-	-
12.2	यष्टिम्	-	-	यष्टि{पुं;2;एक}	यष्टि{पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2				-	-	
13.1	भित्वा	13	भित्वा	भिद1{क्त्वा;अव्यय}	भिद1{क्त्वा;अव्यय}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	-	-	-	-	-	-
14.1	निराक्रामत्	14	निराक्रामदरालकेश्याः	निर्_आङ्_क्रम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी{धातुः क्रमुँ} भ्वादिः}	निर्_आङ्_क्रम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी{धातुः क्रमुँ} भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	-	-	-	-	-	-
