index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	हंस-	4.1	हंसश्रेणीषु	हंस	हंस	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	हंस-दलों_में	-	-	-	-	-
1.2	श्रेणीषु	4.2	-	श्रेणी{स्त्री;7;बहु}	श्रेणी{स्त्री;7;बहु}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7				-	-	
2.1	तारासु	5.1	तारासु	तारा{स्त्री;7;बहु}	तारा{स्त्री;7;बहु}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	ताराओं_में	-	-	-	-	-
3.1	कुमुद्वत्सु	6.1	कुमुद्वत्सु	कुमुद्वत्सु}	कुमुद्वत्सु{नपुं;7;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N7	-	-	-	-	-	-
4.1	च	8.1	च	च{अव्य}	च{अव्य}	समुच्चितः,5.1	समुच्चितः,5.1	NA	और					
5.1	वारिषु	7.1	वारिषु	वारि{नपुं;7;बहु}	वारि{नपुं;7;बहु}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	जल_में	-	-	-	-	-
6.1	विभूतयः	3.1	विभूतयस्तदीयानां	विभूति{स्त्री;1;बहु}/विभूति{स्त्री;8;बहु}	विभूति{स्त्री;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	धन					
7.1	तदीयानाम्	1.1		तदीय{पुं;6;बहु}/तदीय{नपुं;6;बहु}/तदीया{स्त्री;6;बहु}	तदीय{पुं;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	उसकों_का	-	-	-	-	-
8.1	पर्यस्ताः	9.1	पर्यस्ता	पर्यस्ता{स्त्री;1;बहु}/पर्यस्ता{स्त्री;2;बहु}/पर्यस्त{पुं;1;बहु(अस्3;क्त;असुँ;:दिवादिः)}/पर्यस्ता{स्त्री;1;बहु(अस्3;क्त;असुँ;:दिवादिः)}/पर्यस्ता{स्त्री;2;बहु(अस्3;क्त;असुँ;:दिवादिः)}	पर्यस्त{पुं;1;बहु(परि_अस्3;क्त;दिवादिः)}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	N1	पर्यस्तायें	-	-	-	-	-
9.1	यशसाम्	2.1	यशसामिव	यशस्{नपुं;6;बहु}	यशस्{नपुं;6;बहु}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	यश_का					
10.1	इव	10.1	-	इव{अव्य}	इव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	जैसे	-	-	-	-	-
11.1	(आसन्)	11.1		अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP						
