index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अन्य-	-	अन्य-दुर्लभम्	अन्य	अन्य	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	अन्य-दुर्लभ_को	-	-	-	-	-
1.2	दुर्लभम्	-	-	दुर्लभ{पुं;2;एक}/दुर्लभ{नपुं;1;एक}/दुर्लभ{नपुं;2;एक}	दुर्लभ{पुं;2;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N2				-	-	
2.1	स-	-	स-शब्द-नूपुरं	स	स	अव्ययीभावः,2.2	अव्ययीभावः,2.2	CP	स-शब्द-नूपुर_को	-	-	-	-	-
2.2	शब्द-	-	-	शब्द	शब्द	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	स-शब्द-नूपुर_को	-	-	-	-	-
2.3	नूपुरं	-	-	नूपुर{पुं;2;एक}/नूपुर{नपुं;1;एक}/नूपुर{नपुं;2;एक}	नूपुर{पुं;2;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N2				-	-	
3.1	चरण-	-	चरण-अनुग्रहं	चरण	चरण	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	-	-	-	-	-	-
3.2	अनुग्रहं	-	-	अनुग्रह;पुं;2;एक}/अनुग्रह{नपुं;1;एक}/अनुग्रह{नपुं;2;एक}	अनुग्रह{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2				-	-	
4.1	स्मरता	-	स्मरता	स्मर{तल्;स्त्री;1;एक}/स्मरत्{पुं;3;एक(स्मृ1;शतृ_लट्;स्मृ;:भ्वादिः)}/स्मरत्{नपुं;3;एक(स्मृ1;शतृ_लट्;स्मृ;:भ्वादिः)}	स्मर{तल्;स्त्री;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	स्मर	-	-	-	-	-
5.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
6.1	कुसुम-	-	कुसुम-अश्रु-वर्षिणा	कुसुम	कुसुम	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	फूल-आँसू-	-	-	-	-	-
6.2	अश्रु-	-	-	अश्रु	अश्रु	उपपद-तत्पुरुषः,6.3	उपपद-तत्पुरुषः,6.3	CP	फूल-आँसू-	-	-	-	-	-
6.3	वर्षिणा	-	-	वर्षिणा	वर्षिणा{पुं;3;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N3				-	-	
7.1	अमुना	-	अमुना	अदस्{सर्वनाम;पुं;3;एक}/अदस्{सर्वनाम;नपुं;3;एक}	अदस्{सर्वनाम;पुं;3;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N3	अदस्_से	-	-	-	-	-
8.1	अशोकेन	-	अशोकेन	अशोक{पुं;3;एक}	अशोक{पुं;3;एक}	कर्ता,11.1	कर्ता,11.1	N3	अशोक_से	-	-	-	-	-
9.1	सुगात्रि	-	सुगात्रि	सुगात्रि	सुगात्रि{स्त्री;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	-	-	-	-	-	-
10.1	त्वं	-	त्वं	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्म,11.1	कर्म,11.1	N1	तुम	-	-	-	-	-
11.1	शोच्यसे	-	शोच्यसे	शोच्यसे	शुच्2{कर्मणि;लट्;म;एक;आत्मनेपदी;ईँशुचिँर्;:दिवादिः}	अभिहित_कर्म	अभिहित_कर्म	KP	-	-	-	-	-	-
