index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यस्य	1	यस्य	यद्{सर्वनाम;नपुं;6;एक}/यद्{सर्वनाम;पुं;6;एक}	यद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.3	षष्ठीसम्बन्धः,5.3	N6	जिसके	-	-	-	णेऋएर्स् तो शुस्हेन	-
2.1	अवरोध-	2	अवरोध-स्तन-चन्दनानाम्	अवरोध	अवरोध	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अवरोध-स्तन-चन्दनों_के	-	-	-	-	-
2.2	स्तन-	-	-	स्तन	स्तन	सप्तमी-तत्पुरुषः,2.3	सप्तमी-तत्पुरुषः,2.3	CP	अवरोध-स्तन-चन्दनों_के	-	-	-	-	-
2.3	चन्दनानाम्	-	-	चन्दन{पुं;6;बहु}/चन्दन{नपुं;6;बहु}	चन्दन{नपुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-	-	
3.1	प्रक्षालनात्	3	प्रक्षालनात्	प्रक्षालन{पुं;5;एक}/प्रक्षालन{नपुं;5;एक}	प्रक्षालन{नपुं;5;एक}	हेतुः,8.1	हेतुः,8.1	N5	धोने_से	-	-	-	-	-
5.1	वारि-	4	वारि-विहार-काले	वारि	वारि	सप्तमी-तत्पुरुषः,5.2	सप्तमी-तत्पुरुषः,5.2	CP	विहार-समय	-	-	-	-	-
5.2	विहार-	-	-	विहार	विहार	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP	विहार-समय	-	-	-	-	-
5.3	काले	-	-	काल{पुं;7;एक}/काल{पुं;7;एक}/काल{नपुं;2;द्वि}/काल{नपुं;1;द्वि}/काल{नपुं;7;एक}	काल{नपुं;7;एक}	अधिकरणम्,2.3	अधिकरणम्,2.3	N7				-	-	
6.1	कलिन्द-	5	कलिन्द-कन्या	कलिन्द	कलिन्द	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	कलिन्द_पर्वत-कन्य	-	-	-	-	River Yamuna
6.2	कन्या	-	-	कन्या{स्त्री;1;एक}/कन्य{स्त्री;1;एक}	कन्य{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1				-	River Yamuna	
7.1	मथुराम्	6	मथुराम्	मथुरा{स्त्री;2;एक}	मथुरा{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2	-	-	-	-	-	Place Mathura
8.1	गता	7	गतापि	गता{स्त्री;1;एक(गम्1;क्त;भ्वादिः)}	गता{स्त्री;1;एक(गम्1;क्त;भ्वादिः)}	कर्ता,13.1	कर्ता,13.1	N1	-	-	-	-	-	-
9.1	अपि	-	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,11.4	सम्बन्धः,11.4	NA	-	-	-	-	-	-
11.1	गङ्गा-	8	गङ्गा-ऊर्मी-संसक्त-जलाः	गङ्गा	गङ्गा	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	सञ्ज्-जल	-	-	-	-	-
11.2	ऊर्मी-	-	-	ऊर्मी	ऊर्मी	तृतीया-तत्पुरुषः,11.3	तृतीया-तत्पुरुषः,11.3	CP	सञ्ज्-जल	-	-	-	-	-
11.3	संसक्त-	-	-	संसक्त	संसक्त	बहुव्रीहिः,11.4	बहुव्रीहिः,11.4	CP	सञ्ज्-जल	-	-	-	-	-
11.4	जलाः	-	-	जल{स्त्री;1;बहु}	जल{स्त्री;1;बहु}	उपमानम्,12.1	उपमानम्,12.1	N1				-	-	
12.1	इव	9	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
13.1	भाति	10	भाति	भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भा;:अदादिः}	भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भा;:अदादिः}	अभिहित_कर्ता,6.2	अभिहित_कर्ता,6.2	KP	ध्_भा1_प्प्_स्क्ती_है	-	-	-	-	-
