index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यः	5	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,11.2	कर्ता,11.2	N1	जो	-	-	-	प्रदीपः	रघुवंशस्य राजा
2.1	आयोधने	1	आयोधने	आयोधन{नपुं;1;द्वि}/आयोधन{नपुं;2;द्वि}/आयोधन{नपुं;7;एक}/आयोधन{नपुं;1;द्वि(युध्1;ल्युट्;युधँ;:दिवादिः)}/आयोधन{नपुं;2;द्वि(युध्1;ल्युट्;युधँ;:दिवादिः)}/आयोधन{नपुं;7;एक(युध्1;ल्युट्;युधँ;:दिवादिः)}	आयोधन{नपुं;7;एक(युध्1;ल्युट्;युधँ;दिवादिः)}	अधिकरणम्,3.1	अधिकरणम्,3.1	N7	ण्थ्ने~में	-	-	-	-	-
3.1	कृष्णगतिम्	2	कृष्णगतिम्	कृष्णगति{पुं;2;एक}	कृष्णगति{पुं;2;एक}	अभेदः,4.1	अभेदः,4.1	N2	आग_को	-	-	-	-	-
4.1	सहायम्	3	सहायम्	सहाय{पुं;2;एक}	सहाय{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	साथी	-	-	-	-	-
5.1	अवाप्य	4	अवाप्य	आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	अव_आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}	पूर्वकालः,11.2	पूर्वकालः,11.2	NA	पा_कर	-	-	-	-	-
6.1	क्षत्रिय-	6	क्षत्रियकालरात्रिम्	क्षत्रिय	क्षत्रिय	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	क्षत्रिय-समय-रात	-	-	-	-	-
6.2	कालरात्रिम्	-		कालरात्रि{स्त्री;2;एक}	कालरात्रि{स्त्री;2;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2				-	-	
7.1	राम-	9	रामपरश्वधस्य	राम	राम	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	राम-परश्वध_की	-	-	-	-	-
7.2	परश्वधस्य	-	-	परश्वध{पुं;6;एक}/परश्वध{नपुं;6;एक}	परश्वध{नपुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-	-	
8.1	शिताम्	8	शिताम्	शिता{स्त्री;2;एक(शो1;क्त;शो;:दिवादिः)}/शिता{स्त्री;2;एक(शि1;क्त;शिञ्;:स्वादिः)}	शिता{स्त्री;2;एक(शि1;क्त;शिञ्;:स्वादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N2	तीक्ष्ण_की_हुई	-	-	-	-	-
9.1	धाराम्	7	धाराम्	धारा{स्त्री;2;एक}	धारा{स्त्री;2;एक}	कर्म,11.2	कर्म,11.2	N2	धारा	-	-	-	-	-
10.1	उत्पल-	9	उत्पलपत्रसाराम्	उत्पल	उत्पल	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	उत्पल-पत्र-सारा	-	-	-	-	-
10.2	पत्र-	-	-	पत्र	पत्र	षष्ठी-तत्पुरुषः,10.3	षष्ठी-तत्पुरुषः,10.3	CP	उत्पल-पत्र-सारा	-	-	-	-	-
10.3	साराम्	-	-	सारा{स्त्री;2;एक}	सारा{स्त्री;2;एक}	कर्मसमानाधिकरणम्,11.2	कर्मसमानाधिकरणम्,11.2	N2				-	-	
11.1	सं-	8	संभावयति	सं	सं	प्रादि-समासः,11.2	प्रादि-समासः,11.2	CP	चिन्तन_करता_है	-	-	-	-	-
11.2	भावयति	-	-	भुव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भुवोँ;:चुरादिः}/भू1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}/भू2{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;:चुरादिः}/सं	भुव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भुवोँ;:चुरादिः}	अभिहित_कर्ता,सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP				-	-	
