"index"	"word"	"poem"	"sandhied_word"	"morph_analysis"	"morph_in_context"	"kaaraka_sambandha"	"possible_relations"	"color_code"	"hindi_meaning"	"English_meaning"	"samAsa"	"prayoga"	"sarvanAma"	"Name-classification"
1.1	"अथ"	1	"अथ"	"अथ{अव्य}"	"अथ{अव्य}"	"सम्बन्धः,10.1"	"सम्बन्धः,10.1"	"NA"	"और"	"-"	"-"	"-"	"-"	"-"
2.1	"दक्षिण-"	3	"दक्षिण-उदधेः"	"दक्षिण"	"दक्षिण"	"षष्ठी-तत्पुरुषः,2.2"	"षष्ठी-तत्पुरुषः,2.2"	"CP"	"दक्षिण-समुद्र_के"	"-"	"-"	"-"	"-"	"-"
2.2	"उदधेः"	"-"	"-"	"उदधि{पुं;5;एक}/उदधि{पुं;6;एक}"	"उदधि{पुं;6;एक}"	"षष्ठीसम्बन्धः,3.1"	"षष्ठीसम्बन्धः,3.1"	"N6"				"-"	"-"	
3.1	"रोधसि"	2	"रोधसि"	"रोधस्{नपुं;7;एक}"	"रोधस्{नपुं;7;एक}"	"अधिकरणम्,4.1"	"अधिकरणम्,4.1"	"N7"	"तट_में"	"-"	"-"	"-"	"-"	"-"
4.1	"स्थितं"	"-"	"स्थितं"	"स्थित{पुं;2;एक(ष्था1;क्त;ष्था;:भ्वादिः)}/स्थित{नपुं;1;एक(ष्था1;क्त;ष्था;:भ्वादिः)}/स्थित{नपुं;2;एक(ष्था1;क्त;ष्था;:भ्वादिः)}"	"स्थित{पुं;2;एक(ष्था1;क्त;ष्था;:भ्वादिः)}"	"विशेषणम्,5.4"	"विशेषणम्,5.4"	"N2"	"स्थित"	"-"	"-"	"-"	"-"	"-"
5.1	"श्रित-"	4	"श्रित-गोकर्ण-निकेतम्-ईश्वरं"	"श्रित"	"श्रित"	"बहुव्रीहिः,5.2"	"बहुव्रीहिः,5.2"	"CP"	"-"	"-"	"-"	"-"	"-"	"-"
5.2	"गोकर्ण-"	"-"	"-"	"गोकर्ण"	"गोकर्ण"	"बहुव्रीहिः,5.3"	"बहुव्रीहिः,5.3"	"CP"	"-"	"-"	"-"	"-"	"-"	"-"
5.3	"निकेतम्-"	"-"	"-"	"निकेतम्"	"निकेतम्"	"बहुव्रीहिः,5.4"	"बहुव्रीहिः,5.4"	"CP"	"-"	"-"	"-"	"-"	"-"	"-"
5.4	"ईश्वरं"	"-"	"-"	"ईश्वर;पुं;2;एक}/ईश्वर{नपुं;1;एक}/ईश्वर{नपुं;2;एक}"	"ईश्वर;पुं;2;एक}"	"कर्म,6.1"	"कर्म,6.1"	"N2"				"-"	"-"	
6.1	"उपवीणयितुम्"	5	"उपवीणयितुम्"	"उप_वीण{अव्य;णिजन्त;तुमुन्;वीण;चुरादिः}"	"उप_वीण{अव्य;णिजन्त;तुमुन्;वीण;चुरादिः}"	"प्रयोजनम्,10.1"	"प्रयोजनम्,10.1"	"NA"	"-"	"-"	"-"	"-"	"-"	"-"
7.1	"नारदः"	8	"नारदः"	"नारद{पुं;1;एक}"	"नारद{पुं;1;एक}"	"कर्ता,10.1"	"कर्ता,10.1"	"N1"	"नारद"	"-"	"-"	"-"	"-"	"-"
8.1	"रवेः"	7	"रवेरुदयावृत्तिपथेन"	"रवि{पुं;5;एक}/रवि{पुं;6;एक}"	"रवि{पुं;6;एक}"	"षष्ठीसम्बन्धः,9.3"	"षष्ठीसम्बन्धः,9.3"	"N6"	"रवि_के"	"-"	"-"	"-"	"-"	"-"
9.1	"उदय-"	"-"		"इ1{घञ्;इण्;:अदादिः"	"उदय"	"षष्ठी-तत्पुरुषः,9.2"	"षष्ठी-तत्पुरुषः,9.2"	"CP"	"पथ_से"	"-"	"-"	"-"	"-"	"-"
9.2	"आवृत्ति-"	"-"	"-"	"आवृत्ति"	"आवृत्ति"	"षष्ठी-तत्पुरुषः,9.3"	"षष्ठी-तत्पुरुषः,9.3"	"CP"	"पथ_से"	"-"	"-"	"-"	"-"	"-"
9.3	"पथेन"	"-"	"-"	"पथ;पुं;3;एक}/पथ{नपुं;3;एक}"	"पथ{नपुं;3;एक}"	"करणम्,10.1"	"करणम्,10.1"	"N3"				"-"	"-"	
10.1	"ययौ"	6	"ययौ"	"या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}/ययि{पुं;7;एक}"	"या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}"	"अभिहित_कर्ता,7;सकर्मक.1"	"अभिहित_कर्ता,7;सकर्मक.1"	"KP"	"गया"	"-"	"-"	"-"	"-"	"-"
