index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अति-	-	-	अति	अति	अव्ययीभावः,1.2	अव्ययीभावः,1.2	CP	अति	-	-	-	-	-
1.2	सन्ततम्	-	-	सन्तत{पुं;2;एक}/सन्तत{नपुं;1;एक}/सन्तत{नपुं;2;एक}	सन्तत{नपुं;1;एक}	विशेषणम्,2.3	विशेषणम्,2.3	N1				-	-	
2.1	स्व-	1	स्वजनाश्रु	स्व	स्व	कर्मधारयः,2.3	कर्मधारयः,2.3	CP	अपना-जन-आँसू	-	-	-	-	-
2.2	जन-	-	-	जन	जन	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	अपना-जन-आँसू	-	-	-	-	-
2.3	अश्रु	-	-	अश्रु{नपुं;1;एक}/अश्रु{नपुं;2;एक}/अश्रु{नपुं;8;एक}	अश्रु{नपुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1				-	-	
3.1	प्रेतम्	4	प्रेतमिति	प्र_इ1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;इण्;:अदादिः}	प्रेत्{नपुं;2,एक}	कर्म,4.1	कर्म,4.1	N2	प्र_इ1_प्प्_स्क्यें	-	-	-	-	-
4.1	दहति	3	दहति	दह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दहँ;:भ्वादिः}	दह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दहँ;:भ्वादिः}	वाक्यकर्म,6.1	वाक्यकर्म,6.1	KP	जलाता_है	-	-	-	-	-
5.1	इति	-	-	इति{अव्य}	इति{अव्य}	वाक्यकर्मद्योतकः,4.1	वाक्यकर्मद्योतकः,4.1	NA	ऐसा	-	-	-	-	-
6.1	प्रचक्षते	5	प्रचक्षते	प्र-चक्ष्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;चक्षिँङ्;:अदादिः}	प्र-चक्ष्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;चक्षिँङ्;:अदादिः}	अभिहित_कर्ता,2.3	अभिहित_कर्ता,2.3	KP	स्पष्ट_बोलते_हैं	-	-	-	-	-
7.1	किल	2	किलातिसन्ततं	किल{अव्य}/किल्1{कर्तरि;लोट्;म;एक;परस्मैपदी;किलँ;:तुदादिः}	किल{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	-	-	-	-	-	-
