index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पुरु-	1	पुरुहूतप्रभृतयः	पुरु	पुरु	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	-	-	पुरुहूतः = पुरु हूतं यज्ञेषु यस्य सः ; पुरुहूतः प्रभृतिः येषां ते	-	-	-
1.2	हूत-	-	-	हूत	हूत	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	-	-	पुरुहूतः = पुरु हूतं यज्ञेषु यस्य सः ; पुरुहूतः प्रभृतिः येषां ते	-	-	-
1.3	प्रभृतयः	-	-	प्रभृति{स्त्री;1;बहु}/प्रभृति{पुं;1;बहु}	प्रभृति{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
2.1	सुराः	3	सुराः	सुरा{स्त्री;2;बहु}/सुरा{स्त्री;1;बहु}/सुर{पुं;1;बहु}	सुर{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	-	-	-	-	-	देवाः
3.1	सुर			सुर	सुर	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP						
3.2	कार्य-	2	सुरकार्योद्यतं	सुरकार्य	सुरकार्य	सप्तमी-तत्पुरुषः,3.3	सप्तमी-तत्पुरुषः,3.3	CP	-	-	सुरकार्यम् = सुराणां कार्यम् ; सुरकार्य-उद्यतम् = सुरकार्ये उद्यतः,तम् 	-	-	-
3.3	उद्यतं	-	-	उद्यत{पुं;2;एक(उत्_यम्1;क्त;भ्वादिः)}	उद्यत{पुं;2;एक(उत्_यम्1;क्त;भ्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	विष्णुम्	-	-	विष्णु{पुं;2;एक}	विष्णु{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	-	-	-	-	-	-
5.1	अंशैः	4	अंशैरनुययुर्विष्णुं	अंश{पुं;3;बहु}	अंश{पुं;3;बहु}	हेतुः,10.1	हेतुः,10.1	N3	-	-	-	-	-	-
6.1	द्रुमाः	-	द्रुमाः	द्रुम{पुं;1;बहु}	द्रुम{पुं;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	-	-	-	-	-	वृक्षाः
7.1	पुष्पैः	5	पुष्पैर्वायुमिव	पुष्प{नपुं;3;बहु}/पुष्प{पुं;3;बहु}	पुष्प{नपुं;3;बहु}	हेतुः,11.1	हेतुः,11.1	N3	-	-	-	-	-	-
8.1	वायुम्	6	-	वायु{पुं;2;एक}	वायु{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	-	-	-	-	-	-
9.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमानम्,11.1	उपमानम्,11.1	NA	-	-	-	-	-	-
10.1	अनुययुः	-	-	अनु_या1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;या;:अदादिः}	अनु_या1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;या;:अदादिः}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	KP	-	-	-	-	-	-
11.1	(अनुययुः)	-	(-)	अनु_या1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;या;:अदादिः}	अनु_या1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	-	-	-	-	-	-
