index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	किन्नर-	-	कण्ठि	किन्नर	किन्नर	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	कण्ठी	-	-	-	-	-
1.2	कण्ठि	-	-	कण्ठी{स्त्री;8;एक}	कण्ठी{स्त्री;8;एक}	सम्बोध्यः,13.1	सम्बोध्यः,13.1	N8				-	-	
2.1	तव	-	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.3	षष्ठीसम्बन्धः,3.3	N6	तुम्हारे	-	-	-	-	-
3.1	निःश्वसित-	-	निःश्वसित-अनु-कारिभिः	निःश्वसित	निःश्वसित	उपपद-तत्पुरुषः,3.2	उपपद-तत्पुरुषः,3.2	CP	अनु-कलाकार	-	-	-	-	-
3.2	अनु-	-	-	अनु	अनु	अव्ययीभावः,3.3	अव्ययीभावः,3.3	CP	अनु-कलाकार	-	-	-	-	-
3.3	कारिभिः	-	-	कारि{स्त्री;3;बहु}/कारि{नपुं;3;बहु}/कारि{पुं;3;बहु}	कारि{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3				-	-	
4.1	बकुलैः	-	बकुलैः	बकुल{पुं;3;बहु}/बकुल{नपुं;3;बहु}	बकुल{पुं;3;बहु}	हेतुः,5.1	हेतुः,5.1	N3	केसर_से	-	-	-	-	-
5.1	मया	-	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	सहार्थः,6.1	सहार्थः,6.1	N3	मुझसे	-	-	-	-	-
6.1	समं	-	समं	समम्{अव्य}/सम{पुं;2;एक}/सम{नपुं;1;एक}/सम{नपुं;2;एक}/सम{सर्वनाम;पुं;2;एक}	समम्{अव्य}	सहार्थ_द्योतकः,7.2	सहार्थ_द्योतकः,7.2	NA	से	-	-	-	-	-
7.1	अर्ध-	-	अर्ध-चितां	अर्ध	अर्ध	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	आधा-चिता	-	-	-	-	-
7.2	चितां	-	-	चित्{स्त्री;6;बहु}/चिता{स्त्री;2;एक}	चिता{स्त्री;2;एक}	विशेषणम्,8.2	विशेषणम्,8.2	N2				-	-	
8.1	विलास-	-	विलास-मेखलां	विलास	विलास	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	-	-	-	-	-	-
8.2	मेखलां	-	-	मेखला;स्त्री;2;एक}	मेखला;स्त्री;2;एक}	कर्म,13.1	कर्म,13.1	N2				-	-	
9.1	अ-	-	अ-समाप्य	अ	अ	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	सम्_आप्2_कर	-	-	-	-	-
9.2	समाप्य	-	-	आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	सम्_आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	पूर्वकालः,8.2	पूर्वकालः,8.2	NA				-	-	
10.1	किम्	-	किम्	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	कौन	-	-	-	-	-
11.1	इदं	-	इदं	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	सम्बन्धः,13.1	सम्बन्धः,13.1	N1	यह	-	-	-	-	-
12.1	भवत्या	-	भवत्या	भवती{स्त्री;3;एक}/भवती{सर्वनाम;स्त्री;3;एक}	भवती{सर्वनाम;स्त्री;3;एक}	कर्ता,13.1	कर्ता,13.1	N3	भवती_से	-	-	-	-	-
13.1	सुप्यते	-	सुप्यते	ष्वप्1{भावे;लट्;प्र;एक;आत्मनेपदी;ञिष्वपँ;:अदादिः}	ष्वप्1{भावे;लट्;प्र;एक;आत्मनेपदी;ञिष्वपँ;:अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	सोया_जाता_है	-	-	-	-	-
