index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शुचि-	-	शुचि-स्मिते	शुचि	शुचि	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	स्वच्छ-मुस्कानें	-	-	-	-	-
1.2	स्मिते	-	-	स्मित{नपुं;1;द्वि}/स्मित{नपुं;2;द्वि}/स्मित{नपुं;7;एक}/शुचि	स्मित{नपुं;1;द्वि}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	N1				-	-	
2.1	अहं	-	अहं	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मैं	-	-	-	-	-
3.1	शठः	-	शठः	शठ{पुं;1;एक}	शठ{पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1	दुष्ट	-	-	-	-	-
4.1	कैतव-	-	कैतव-वत्सलः	कैतव	कैतव	तृतीया-तत्पुरुषः,4.2	तृतीया-तत्पुरुषः,4.2	CP	छली-घास_से_प्रज्वलित_अग्नि	-	-	-	-	-
4.2	वत्सलः	-	-	वत्सल{पुं;1;एक}	वत्सल{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1				-	-	
5.1	ध्रुवं	-	ध्रुवं	ध्रुव{पुं;2;एक}/ध्रुव{नपुं;1;एक}/ध्रुव{नपुं;2;एक}	ध्रुव{पुं;2;एक}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	N2	निश्चित्_को	-	-	-	-	-
6.1	तव	-	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	तुम्हारा	-	-	-	-	-
7.1	विदितः	-	विदितः	विदित{पुं;1;एक(विद्1;क्त;विदँ;:अदादिः)}	विदित{पुं;1;एक(विद्1;क्त;विदँ;:अदादिः)}	कर्तृसमानाधिकरणम्,8.1	कर्तृसमानाधिकरणम्,8.1	N1	ज्ञात	-	-	-	-	-
8.1	अस्मि	-	अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	हूँ	-	-	-	-	-
9.1	यत्	-	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	-	-	-	-	-	-
10.1	माम्	-	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,11.1	कर्म,11.1	N2	मुझे	-	-	-	-	-
11.1	अनापृच्छ्य	-	अनापृच्छ्य	अनापृच्छ्य}	अन्_आङ्_प्रछ्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,16.1	पूर्वकालः,16.1	NA	-	-	-	-	-	-
12.1	इतः	-	इतः	इतः{अव्य}/इ1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;इण्;:अदादिः}/इत{पुं;1;एक(इ1;क्त;इण्;:अदादिः)}	इतः{अव्य}	क्रियाविशेषणम्,15.1	क्रियाविशेषणम्,15.1	NA	-	-	-	-	-	-
13.1	पर-	-	पर-लोकम्	पर	पर	षष्ठी-तत्पुरुषः,13.2	षष्ठी-तत्पुरुषः,13.2	CP	बाद-लोक_को	-	-	-	-	-
13.2	लोकम्	-	-	लोक{पुं;2;एक}	लोक{पुं;2;एक}	कर्म,15.1	कर्म,15.1	N2				-	-	
14.1	असंनिवृत्तये	-	असंनिवृत्तये	असन्निवृत्ति{स्त्री;4;एक}	असन्निवृत्ति{स्त्री;4;एक}	प्रयोजनम्,15.1	प्रयोजनम्,15.1	N4	-	-	-	-	-	-
15.1	गता	-	गता	गता{स्त्री;1;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	गता{स्त्री;1;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	कर्तृसमानाधिकरणम्,16.1	कर्तृसमानाधिकरणम्,16.1	N1	गयी_हुई	-	-	-	-	-
16.1	असि	-	असि	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	हो	-	-	-	-	-
