index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	विन्ध्यस्य	1	विन्ध्यस्य	विन्ध्य{पुं;6;एक}	विन्ध्य{पुं;6;एक}	षष्ठीसम्बन्धः,2.2	षष्ठीसम्बन्धः,2.2	N6	विन्ध्य_के	Of Mt.Vindhya	-	-	-	-
2.1	महा-	3	महाद्रेः	महत्	महत्	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	महान्-अद्रि_के	Great Mountain	-	-	-	-
2.2	अद्रेः	-	-	अद्रि{पुं;6;एक}/अद्रि{पुं;5;एक}	अद्रि{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-	-	
3.1	संस्तम्भयिता 	2	 संस्तम्भयिता 	सस्तम्भयितृ{पुं 1 एक{कृदन्त}({कृत्_धातु स्तभ्} तृच्{धातुः स्तभिँ} }	सस्तम्भयितृ{पुं;1;एक{कृदन्त}{कृत्_धातु;स्तभ्}तृच्{धातुः;स्तभिँ} 	विशेषणम्,4.5	विशेषणम्,4.5	N1	सहारे_में	One who stalled	-	-	-	 संस्तम्भयिता - This word is not analysed by Anusaraka. 
4.1	निःशेष-	4	र्निःशेषपीतोज्झितसिन्धुराजः	निःशेष	निःशेष	द्वितीया-तत्पुरुषः,4.2	द्वितीया-तत्पुरुषः,4.2	CP	निःशेष-पीना-उज्झ्-सागर-राजा	Completely drunk and spoted , the Lord of ocean	निःशेष पीत-उज्झित सिन्धु-राजः	-	-	-
4.2	पीत-	-	-	पा	पीत	उपपद-तत्पुरुषः,4.3	उपपद-तत्पुरुषः,4.3	CP	निःशेष-पीना-उज्झ्-सागर-राजा	Completely drunk and spoted , the Lord of ocean	निःशेष पीत-उज्झित सिन्धु-राजः	-	-	-
4.3	उज्झित-	-	-	उज्झ्	उज्झित	बहुव्रीहिः,4.4	बहुव्रीहिः,4.4	CP	निःशेष-पीना-उज्झ्-सागर-राजा	Completely drunk and spoted , the Lord of ocean	निःशेष पीत-उज्झित सिन्धु-राजः	-	-	-
4.4	सिन्धु-	-	-	सिन्धु	सिन्धु	षष्ठी-तत्पुरुषः,4.5	षष्ठी-तत्पुरुषः,4.5	CP	निःशेष-पीना-उज्झ्-सागर-राजा	Completely drunk and spoted , the Lord of ocean	निःशेष पीत-उज्झित सिन्धु-राजः	-	-	-
4.5	राजः	-	-	राजन्{पुं;1;एक}/राज्{पुं;2;बहु}/राज्{पुं;1;बहु}/राज्{पुं;6;एक}/राज्{पुं;5;एक}/राज्{नपुं;6;एक}/राज्{नपुं;5;एक}/राज्{स्त्री;2;बहु}/राज्{स्त्री;1;बहु}/राज्{स्त्री;6;एक}/राज्{स्त्री;5;एक}	राजन्{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
5.1	अगस्त्यः	10	अगस्त्यः	अगस्ति{पुं;1;एक}	अगस्ति{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	अगस्ति	Sage Agastya	-	-	-	Sage Agastyah Person Male Singular
