index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रभा-	-	प्रभा	प्रभा	प्रभा	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	प्रभा	-	-	-	-	-
1.2	अनुलिप्त-	-	-	अनुलिप्त	अनुलिप्त	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	प्रभा	-	-	-	-	-
1.3	श्रीवत्सम्	-	-	श्रीवत्स{पुं;2;एक}	श्रीवत्स{पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2				-	-	
2.1	लक्ष्मी-	-	लक्ष्मी	लक्ष्मी	लक्ष्मी	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	लक्ष्मी	-	-	-	-	-
2.2	विभ्रम-	-	-	विभ्रम	विभ्रम	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	लक्ष्मी	-	-	-	-	-
2.3	दर्पणम्	-	-	दर्पण{पुं;2;एक}	दर्पण{पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2				-	-	
3.1	कौस्तुभ-	-	कौस्तुभ-आख्यम्	कौस्तुभ	कौस्तुभ	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	कौस्तुभ-आख्ये_को	-	-	-	-	-
3.2	आख्यम्	-	-	आख्य{नपुं;2;एक}/आख्य{नपुं;1;एक}/आख्य{पुं;2;एक}	आख्य{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-	-	
4.1	अपाम्	-	अपाम्	अप्{स्त्री;6;बहु}	अप्{स्त्री;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	पानी_का	-	-	-	-	-
5.1	सारम्	-	सारम्	सार{पुं;2;एक}/सार{नपुं;2;एक}/सार{नपुं;1;एक}	सार{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	आवश्यक_को	-	-	-	-	-
6.1	बिभ्राणम्	-	बिभ्राणम्	बिभ्राण{नपुं;2;एक(भृ1;शानच्_लट्;भृञ्;:भ्वादिः)}/बिभ्राण{नपुं;2;एक(भृ2;शानच्_लट्;डुभृञ्;:जुहोत्यादिः)}/बिभ्राण{नपुं;1;एक(भृ1;शानच्_लट्;भृञ्;:भ्वादिः)}/बिभ्राण{नपुं;1;एक(भृ2;शानच्_लट्;डुभृञ्;:जुहोत्यादिः)}/बिभ्राण{पुं;2;एक(भृ1;शानच्_लट्;भृञ्;:भ्वादिः)}/बिभ्राण{पुं;2;एक(भृ2;शानच्_लट्;डुभृञ्;:जुहोत्यादिः)}	बिभ्राण{पुं;2;एक(भृ2;शानच्_लट्;डुभृञ्;:जुहोत्यादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N2	-	-	-	-	-	-
7.1	बृहता	-	बृहतोरसा	बृहत्{नपुं;3;एक}/{पुं;3;एक}	बृहत्{नपुं;3;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N3	ध्_बृह्3_प्प्_स्क्यें	-	-	-	-	-
8.1	उरसा	-	उरसा	उरस्{नपुं;3;एक}	उरस्{नपुं;3;एक}	करणम्,6.1	करणम्,6.1	N3	सीने_से	-	-	-	-	-
9.1	(ददृशुः)	-	(-)	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	अभिहित_कर्ता_सकर्मक.1	अभिहित_कर्ता_सकर्मक.1	KP	देखा	-	-	-	-	-
10.1	(तम्)	-	(--)	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	उसको	-	-	-	आदिपुरुषः	-
