index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पारसीकान्	7.1	पारसीकांस्ततो	पारसीक{पुं;2;बहु}	पारसीक{पुं;2;बहु}	मुख्यकर्म,7.1	मुख्यकर्म,7.1	N2	पारसीकों_को					
2.1	ततः	1.1	ततो	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,9.2	कालाधिकरणम्,9.2	NA	वहाँ_से	-	-	-	-	-
3.1	जेतुं	8.1	जेतुं	जि1{अव्य;तुमुन्;जि;:भ्वादिः}	जि1{अव्य;तुमुन्;जि;:भ्वादिः}	प्रयोजनम्,4.1	प्रयोजनम्,4.1	NA	जीतने~के_लिये					
4.1	प्रतस्थे	10.1	प्रतस्थे	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,10.1;सकर्मक.1	अभिहित_कर्ता,10.1;सकर्मक.1	KP	विद्यमान_हुआ					
5.1	स्थल-	9.1	स्थलवर्त्मना	स्थल-	स्थल-	इतरेतर-द्वन्द्वः,5.2	इतरेतर-द्वन्द्वः,5.2	CP	स्थल-मार्ग_से					
5.2	वर्त्मना	9.2		वर्त्मन्{नपुं;3;एक}	वर्त्मन्{नपुं;3;एक}	करणम्,3.1	करणम्,3.1	N3						
6.1	इन्द्रिय-	4.1	इन्द्रियाख्यानिव 	इन्द्रिय	इन्द्रिय	षष्ठ्यर्थ-बहुव्रीहिः,6.2	षष्ठ्यर्थ-बहुव्रीहिः,6.2	CP	इन्द्रिय-आख्य	-	-	-	-	-
6.2	आख्यान्	4.2		आङ्_ख्या1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;ख्या;:अदादिः}/इन्द्रिय	आख्य{पुं;2;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
7.1	इव	6.1		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,4.1	उपमान_द्योतकः,4.1	NA	जैसे					
8.1	रिपून्	5.1	रिपूंस्तत्त्वज्ञानेन	रिपु{पुं;2;बहु}	रिपु{पुं;2;बहु}	कर्म,9.2	कर्म,9.2	N2	शत्रुओं_को	-	-	-	-	-
9.1	तत्त्व-	3.1		तत्त्व	तत्त्व	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP						
9.2	ज्ञानेन	3.2		ज्ञान{नपुं;3;एक}	ज्ञान{नपुं;3;एक}	करणम्,4.1	करणम्,4.1	N3						
10.1	संयमी	2.1	संयमी	संयमिन्{पुं;1;एक}	संयमिन्{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1						
