index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	विनेता	12	विनेता	वि_णी1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;णीञ्;:भ्वादिः}/वि_णी1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;णीञ्;:भ्वादिः}/वि_णी1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;णीञ्;:भ्वादिः}/विनेतृ{पुं;1;एक(णी1;तृच्;णीञ्;:भ्वादिः)}	विनेतृ{पुं;1;एक(णी1;तृच्;णीञ्;:भ्वादिः)}	कर्ता,12.1	कर्ता,12.1	N1	वि_णी1_प्प्_स्केगा	-	-	-	-	-
2.1	यः	8	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	प्रतियोगी,3.5	प्रतियोगी,3.5	N1	जो	-	-	-	-	-
3.1	अ-	1	अकार्यचिन्तासमकालम्	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	CP	समान-समय_को	-	-	-	-	-
3.2	कार्य-	-	-	कार्य	कार्य	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	समान-समय_को	-	-	-	-	-
3.3	चिन्ता-	-	-	चिन्ता	चिन्ता	तृतीया-तत्पुरुषः,3.4	तृतीया-तत्पुरुषः,3.4	CP	समान-समय_को	-	-	-	-	-
3.4	सम-	-	-	सम	सम	कर्मधारयः,3.5	कर्मधारयः,3.5	CP	समान-समय_को	-	-	-	-	-
3.5	कालम्	-	-	काल{पुं;2;एक}/काल{नपुं;1;एक}/काल{नपुं;2;एक}	काल{नपुं;1;एक}	सम्बन्धः,7.2	सम्बन्धः,7.2	N1				-	-	
4.1	एव	2	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,3.5	सम्बन्धः,3.5	NA	ही	-	-	-	-	-
5.1	पुरस्तात्	5	पुरस्तात्	पुरस्तात्{अव्य}	पुरस्तात्{अव्य}	क्रियाविशेषणम्,7.2	क्रियाविशेषणम्,7.2	NA	पुरस्तात्	-	-	-	-	-
6.1	चाप-	4	चापधरः	चाप	चाप	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	धनुष-धर	-	-	-	-	-
6.2	धरः	-	-	धर{पुं;1;एक}	धर{पुं;1;एक}	कर्तृसमानाधिकरणम्,7.2	कर्तृसमानाधिकरणम्,7.2	N1				-	-	
7.1	प्रादुर्-	3	प्रादुर्भवन्	प्रादुर्	प्रादुर्	उपपद-तत्पुरुषः,7.2	उपपद-तत्पुरुषः,7.2	CP	प्रादुर्-आप	-	-	-	-	-
7.2	भवन्	-		भू1{शतृ_लट्;भू;भ्वादिः;भवत्;पुं;1;एक;}/{भू;1;शतृ_लट्;भू;भ्वादिः;भवत्;पुं;8;एक}	भू1{शतृ_लट्;भू;भ्वादिः;भवत्;पुं;1;एक;}	वर्तमानसमानकालः,12.1	वर्तमानसमानकालः,12.1	N1						
8.1	प्रजानाम्	9	प्रजानाम्	प्रजा{स्त्री;6;बहु}/प्र-ज{नपुं;6;बहु}	प्रजा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	प्रजा_का	-	-	-	-	-
9.1	अन्तःशरीरेषु	6	अन्तःशरीरेषु	अन्तःशरीर{नपुं;7;बहु}	अन्तःशरीर{नपुं;7;बहु}	अधिकरणम्,12.1	अधिकरणम्,12.1	N7	अन्तःशरीरों_में	-	-	-	-	-
10.1	अपि	7	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	भी	-	-	-	-	-
11.1	अ-	11	अविनयं	अ	अ	नञ्-तत्पुरुषः,11.2	नञ्-तत्पुरुषः,11.2	CP	अ-विनय_को	-	-	-	-	-
11.2	विनयं	-	-	विनय{पुं;2;एक}/विनय{नपुं;1;एक}/विनय{नपुं;2;एक}	विनय{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2				-	-	
12.1	प्रत्यादिदेश	10	प्रत्यादिदेश	प्रति_आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिशँ;:तुदादिः}/प्रति_आङ्_दिश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;दिशँ;:तुदादिः}	प्रति_आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिशँ;तुदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	प्रति_आङ्_दिश्1_प्प्_स्क्या	-	-	-	-	-
