index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	च	2	चाम्भः 	च{अव्य}	च{अव्य}	समुच्चितः,2.1	समुच्चितः,2.1	NA	और 	And	-	-	-	-
2.1	प्रावृषि	7	प्रावृषि	प्र_आङ्_वृ1{कर्तरि;लुङ्;उ;एक;आत्मनेपदी;वृञ्;:स्वादिः}/प्र_आङ्_वृ1{कर्मणि;लुङ्;उ;एक;आत्मनेपदी;वृञ्;:स्वादिः}/प्र_वृ2{कर्मणि;लुङ्;उ;एक;आत्मनेपदी;वृङ्;:क्र्यादिः}/प्रावृष्{स्त्री;7;एक}	प्रावृष्{स्त्री;7;एक}	कालाधिकरणम्,12.1	कालाधिकरणम्,12.1	N7	प्रावृष्_में/वर्षा-ऋतु_में 	in_the_rainy_season	-	-	-	-
3.1	कान्तासु	10	कान्तासु	कान्तासु{स्त्री;7;बहु}	कान्तासु{स्त्री;7;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	N7	सुंदर 	lovely	-	-	-	-
4.1	गोवर्धन-	11	गोवर्धनकन्दरासु	गोवर्धन	गोवर्धन	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	गोवर्धन-गुफाओं_में/गोवर्धन-पर्वत_की_कंदराओं_में	In_the_caves_of_the_Govardhan_Mountain	-	-	-	-
4.2	कन्दरासु	-	-	कन्दरा{स्त्री;7;बहु}	कन्दरा{स्त्री;7;बहु}	देशाधिकरणम्,12.1	देशाधिकरणम्,12.1	N7				-	-	
5.1	अम्भः-	3	पृषतोक्षितानि 	अम्भः	अम्भः	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	अम्भः-पृषत-सींचे_हुए/वर्षा_की_बूंदों_से_सींचे_हुए	Moistened_by_raindrops	-	-	-	-
5.2	पृषत-	-	-	पृषत	पृषत	तृतीया-तत्पुरुषः,5.3	तृतीया-तत्पुरुषः,5.3	CP	अम्भः-पृषत-सींचे_हुए/वर्षा_की_बूंदों_से_सींचे_हुए	Moistened_by_raindrops	-	-	-	-
5.3	उक्षितानि	-	-	उक्षित{नपुं;1;बहु}	उक्षित{नपुं;2;बहु}	विशेषणम्,6.2	विशेषणम्,6.2	N2				-	-	
6.1	शैलेय-	4	शैलेयगन्धीनि 	शैलेय	शैलेय	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	शिलाजित_की_खुशबू_से_सुगन्धित	fragrant_with_benzoin/fragrant_with_shilajit	-	-	-	-
6.2	गन्धीनि	-	-	गन्धीनि{नपुं;1;बहु}	गन्धीनि{नपुं;2;बहु}	विशेषणम्,7.2	विशेषणम्,7.2	N2				-	-	
7.1	शिला-	5	शिलातलानि	शिला	शिला	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	पत्थर-बाहू/चट्टानोँ 	rock-stones	-	-	-	-
7.2	तलानि	-	-	तल{नपुं;8;बहु}/तल{नपुं;1;बहु}/तल{नपुं;2;बहु}	तल{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2				-	-	
8.1	अध्यास्य	1	अध्यास्य	अस्3{अव्य;ल्यप्;असुँ;:दिवादिः}/आस्1{अव्य;ल्यप्;आसँ;:अदादिः}	अधि_आस्1{अव्य;ल्यप्;आसँ;अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	रह_कर/ ऊपर_बैठ_कर 	sitting_on	-	-	-	-
9.1	(त्वं)	12	(त्वं)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	तुम	you	-	-	इंदुमती 	-
10.1	कलापिनां	6	कलापिनां	कलापिन्{पुं;6;बहु}	कलापिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	मोरों_का	peacocks'	-	-	-	-
11.1	नृत्यं	9	नृत्यं	नृत्य{नपुं;1;एक}/नृत्य{नपुं;2;एक}/नृत्य{पुं;2;एक(नृत्1;यत्;नृतीँ;:दिवादिः)}/नृत्य{नपुं;1;एक(नृत्1;यत्;नृतीँ;:दिवादिः)}/नृत्य{नपुं;2;एक(नृत्1;यत्;नृतीँ;:दिवादिः)}/नृत्य{पुं;2;एक(नृत्1;ण्यत्;नृतीँ;:दिवादिः)}/नृत्य{नपुं;1;एक(नृत्1;ण्यत्;नृतीँ;:दिवादिः)}/नृत्य{नपुं;2;एक(नृत्1;ण्यत्;नृतीँ;:दिवादिः)}	नृत्य{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	नृत्य	dance	-	-	-	-
12.1	पश्य	8	पश्य	दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}	दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	देखो	watch	-	-	-	-
