index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सरितः	1.1	सरितः	सरि{अव्य;तसिल्}/सरित्{स्त्री;1;बहु}/सरित्{स्त्री;2;बहु}/सरित्{स्त्री;5;एक}/सरित्{स्त्री;6;एक}/सरित्{स्त्री;8;बहु}	सरित्{स्त्री;2;बहु}	कर्म,3.1	कर्म,3.1	N2	नदियाँ	-	-	-	-	-
2.1	कुर्वती	6.1	कुर्वती		कुर्वती{स्त्री;1;एक(कृ3;शतृ_लट्;डुकृञ्;:तनादिः)}	समुच्चितः,12.1	समुच्चितः,12.1	N1	करती_हुई					
3.1	गाधाः	2.1	गाधाः	गाधा{स्त्री;1;बहु}/गाधा{स्त्री;2;बहु}	गाधा{स्त्री;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N2	उथला 	-	-	-	-	-
4.1	पथः	3.1	पथश्चाश्यानकर्दमान्	पथ{पुं;1;एक}/पथिन्{पुं;2;बहु}/पथिन्{पुं;5;एक}/पथिन्{पुं;6;एक}	पथिन्{पुं;2;बहु}	कर्म,5.1	कर्म,5.1	N2	रास्ते	-	-	-	-	-
5.1	च	4.1	-	च{अव्य}	च{अव्य}	समुच्चितः,6.2	समुच्चितः,6.2	NA	भी	-	-	-	-	-
6.1	आस्यान-	5.1	-	आस्यान	आस्यान	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	कीचड् से शुध्द्	-	-	-	-	-
6.2	कर्दमान्	5.1	-	कर्दम{पुं;2;बहु}	कर्दम{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2				-	-	
7.1	यात्रायै	11.1	यात्रायै	यात्रा{स्त्री;4;एक}	यात्रा{स्त्री;4;एक}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	N4	यात्रा_के_लिये					
8.1	चोदयामास	12.1	चोदयामास	चुद्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;चुदँ;:चुरादिः}/चुद्1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;चुदँ;:चुरादिः}	चुद्1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;चुदँ;:चुरादिः}	अभिहित_कर्ता,8.1;सकर्मक.1	अभिहित_कर्ता,8.1;सकर्मक.1	KP	प्रेरणा दिया					
9.1	तं	10.1	तं	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	रघु	-	-	-	-	-
10.1	शक्तेः	8.1	शक्तेः	शक्ति{पुं;5;एक}/शक्ति{पुं;6;एक}/शक्ति{स्त्री;5;एक}/शक्ति{स्त्री;6;एक}	शक्ति{स्त्री;5;एक}	अपादानम्,11.1	अपादानम्,11.1	N5	शक्ति_के	-	-	-	-	-
11.1	प्रथमं	9.1	प्रथमं	प्रथम{पुं;2;एक}/प्रथम{नपुं;1;एक}/प्रथम{नपुं;2;एक}/प्रथम{पुं;2;एक}/प्रथम{नपुं;1;एक}/प्रथम{नपुं;2;एक}	प्रथम{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	प्रथम_को	-	-	-	-	-
12.1	शरत्	7.1	शरत्	शरद्{स्त्री;1;एक}/शरद्{स्त्री;8;एक}	शरद्{स्त्री;1;एक}	प्रयोजककर्ता,8.1	प्रयोजककर्ता,8.1	N1	पतझड़					
