index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
2	svasuH	-	svasu	svasq{swrI;6;eka}/svasq{swrI;5;eka}	svasq{swrI;6;eka}	RaRTIsambanXaH,3	bahana	-	-	-	-	-
1	vixarBa-aXipaweH	-	aXipawe	aXipawi{puM;6;eka}/aXipawi{puM;5;eka}	aXipawi{puM;6;eka}	RaRTIsambanXaH,2	aXipawi_se	-	-	-	-	-
8	leBe	-	leBe	laB1{karwari;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}/laB1{karwari;lit;u;eka;AwmanepaxI;dulaBazR;:BvAxiH}	laB1{karwari;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	X_laB1_ap_skyA	-	-	-	-	-
6	anwaram	-	anwaram	anwara{puM;2;eka}/anwara{napuM;2;eka}/anwara{napuM;1;eka}	anwara{napuM;2;eka}	karma,8	anwara_ko	-	-	-	-	-
3	cewasi	-	cewasi	cewas{napuM;7;eka}	cewas{napuM;7;eka}	aXikaraNam,8	cewanA_meM	-	-	-	-	-
4	waxIyaH	-	waxIyaH	waxIya{puM;1;eka}	waxIya{puM;1;eka}	viSeRaNam,5	-	-	-	-	-	-
5	upaxeSaH	-	upaxeSa	upaxeSa{puM;1;eka}	upaxeSa{puM;1;eka}	karwA,8	naH-upaxeSa_ne	-	-	-	-	-
9	xivAkara-axarSana-baxXa-koSe	-	baxXakoSe	baxXa-koSa{puM;7;eka}/koSa{napuM;8;xvi}/koSa{napuM;1;xvi}/koSa{napuM;2;xvi}/koSa{napuM;7;eka}/koSA{swrI;8;eka}/koSA{swrI;8;xvi}/koSA{swrI;1;xvi}/koSA{swrI;2;xvi}	baxXa-koSa{puM;7;eka}	viSeRaNam,10	bAzXA-koSA	-	-	-	-	-
12	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
11	nakRawranAWa-anSuH 	-	nakRawranAWAnSuH 	nakRawranAWa-anSu{puM;1;eka}	nakRawranAWa-anSu{puM;1;eka}	karwA,14	canxra ko 	-	-	-	-	-
10	aravinxe	-	aravinxe	aravinxa{napuM;1;xvi}/aravinxa{napuM;2;xvi}/aravinxa{napuM;8;xvi}/aravinxa{napuM;7;eka}	aravinxa{napuM;7;eka}	aXikaraNam,14	kamala_meM	-	-	-	-	-
7	na	-	na	na{avya}	na{avya}	prawiReXaH,8	-	-	-	-	-	-
14	(leBe)	-	(leBe)	laB1{karwari;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}/laB1{karwari;lit;u;eka;AwmanepaxI;dulaBazR;:BvAxiH}/laB1{karmaNi;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}/laB1{karmaNi;lit;u;eka;AwmanepaxI;dulaBazR;:BvAxiH}	laB1{karwari;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}	upamAnam,12	prApwa_nahIM_huA	-	-	-	-	-
15	(anwaram)	-	(anwaram)	anwara{puM;2;eka}/anwara{napuM;2;eka}/anwara{napuM;1;eka}	anwara{napuM;2;eka}	karma,14	anwara_ko	-	-	-	-	-
16	(na)	-	(na)	na{avya}	na{avya}	prawiReXaH,14	-	-	-	-	-	-
