index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ते	-	ते	तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;स्त्री;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;स्त्री;1;द्वि}	विशेषणम्,4.1	विशेषणम्,4.1	N1	उनको	-	-	-	-	-
2.1	बहु-	-	बहु-ज्ञस्य	बहु	बहु	उपपद-तत्पुरुषः,2.2	उपपद-तत्पुरुषः,2.2	CP	अधिक-ज्ञ_का	-	-	-	-	-
2.2	ज्ञस्य	-	-	ज्ञ{पुं;6;एक}/ज्ञ{नपुं;6;एक}	ज्ञ{पुं;6;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N6				-	-	
3.1	चित्त-	-	ज्ञे	चित्	चित्त	उपपद-तत्पुरुषः,3.2	उपपद-तत्पुरुषः,3.2	CP	चित्-ज्ञ_में	-	-	-	-	-
3.2	ज्ञे	-	-	ज्ञ{पुं;7;एक}/चित्त	ज्ञ{स्त्री;1;द्वि}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
4.1	पत्न्यौ	-	पत्न्यौ	पत्नी{स्त्री;2;द्वि}/पत्नी{स्त्री;1;द्वि}	पत्नी{स्त्री;1;द्वि}	कर्ता,10.1	कर्ता,10.1	N1	पत्नियों_को	-	-	-	-	-
5.1	पत्युः	-	पत्युः	पति{पुं;6;एक}/पति{पुं;5;एक}	पति{पुं;6;एक}	षष्ठीसम्बन्धः,3.2	षष्ठीसम्बन्धः,3.2	N6	पति_का	-	-	-	-	-
6.1	महीक्षितः	-	-	महीक्षित्{पुं;1;बहु}/{पुं;5;एक}/{पुं;6;एक}	महीक्षित्{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	महीध्_1-या_हुआ	-	-	-	-	-
7.1	चरोः	-	चरोः	चरु{पुं;6;एक}/चरु{पुं;5;एक}	चरु{पुं;6;एक}	षष्ठीसम्बन्धः,8.3	षष्ठीसम्बन्धः,8.3	N6	चरु_का	-	-	-	-	-
8.1	अर्ध-	-	अर्ध-अर्ध-भागाभ्याम्	अर्ध	अर्ध	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	आधा-आधा-भागों_से	-	-	-	-	-
8.2	अर्ध-	-	-	अर्ध	अर्ध	कर्मधारयः,8.3	कर्मधारयः,8.3	CP	आधा-आधा-भागों_से	-	-	-	-	-
8.3	भागाभ्याम्	-	-	भाग{पुं;5;द्वि}/भाग{पुं;4;द्वि}/भाग{पुं;3;द्वि}	भाग{पुं;3;द्वि}	करणम्,10.1	करणम्,10.1	N3				-	-	
9.1	ताम्	-	ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2	उसको	-	-	-	-	-
10.1	अयोजयताम्	-	अयोजयताम्	युज्{कर्तरि;लङ्;प्र;द्वि परस्मैपदी{धातुः;युजँ}चुरादिः}	युज्{कर्तरि;लङ्;प्र;द्वि परस्मैपदी{धातुः;युजँ}चुरादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	-	-	-	-	-	-
11.1	उभे	-	उभे	उभ{सर्वनाम;नपुं;2;द्वि}/उभ{सर्वनाम;नपुं;1;द्वि}/उभ{सर्वनाम;स्त्री;2;द्वि}/उभ{सर्वनाम;स्त्री;1;द्वि}	उभ{सर्वनाम;स्त्री;1;द्वि}	विशेषणम्,4.1	विशेषणम्,4.1	N1	उभ_को	-	-	-	-	-
