index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	वशिनाम्	-	वशिनाम्	वशिन्{पुं;6;बहु}/वशिन्{नपुं;6;बहु}	वशिन्{पुं;6;बहु}	निर्धारणम्,2.1	निर्धारणम्,2.1	N6	जिसने_वश_कर_लिया_है_वहों_का	-	-	-	-	-
2.1	उत्तम	-	उत्तम	उत्तम{पुं;8;एक}/उत्तम{नपुं;8;एक}	उत्तम{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	अच्छा	-	-	-	-	-
3.1	(त्वम्)	-	(त्वम्)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	तुम	-	-	-	-	-
4.1	पृथक्-	-	पृथक्-जन-वत्	पृथक्	पृथक्	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	पृथक्-जन-वत्	-	-	-	-	-
4.2	जन-	-	-	जन	जन	बहुव्रीहिः,4.3	बहुव्रीहिः,4.3	CP	पृथक्-जन-वत्	-	-	-	-	-
4.3	वत्	-	-	वत्{अव्य}	वत्{अव्य}	विशेषणम्,5.1	विशेषणम्,5.1	NA				-	-	
5.1	शुचः	-	शुचः	शुच्{स्त्री;1;बहु}/शुच्{स्त्री;2;बहु}/शुच्{स्त्री;5;एक}/शुच्{स्त्री;6;एक}/शुच्{स्त्री;8;बहु}	शुच्{स्त्री;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	रंज	-	-	-	-	-
6.1	वशं	-	वशं	वश{पुं;2;एक}/वश{नपुं;1;एक}/वश{नपुं;2;एक}	वश{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	वश_को	-	-	-	-	-
7.1	गन्तुं	-	गन्तुं	गम्1{अव्य;तुमुन्;गमॢँ;:भ्वादिः}	गम्1{अव्य;तुमुन्;गमॢँ;:भ्वादिः}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	-	-	-	-	-	-
8.1	न	-	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	-	-	-	-	-	-
9.1	अर्हसि	-	अर्हसि	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}/अर्ह्2{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:चुरादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	योग्य_नहीं_होते_हो	-	-	-	-	-
