index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	मुरला-	1.1	मुरलामारुतोद्धूतमगमत्कैतकं	मुरला	मुरला	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	मुरला-वायु-ण्थ्या_हुआ	-	-	-	-	Murala is the name of a river in kerala
1.2	मारुत-	1.2	-	मारुत	मारुत	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP	मुरला-वायु-ण्थ्या_हुआ	-	-	-	-	Murala is the name of a river in kerala
1.3	उद्धूतं	1.3	-	उद्धूत{पुं;2;एक(मुरला	उद्धूत{नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-	Murala is the name of a river in kerala	
2.1	अगमत्	6.1	-	गम्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;गमॢँ;:भ्वादिः}	गम्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;गमॢँ;:भ्वादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP	गया	-	-	-	-	-
3.1	कैतकम्	2.1	-	केतकी{स्त्री;5;एक}/केतकी{स्त्री;6;एक}	कैतक{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	केतकी_का	-	-	-	-	-
4.1	रजः	3.1	रजः	रजस्{नपुं;1;एक}/रजस्{नपुं;2;एक}/रजस्{पुं;8;एक}/रजस्{नपुं;8;एक}/र-ज{पुं;1;एक}	रजस्{नपुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	रज_गुण	-	-	-	-	-
5.1	तत्	4.1	तद्योधवारबाणानामयत्नपटवासताम्	तत्	तत्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	योद्धा-आवरण-बाणों_की	-	-	-	-	-
5.2	योध-	4.2		योध-	योध	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP						
5.3	वार-	4.3	-	वार	वार	षष्ठी-तत्पुरुषः,5.4	षष्ठी-तत्पुरुषः,5.4	CP	योद्धा-आवरण-बाणों_की	-	-	-	-	-
5.4	बाणानाम्	4.4	-	बाण{पुं;6;बहु}	बाण{पुं;6;बहु}	षष्ठीसम्बन्धः,6.4	षष्ठीसम्बन्धः,6.4	N6				-	-	
6.1	अ-	5.1	-	अ	अ	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP	अ-प्रयत्न-कपडा-वासता_को	-	-	-	-	-
6.2	यत्न-	5.2	-	यत्न	यत्न	कर्मधारयः,6.3	कर्मधारयः,6.3	CP	अ-प्रयत्न-कपडा-वासता_को	-	-	-	-	-
6.3	पट-	5.3	-	पट	पट	बहुव्रीहिः,6.4	बहुव्रीहिः,6.4	CP	अ-प्रयत्न-कपडा-वासता_को	-	-	-	-	-
6.4	वासताम्	5.4	-	वास{तल्;स्त्री;2;एक}/वासता{स्त्री;2;एक}	वासता{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2				-	-	
