index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	जाने	1	जाने	ज्ञा1{कर्तरि;लट्;उ;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	ज्ञा1{कर्तरि;लट्;उ;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	जानता_हूँ	-	-	-	-	-
2.1	वः	2	वो	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;4;बहु}/युष्मद्{सर्वनाम;6;बहु}	युष्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	आपके	-	-	-	-	-
3.1	रक्षसा	3	रक्षसाक्रान्तानुभावपराक्रमौ	रक्षस्{नपुं;3;एक}	रक्षस्{नपुं;3;एक}	करणम्,1.1	करणम्,1.1	N3	राक्षस_से	-	-	-	-	-
4.1	अङ्गिनां	4	अङ्गिनां	अङ्गिन्{पुं;6;बहु}	अङ्गिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	अङ्गिनों_के	-	-	-	-	-
5.1	आक्रान्तौ	-	-	आक्रान्ति{स्त्री;7;एक}/आक्रान्त{पुं;1;द्वि(क्रम्1;क्त;क्रमुँ;:भ्वादिः)}/आक्रान्त{पुं;2;द्वि(क्रम्1;क्त;क्रमुँ;:भ्वादिः)}	आक्रान्त{पुं;2;द्वि(क्रम्1;क्त;क्रमुँ;:भ्वादिः)}	विशेषणम्,6.2	विशेषणम्,6.2	N2	ण्थ्या_हुए	-	-	-	-	-
6.1	अनुभाव-	-	-	अनुभाव	अनुभाव	द्वन्द्वः,6.2	द्वन्द्वः,6.2	CP	अनुभाव-पराक्रम_को	-	-	-	-	-
6.2	पराक्रमौ	-	-	पराक्रम{पुं;1;द्वि}/पराक्रम{पुं;2;द्वि}/}/पराक्रम{पुं;8;द्वि}	पराक्रम{पुं;2;द्वि}	कर्मसमानाधिकरणम्,1.1	कर्मसमानाधिकरणम्,1.1	N2				-	-	
7.1	तमसा	5	तमसेवोभौ	तमस्{नपुं;3;एक}	तमस्{नपुं;3;एक}	उपमानम्,8.1	उपमानम्,8.1	N3	तमस_से	-	-	-	-	-
8.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,3.1	उपमान_द्योतकः,3.1	NA	जैसे	-	-	-	-	-
9.1	उभौ	-	-	उभ{सर्वनाम;पुं;1;द्वि}/उभ{सर्वनाम;पुं;2;द्वि}/उभ{पुं;8;द्वि}	उभ{सर्वनाम;पुं;2;द्वि}	विशेषणम्,10.1	विशेषणम्,10.1	N2	दोनों	-	-	-	-	-
10.1	गुणौ	6	गुणौ	गुण{पुं;1;द्वि}/गुण{पुं;2;द्वि}/गुण{पुं;8;द्वि}	गुण{पुं;2;द्वि}	कर्म,1.1	कर्म,1.1	N2	गुण	-	-	-	-	-
11.1	प्रथम-	7	प्रथममध्यमौ	प्रथम	प्रथम	द्वन्द्वः,11.2	द्वन्द्वः,11.2	CP	प्रथम-मध्यम	-	-	-	-	-
11.2	मध्यमौ	-	-	मध्यम{पुं;8;द्वि}/मध्यम{पुं;1;द्वि}/मध्यम{पुं;2;द्वि}	मध्यम{पुं;2;द्वि}	विशेषणम्,10.1	विशेषणम्,10.1	N2				-	-	
