index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	कश्चित्	6	कश्चिद्विवृत्तत्रिकभिन्नहारः	किञ्चित्{सर्वनाम;पुं;1;एक}	किञ्चित्{सर्वनाम;पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	कोई	-	-	-	-	-
2.1	विवृत्त-	-	-	विवृत्त	विवृत्त	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	-	-	-	-	-	-
2.2	त्रिक-	-	-	त्रिक	त्रिक	पञ्चमी-तत्पुरुषः,2.3	पञ्चमी-तत्पुरुषः,2.3	CP	-	-	-	-	-	-
2.3	भिन्न-	-	-	भिन्न	भिन्न	बहुव्रीहिः,2.4	बहुव्रीहिः,2.4	CP	-	-	-	-	-	-
2.4	हारः	-	-	हार{पुं;1;एक}	हार{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1				-	-	
3.1	वामम्	2	वामम्	वाम{पुं;2;एक}/वाम{नपुं;1;एक}/वाम{नपुं;2;एक}	वाम{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	बायाँ	-	-	-	-	-
4.1	भुजम्	3	भुजमासनार्धे	भुज{पुं;2;एक}	भुज{पुं;2;एक}	कर्म,5.2	कर्म,5.2	N2	भु	-	-	-	-	-
5.1	आसन-	-	-	आसन	आसन	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	आधे_में	-	-	-	-	-
5.2	अर्धे	-	-	अर्ध{पुं;7;एक}/अर्ध{नपुं;8;द्वि}/अर्ध{नपुं;1;द्वि}/अर्ध{नपुं;2;द्वि}/अर्ध{नपुं;7;एक}/अर्धा{स्त्री;8;एक}/अर्धा{स्त्री;8;द्वि}/अर्धा{स्त्री;1;द्वि}/अर्धा{स्त्री;2;द्वि}	अर्ध{नपुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7				-	-	
6.1	निवेश्य	1	निवेश्य	ष्था1{अव्य;णिजन्त;क्त्वा;ष्था;भ्वादिः}	ष्था1{अव्य;णिजन्त;क्त्वा;ष्था;भ्वादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	रख_कर	-	-	-	-	-
7.1	तत्-	4	तत्संनिवेशात्	तत्	तत्	पञ्चमी-तत्पुरुषः,7.2	पञ्चमी-तत्पुरुषः,7.2	CP	गहरी_पैठ_से	-	-	-	-	-
7.2	संनिवेशात्	-	-	सन्निवेश{पुं;5;एक}	सन्निवेश{पुं;5;एक}	हेतुः,8.3	हेतुः,8.3	N5				-	-	
8.1	अधिक-	5	अधिकोन्नतांसः	अधिक	अधिक	कर्मधारयः,8.2	कर्मधारयः,8.2	CP	अंस	-	-	-	-	-
8.2	उन्नत-	-	-	उन्नत	उन्नत	बहुव्रीहिः,8.3	बहुव्रीहिः,8.3	CP	अंस	-	-	-	-	-
8.3	अंसः	-	-	अंस{पुं;1;एक}	अंस{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1				-	-	
9.1	सुहृत्-	7	सुहृत्समाभाषणतत्परोऽभूत्	सुहृत्	सुहृत्	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP	सुहृत्-समालाप-तत्पर	-	-	-	-	-
9.2	समाभाषण-	-	-	समाभाषण	समाभाषण	सप्तमी-तत्पुरुषः,9.3	सप्तमी-तत्पुरुषः,9.3	CP	सुहृत्-समालाप-तत्पर	-	-	-	-	-
9.3	तत्परः	-	-	तत्पर{पुं;1;एक}	तत्पर{पुं;1;एक}	कर्तृसमानाधिकरणम्,10.1	कर्तृसमानाधिकरणम्,10.1	N1				-	-	
10.1	अभूत्	-	-	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	हुआ	-	-	-	-	-
11.1	(सन्)	-	(सन्)	अस्2{शतृ;1;एक;परस्मैपदी;भू;भ्वादिः}	अस्2{शतृ;1;एक;परस्मैपदी;भू;भ्वादिः}	वर्तमानसमानकालः,8.3	वर्तमानसमानकालः,8.3	N1	-	-	-	-	-	-
12.1	(सन्)	-	(सन्)	अस्2{शतृ;1;एक;परस्मैपदी;भू;भ्वादिः}	अस्2{शतृ;1;एक;परस्मैपदी;भू;भ्वादिः}	वर्तमानसमानकालः,2.4	वर्तमानसमानकालः,2.4	N1	-	-	-	-	-	-
