index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sWiwaH	1	sWiwaH	sWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,13	sWiwa	-	-	-	-	-
2	sWiwAm	2	sWiwAmuccaliwaH	sWiwA{swrI;2;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwA{swrI;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,12	sWiwa	-	-	-	-	-
3	uccaliwaH	-	-	uccaliwa{puM;1;eka(cal1;kwa;calaz;:BvAxiH)}	uccaliwa{puM;1;eka(cal1;kwa;calaz;:BvAxiH)}	viSeRaNam,13	NWyA_hue	-	-	-	-	-
4	prayAwAm	3	prayAwAM	pra_yA1{karwari;lot;pra;xvi;parasmEpaxI;yA;:axAxiH}/prayAw{puM;6;bahu(yA1;Sawq_lat;yA;:axAxiH)}/prayAw{napuM;6;bahu(yA1;Sawq_lat;yA;:axAxiH)}/prayAwA{swrI;2;eka(yA1;kwa;yA;:axAxiH)}	prayAwA{swrI;2;eka(yA1;kwa;yA;:axAxiH)	viSeRaNam,12	prayANa_karawe_hue	-	-	-	-	-
5	niRexuRIm	4	niRexuRImAsanabanXaXIraH	niRexuRI{swrI;2;eka(ni+sax3;kvasu+fIp;BvAxiH)}	niRexuRI{swrI;2;eka(ni+sax3;kvasu+fIp;BvAxiH)}	viSeRaNam,12	-	-	-	-	-	-
6	Asana-banXa-XIraH	-	-	Asana{napuM-banXa;puM-XIra;puM;1;eka}	Asana{napuM-banXa;puM-XIra;puM;1;eka}	viSeRaNam,13	Asana	-	-	-	-	-
7	jala-aBilARI	5	jalABilARI	jala-aBilARI{puM;1;eka}	jala-aBilARI{puM;1;eka}	viSeRaNam,13	jala-aBilARiyoM_ko	-	-	-	-	-
8	jalam	6	jalamAxaxAnAM	jala{napuM;2;eka}/jala{napuM;1;eka}	jala{napuM;2;eka}	karma,9	jala	-	-	-	-	-
9	A-xaxAnAm	-	-	A-xaxAnA{swrI;2;eka(A-xA3;SAnac_lat;karwari;duxAF;:juhowyAxiH)}/xaxa{puM;6;bahu}/xaxa{napuM;6;bahu}/xaxA{swrI;6;bahu}	A-xaxAnA{swrI;2;eka(A-xA3;SAnac_lat;karwari;duxAF;:juhowyAxiH)}	viSeRaNam,12	A-	-	-	-	-	-
10	CAyA	7	CAyeva	CAyA{swrI;1;eka}	CAyA{swrI;1;eka}	upamAnam,11	CAyA	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	-	-	-	-	-
12	wAm	8	wAM	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	karma,14	usakA	-	-	-	Xenum  	nanxinIm
13	BUpawiH	9	BUpawiranvagacCaw	BUpawi{puM;1;eka}	BUpawi{puM;1;eka}	karwA,14	rAjA_ne	-	-	-	-	rAjA xilIpaH
14	anvagacCaw	-	-	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,13;sakarmaka	anusaraNa_kiyA	-	-	-	-	-
