index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शत्रु-	7	शत्रुविलासिनीनाम्	शत्रु	शत्रु	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	शत्रु-रमणियों_का	-	-	-	-	-
1.2	विलासिनीनाम्	-	-	विलासिनी{स्त्री;6;बहु}	विलासिनी{स्त्री;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6				-	-	
2.1	स्तनेषु	5	स्तनेषु	स्तन{पुं;7;बहु}	स्तन{पुं;7;बहु}	अधिकरणम्,3.4	अधिकरणम्,3.4	N7	स्तनों_में	-	-	-	-	-
3.1	मुक्ता-	4	मुक्ताफलस्थूलतमान्	म्रुच्1{क्त;म्रुचुँ;:भ्वादिः}/मुच्2{क्त;मुचॢँ;:तुदादिः	मुक्ता	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	-	-	-	-	-	-
3.2	फल-	-	-	फल	फल	कर्मधारयः,3.3	कर्मधारयः,3.3	CP	-	-	-	-	-	-
3.3	स्थूल-	-	-	स्थूल	स्थूल	कर्मधारयः,3.4	कर्मधारयः,3.4	CP	-	-	-	-	-	-
3.4	तमान्	-	-	तम;पुं;2;बहु}	तम{पुं;2;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	N2				-	-	
4.1	अश्रु-	3	अश्रुबिन्दून्	अश्रु	अश्रु	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	आँसू-बूंदों_को	-	-	-	-	-
4.2	बिन्दून्	-	-	बिन्दु{पुं;2;बहु}	बिन्दु{पुं;2;बहु}	कर्म,5.2	कर्म,5.2	N2				-	-	
5.1	परि-	2	पर्यासयता	परि	परि	प्रादि-समासः,5.2	प्रादि-समासः,5.2	CP	परि-	-	-	-	-	-
5.2	आसयता	-	-	आसयता}	आसयत्{अस् (णिजन्त कर्तरि {धातुः असँ} भ्वादिः)पुं;3;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N3				-	-	
6.1	अनेन	1	अनेन	इदम्{सर्वनाम;पुं;3;एक}/इदम्{सर्वनाम;नपुं;3;एक}/अन{पुं;3;एक}	इदम्{सर्वनाम;पुं;3;एक}	करणम्,10.1	करणम्,10.1	N3	इससे	-	-	-	-	-
7.1	उन्मुच्य	8	उन्मुच्य	उत्_कृत्_धातु मुच्2} अव्य ल्यप्{धातुः मुचॢँ} तुदादिः{कृदन्त}	उत्_मुच्2{अव्य;ल्यप्{धातुः मुचॢँ} तुदादिः{कृदन्त}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	उत्-	-	-	-	-	-
8.1	सूत्रेण	9	सूत्रेण	सूत्र{नपुं;3;एक}	सूत्र{नपुं;3;एक}	विनार्थः,10.1	विनार्थः,10.1	N3	सूत्र_से	-	-	-	-	-
9.1	विना	10	विना	विना{अव्य}	विना{अव्य}	विनार्थ_द्योतकः,8.1	विनार्थ_द्योतकः,8.1	NA	विना	-	-	-	-	-
10.1	हाराः	12	हाराः	हार{पुं;1;बहु}/हार{पुं;8;बहु}	हार{पुं;1;बहु}	कर्ता,13.1	कर्ता,13.1	N1	हारें	-	-	-	-	-
11.1	एव	11	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही	-	-	-	-	-
12.1	प्रति_अर्पिताः	6	प्रत्यर्पिताः	प्रति_अर्पित{पुं;1;बहु}	प्रति_अर्पित{पुं;1;बहु}	सम्बन्धः,13.1	सम्बन्धः,13.1	N1	-	-	-	-	-	-
13.1	(अभवन्)			भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP						
