index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	uwKAwa-loka-wraya-kaNtake	1	uwKAwalokawrayakaNtakeZpi	Kan1{kwa;Kanuz;:BvAxiH-loka-wraya-kaNtaka;puM;7;eka}/kaNtaka{puM;7;eka(kat2;Nvul;katIz;:BvAxiH)}/kaNtaka{napuM;1;xvi(kat2;Nvul;katIz;:BvAxiH)}/kaNtaka{napuM;2;xvi(kat2;Nvul;katIz;:BvAxiH)}/kaNtaka{napuM;7;eka(kat2;Nvul;katIz;:BvAxiH)}	kaNtaka-uw_Kan1{kwa;Kanuz;:BvAxiH-loka-wraya-kaNtaka;puM;7;eka}	aXikaraNam,14	-	@Remover @of @thorn @of @three @worlds	-	-	-	-
2	api	-	-	api{avya}	api{avya}	sambanXaH,1	BI	@eventhough	-	-	-	-
3	sawya-prawijFe	2	sawyaprawijFeZpyavikawWaneZpi	sawya-prawijFA{swrI;1;xvi}/prawijFA{swrI;2;xvi}/prawijFA{swrI;8;eka}/prawijFA{swrI;8;xvi}/prawijFa{puM;7;eka}/prawijFa{napuM;8;xvi}/prawijFa{napuM;1;xvi}/prawijFa{napuM;2;xvi}/prawijFa{napuM;7;eka}	sawya-prawijFa{puM;7;eka}	aXikaraNam,14	sawya-prawijFa_meM	@follower @of @truth	-	-	-	-
4	api	-	-	api{avya}	api{avya}	sambanXaH,3	BI	@eventhough	-	-	-	-
5	a-vikawWane	-	-	a-vikawWanA{swrI;1;xvi}/vikawWanA{swrI;2;xvi}/a-vikawWana{napuM;1;xvi(kawW1;lyut;kawWaz;:BvAxiH)}/a-vikawWana{napuM;2;xvi(kawW1;lyut;kawWaz;:BvAxiH)}/a-vikawWana{napuM;7;eka(kawW1;lyut;kawWaz;:BvAxiH)}	a-vikawWana{napuM;7;eka(a-kawW1;lyut;kawWaz;:BvAxiH)}	aXikaraNam,14	a-AwmaSlAGA_karane_vAle_meM	@not @boasting @himself	-	-	-	-
6	api	-	-	api{avya}	api{avya}	sambanXaH,5	BI	@eventhough	-	-	-	-
7	wvAM	3	wvAM	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	sanxarBa_binxuH,8	wumhArI	@with @respect @to @you	-	-	sIwA	-
8	prawi	4	prawyakasmAwkaluRapravqwwAvaswyeva	prawi{avya}	prawi{avya}	ABimuKyam,14	ora	@indeed	-	-	-	-
9	akasmAw	-	-	akasmAw{avya}	akasmAw{avya}	kriyAviSeRaNam,14	acAnaka	@suddenly	-	-	-	-
10	kaluRa-pravqwwO	-	-	kaluRa-pravqwwi{swrI;7;eka}/kaluRa-pravqwwa{puM;1;xvi(vqw1;kwa;vqwuz;:BvAxiH)}/kaluRa-pravqwwa{puM;2;xvi(vqw1;kwa;vqwuz;:BvAxiH)}/pravqwwa{puM;8;xvi}/pravqwwa{puM;1;xvi}/pravqwwa{puM;2;xvi}/pravqwwi{puM;7;eka}	kaluRa-pravqwwi{puM;7;eka}	aXikaraNam,14	BEMsA-pravqwwi_meM	@censurable @his @character	-	-	-	-
11	Barawa-agraje	-	-	Barawa-agrajA{swrI;1;xvi}/agrajA{swrI;2;xvi}/agra-ja{napuM;1;xvi}/agra-ja{napuM;2;xvi}/agraja{puM;7;eka}/agra-ja{puM;7;eka}/agra-ja{napuM;7;eka}	Barawa-agraja{puM;7;eka}	aXikaraNam,14	Barawa-badA_BAI_meM	@with @brother @of @Bharatha	-	-	rAmaH	-
12	me	6	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,13	merA	@my	-	-	vAlmIkiH	-
13	manyuH	5	manyurBarawAgraje	manyu{puM;1;eka}	manyu{puM;1;eka}	karwA,14	kroXa	@resentment	-	-	-	-
14	aswi	-	-	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,13	hE	@is	-	-	-	-
15	eva	-	-	eva{avya}	eva{avya}	sambanXaH,14	hI	@only	-	-	-	-
