index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इक्ष्वाकु-	1	इक्ष्वाकुवंश्यः	इक्ष्वाकु	इक्ष्वाकु	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	इक्ष्वाकु-बांसुरियाँ	Monarch of Ikshvaku dynasty	-	-	-	इक्ष्वाकु-वंशी
1.2	वंश्यः	-	-	वंशी{स्त्री;1;बहु}/वंशी{स्त्री;8;बहु}/वंश्य{पुं;1;एक}	वंश्य{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-	इक्ष्वाकु-वंशी	
2.1	ककुदं	2	ककुदं	ककुद्{स्त्री;2;एक}/ककुद{पुं;2;एक}/ककुद{नपुं;1;एक}/ककुद{नपुं;2;एक}	ककुद{नपुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1	-	The foremost one(Shreshtha)	-	-	-	-
3.1	नृपाणां	3	नृपाणां	नृप{पुं;6;बहु}	नृप{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	राजाओं_का	Among Kings	-	-	-	-
4.1	अहित-	6	अहितलक्षणो	अहित	अहित	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	-	Familiar by characteristics	-	-	-	-
4.2	लक्षणः	-	-	लक्षण;पुं;1;एक(अह्2;क्त;अहँ;:स्वादिः)}	अहित{पुं(अहित	विशेषणम्,5.1	विशेषणम्,5.1	KP				-	-	
5.1	ककुत्स्थः	4	ककुत्स्थ	ककुत्स्थ{पुं;1;एक}	ककुत्स्थ{पुं;1;एक}	सञ्ज्ञा,7.1	सञ्ज्ञा,7.1	N1	ककुत्स्थ	Bear  patronymic of kakutsthaas 	-	-	-	ककुत्स्थ -  उत्तर-कोसला-इन्द्राः
6.1	इति	5	इति	इति{अव्य}	इति{अव्य}	सञ्ज्ञा_द्योतकः,5.1	सञ्ज्ञा_द्योतकः,5.1	NA	ऐसा	by/ thus	-	-	-	-
7.1	(कश्चित्)	8	(कश्चित्)	किञ्चित्{सर्वनाम;पुं;1;एक}	किञ्चित्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	कोई	Anyone	-	-	(कश्चित्)	-
8.1	अभूत्	7	अभूत्	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	हुआ	There was	-	भू - कर्तरि;परस्मैपदी;भ्वादिः	-	-
9.1	यत(यस्मात्)	10	यत(यस्मात्)	यद्{सर्वनाम;पुं;5;एक}/यद्{सर्वनाम;नपुं;5;एक}	यद्{सर्वनाम;पुं;5;एक}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	N5	जिससे	From where, From whom	-	-	यत-यस्मात् ककुत्स्थात्	यस्मात् ककुत्स्थात्
10.1	उन्नता-	11	उन्नतेच्छाः	उन्नता	उन्नता	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	इच्छ	Of high ideals	-	-	-	-
10.2	इच्छाः	-	-	इच्छा;स्त्री;1;बहु}/इच्छा{स्त्री;2;बहु}/इच्छा{स्त्री;8;बहु}/इच्छ{पुं;8;बहु}/इच्छ{पुं;1;बहु}	इच्छ{पुं;1;बहु}	विशेषणम्,11.3	विशेषणम्,11.3	N1				-	-	
11.1	उत्तर-	14	उत्तरकोसलेन्द्राः	उत्तर	उत्तर	कर्मधारयः,11.2	कर्मधारयः,11.2	CP	उत्तर-कोसला-इन्द्र	North Kosala Kings	-	-	-	-
11.2	कोसला-	-	-	कोसला	कोसला	षष्ठी-तत्पुरुषः,11.3	षष्ठी-तत्पुरुषः,11.3	CP	उत्तर-कोसला-इन्द्र	North Kosala Kings	-	-	-	-
11.3	इन्द्राः	-	-	इन्द्र{पुं;8;बहु}/इन्द्र{पुं;1;बहु}/इन्द्रा{स्त्री;8;बहु}/इन्द्रा{स्त्री;1;बहु}/इन्द्रा{स्त्री;2;बहु}	इन्द्र{पुं;1;बहु}	कर्ता,14.1	कर्ता,14.1	N1				-	-	
12.1	श्लाघ्यं	12	श्लाघ्यं	श्लाघ्य{पुं;2;एक(श्लाघ्1;ण्यत्;श्लाघृँ;:भ्वादिः)}/श्लाघ्य{नपुं;1;एक(श्लाघ्1;ण्यत्;श्लाघृँ;:भ्वादिः)}/श्लाघ्य{नपुं;2;एक(श्लाघ्1;ण्यत्;श्लाघृँ;:भ्वादिः)}	श्लाघ्य{पुं;2;एक(श्लाघ्1;ण्यत्;श्लाघृँ;:भ्वादिः)}	विशेषणम्,13.2	विशेषणम्,13.2	N2	प्रशंसित	Praise Worthy	-	-	-	-
13.1	काकुत्स्थ-	9	काकुत्स्थशब्दं	काकुत्स्थ	काकुत्स्थ	कर्मधारयः,13.2	कर्मधारयः,13.2	CP	ककुत्स्थवंशी-शब्द	Bear  patronymic of kakutsthaas 	-	-	-	काकुत्स्थ इति शब्दः  - संज्ञा इति तं काकुत्स्थशब्दं
13.2	शब्दं	-	-	शब्द{पुं;2;एक}/शब्द{नपुं;1;एक}/शब्द{नपुं;2;एक}	शब्द{पुं;2;एक}	कर्म,14.1	कर्म,14.1	N2				-	काकुत्स्थ इति शब्दः  - संज्ञा इति तं काकुत्स्थशब्दं	
14.1	दधति	13	दधति	धा1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुधाञ्;जुहोत्यादिः}	धा1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुधाञ्;जुहोत्यादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	धारण_करते_हैं	(they are) Bearing	-	धा - कर्तरि; परस्मैपदी;डुधाञ्;:जुहोत्यादिः	-	-
