index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इयं	-	इयं	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,6.3	विशेषणम्,6.3	N1	यह	-	-	-	-	-
2.1	प्रथमा	-	प्रथमा	प्रथमा{स्त्री;1;एक}/प्रथमा{स्त्री;1;एक}	प्रथमा{स्त्री;1;एक}	विशेषणम्,6.3	विशेषणम्,6.3	N1	प्रथमा	-	-	-	-	-
3.1	रहःसखी	-	रहःसखी	रहःसखी	रहःसखी{स्त्री;1;एक}	विशेषणम्,6.3	विशेषणम्,6.3	N1	-	-	-	-	-	-
4.1	गति-	-	गति-विभ्रम-साद-नीरवा	गति	गति	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	-	-	-	-	-	-
4.2	विभ्रम-	-	-	भ्रम्1{घञ्;भ्रमुँ;:भ्वादिः}/भ्रम्2{घञ्;भ्रमुँ;:दिवादिः	वि_भ्रम्1{घञ्;भ्रमुँ;:भ्वादिः}	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	-	-	-	-	-	-
4.3	साद-	-	-	साद	साद	तृतीया-तत्पुरुषः,4.4	तृतीया-तत्पुरुषः,4.4	CP	-	-	-	-	-	-
4.4	नीरवा	-	-	नीरवा;स्त्री;1;एक}	नीरवा;स्त्री;1;एक}	विशेषणम्,6.3	विशेषणम्,6.3	N1				-	-	
5.1	रशना	-	रशना	रशना{स्त्री;1;एक}	रशना{स्त्री;1;एक}	विशेषणम्,6.3	विशेषणम्,6.3	N1	रशना	-	-	-	-	-
6.1	अ			अ-	अ-	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP						
6.2	प्रतिबोध-	-	अप्रतिबोध-शायिनीं	प्रतिबोध	प्रतिबोध	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP	अप्रतिबोध-	-	-	-	-	-
6.3	शायिनीं	-	-	शायिनी{स्त्री;2;एक}	शायिनी{स्त्री;2;एक}	कर्म,13.1	कर्म,13.1	N2				-	-	
7.1	त्वाम्	-	त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	सम्बन्धः,13.1	सम्बन्धः,13.1	N2	तुम्हें	-	-	-	-	-
8.1	अनु	-	अनु	अनु{अव्य}	अनु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	बाद	-	-	-	-	-
9.1	शुचा	-	शुचा	शुच्{स्त्री;3;एक}/शुचा{स्त्री;1;एक}	शुच्{स्त्री;3;एक}	कर्ता,10.1	कर्ता,10.1	N3	रंज_से	-	-	-	-	-
10.1	मृता	-	मृता	मृता{स्त्री;1;एक(मृ1;क्त;मृङ्;:तुदादिः)}	मृता{स्त्री;1;एक(मृ1;क्त;मृङ्;:तुदादिः)}	उपमानम्,13.1	उपमानम्,13.1	N1	मृत	-	-	-	-	-
11.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,10.1	उपमान_द्योतकः,10.1	NA	जैसे	-	-	-	-	-
12.1	न	-	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं	-	-	-	-	-
13.1	लक्ष्यते	-	लक्ष्यते	लक्ष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लक्षँ;:चुरादिः}/लक्ष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लक्षँ;:चुरादिः}	लक्ष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लक्षँ;:चुरादिः}	अभिहित_कर्म	अभिहित_कर्म	KP	देखा_जाता_है	-	-	-	-	-
14.1	इति	-	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	ऐसा	-	-	-	-	-
15.1	न	-	न	न{अव्य}	न{अव्य}	प्रतिषेधः,14.1	प्रतिषेधः,14.1	NA	नहीं	-	-	-	-	-
