index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	nivarwya	1	nivarwya	vqw1{avya;lyap;vqwuz;:BvAxiH}/vqw2{avya;lyap;vqwuz;:xivAxiH}	vqw2{avya;lyap;vqwuz;:xivAxiH}	pUrvakAlaH,10	pasanxa_karake	-	-	-	-	-
2	rAjA	2	rAjA	rAjan{puM;1;eka}	rAjan{puM;1;eka}	karwA,10	rAjA	-	-	-	-	rAjA xilIpaH
3	xayiwAm	3	xayiwAM	xayiwA{swrI;2;eka(xay1;kwa;xayaz;:BvAxiH)}	xayiwA{swrI;2;eka(xay1;kwa;xayaz;:BvAxiH)}	karma,1	pawnI	-	-	-	-	suxakRiNAm 
4	xayAluH	4	xayAluswAM	xayAlu{puM;1;eka}	xayAlu{puM;1;eka}	viSeRaNam,2	xayAlu	-	-	-	-	-
5	wAm	-	-	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,6	usa	-	-	-	gAM nanxinIm	-
6	sOraBeyIm	5	sOraBeyIM	sOraBeyI{swrI;2;eka}	sOraBeyI{swrI;2;eka}	karma,10	sOraBeyI_ko	-	-	-	-	-
7	suraBiH	6	suraBiryaSoBiH	suraBi{puM;1;eka}	suraBi{puM;1;eka}	viSeRaNam,2	sugaMXa_ne	-	-	-	-	-
8	yaSoBiH	-	-	yaSas{napuM;3;bahu}	yaSas{napuM;3;bahu}	hewuH,7	yaSa_se	-	-	-	-	-
9	payoXarI-BUwa-cawuH-samuxrAm	7	payoXarIBUwacawuHsamuxrAM	payoXarI-BUwa{puM(payoXarI-as2;kwa;asaz;:axAxiH)}/payoXarI-BUwa{napuM(as2;kwa;asaz;:axAxiH)}/payoXarI-BUwa{puM(BU1;kwa;BU;:BvAxiH)}/payoXarI-BUwa{napuM-cawuH-samuxrA;swrI;2;eka(BU1;kwa;BU;:BvAxiH)}	payoXarI-BUwa{napuM-cawuH-samuxrA;swrI;2;eka(BU1;kwa;BU;:BvAxiH)}	viSeRaNam,13	-	-	-	-	-	-
10	jugopa	8	jugopa	gup3{karwari;lit;pra;eka;parasmEpaxI;gupaz;:xivAxiH}/gup3{karwari;lit;u;eka;parasmEpaxI;gupaz;:xivAxiH}	gup3{karwari;lit;pra;eka;parasmEpaxI;gupaz;:xivAxiH}	aBihiwa_karwA,2;sakarmaka	gup3_pp_skyA	-	-	-	-	-
11	go-rUpaXarAm	9	gorUpaXarAmivorvIm	go-rUpaXarA{swrI;2;eka}	go-rUpaXarA{swrI;2;eka}	viSeRaNam,13	gAya-rUpaXarA	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
13	urvIm	-	-	urvI{swrI;2;eka}	urvI{swrI;2;eka	upamAnam,12	-	-	-	-	-	-
