index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	prajA-nAWa	10	prajAnAWa	prajA-nAWa{puM;8;eka}/nAWa{napuM;8;eka}	prajA-nAWa{napuM;8;eka}	samboXyaH,9	prajA-nAWa	-	-	-	-	-
2	jIvan	7	jIvanpunaH	jIvaw{puM;1;eka(jIv1;Sawq_lat;jIvaz;:BvAxiH)}	jIvaw{puM;1;eka(jIv1;Sawq_lat;jIvaz;:BvAxiH)}	varwamAnasamAnakAlaH,9	jIwA_huA	-	-	-	-	-
3	punaH	-	-	punaH{avya}	punaH{avya}	kriyAviSeRaNam,2	Pira	-	-	-	-	-
4	piwA	11	piweva	piwq{puM;1;eka}/piwA{swrI;1;eka}	piwA{swrI;1;eka}	upamAnam,5	piwA	-	-	-	-	-
5	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,1	jEse	-	-	-	-	-
6	prajAH	9	prajAH	prajA{swrI;1;bahu}/prajA{swrI;2;bahu}/praja{puM;8;bahu}/prajA{swrI;8;bahu}/pra-ja{puM;1;bahu}/pra-ja{puM;8;bahu}	prajA{swrI;2;bahu}	karma,9	prajA_kI	-	-	-	-	-
7	upaplaveByaH	-	-	upaplava{puM;4;;bahu}/upaplava{puM;5;;bahu}/	upaplava{puM;5;;bahu}	apAxAnam,9	viGnoM_meM	-	-	-	-	-
8	SaSvaw	8	SaSvaxupaplaveByaH	SaSvaw{avya}	SaSvaw{avya}	kriyAviSeRaNam,9	sawawa	-	-	-	-	-
9	pAsi	12	pAsi	pA2{karwari;lat;ma;eka;parasmEpaxI;pA;:axAxiH}	pA2{karwari;lat;ma;eka;parasmEpaxI;pA;:axAxiH}	aBihiwa_karwA,10	rakRA_karawe_ho	-	-	-	-	-
10	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,2	wuma	-	-	-	-	-
