index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अजः	-	अजः	अज{पुं;1;एक}/अ-ज{पुं;1;एक}	अज{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	अ	-	-	-	-	-
2.1	अजित-	1	अजित-अधिगमाय	अजित	अजित	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अधिगम-	-	-	-	-	-
2.2	अधिगमाय	-	-	अधिगम{पुं;4;एक}	अधिगम{पुं;4;एक}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	N4				-	-	
3.1	नीति-	3	नीतिविशारदैरजः	नीति	नीति	सप्तमी-तत्पुरुषः,3.2	सप्तमी-तत्पुरुषः,3.2	CP	नीति-चतुर	-	-	-	-	-
3.2	विशारदैः	-	-	विशारद{पुं;3;बहु}/विशारद{नपुं;3;बहु}	विशारद{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3				-	-	
4.1	मन्त्रिभिः	2	मन्त्रिभिर्युयुजे	मन्त्रिन्{पुं;3;बहु}	मन्त्रिन्{पुं;3;बहु}	करणम्,5.1	करणम्,5.1	N3	मन्त्रियों_से	-	-	-	-	-
5.1	युयुजे	-	युयुजे	युज्1{भावे;लिट्;प्र;एक;आत्मनेपदी;युजँ;:दिवादिः}/युज्1{भावे;लिट्;उ;एक;आत्मनेपदी;युजँ;:दिवादिः}/युज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;युजिँर्;:रुधादिः}/युज्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;युजिँर्;:रुधादिः}/युयु-ज{पुं;7;एक}	युज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;युजिँर्;:रुधादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	जुडा	-	-	-	-	-
6.1	रघुः	5	रघुः	रघु{पुं;1;एक}	रघु{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	रघु	-	-	-	-	-
7.1	अपि	-	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	भी	-	-	-	-	-
8.1	अनुपायि-	4	अनुपायिपदोपप्राप्तये	अनुपायि	अनुपायि	कर्मधारयः,8.2	कर्मधारयः,8.2	CP	अनुपायि-पैर-उपलब्धि_को	-	-	-	-	-
8.2	पद-	-	-	पद	पद	षष्ठी-तत्पुरुषः,8.3	षष्ठी-तत्पुरुषः,8.3	CP	अनुपायि-पैर-उपलब्धि_को	-	-	-	-	-
8.3	उपलब्धये	-	-	उपलब्धि{स्त्री;4;एक}/उपलब्धि{पुं;4;एक}	उपलब्धि{पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4				-	-	
9.1	आप्तैः	6	आप्तैः	आप्त{पुं;3;बहु}/आप्त{पुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}/आप्त{नपुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}	आप्त{पुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N3	प्राप्त	-	-	-	-	-
10.1	योगिभिः	8	योगिभिः	योगिन्{पुं;3;बहु}	योगिन्{पुं;3;बहु}	हेतुः,11.1	हेतुः,11.1	N3	योगियों_से	-	-	-	-	-
11.1	समियाय	7	समियाय	सम्_इ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}/सम्_इ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;इण्;:अदादिः}	सम्_इ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	मिला	-	-	-	-	-
