index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अवाकिरन्	10.1	अवाकिरन्वयोवृद्धास्तं	अव_कॄ1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;कॄ;:तुदादिः}	कॄ1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;कॄ;:तुदादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	फेंक_दिया					
2.1	वयो-	1.1		वयो	वयो	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	आयु_में_अधिक-वृद्धा					
2.2	वृद्धाः	1.2		वृद्धा{स्त्री;1;बहु}	वृद्धा{स्त्री;1;बहु}	कर्ता,1.1	कर्ता,1.1	N1						
3.1	तं	9.1		तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	उसको					
4.1	लाजैः	3.1	लाजैः	ला-ज{पुं;3;बहु}	ला-ज{पुं;3;बहु}	विशेषणम्,2.2	विशेषणम्,2.2	N3	लों_से					
5.1	पौर-	2.1	पौरयोषितः	पौर-	पौर-	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	पौर-स्त्रियों_ने					
5.2	योषितः	2.2		योषित्{स्त्री;1;बहु}/योषित्{स्त्री;2;बहु}/योषित्{स्त्री;5;एक}/योषित्{स्त्री;6;एक}/योषित्{स्त्री;8;बहु}/योषित{पुं;1;एक}	योषित्{स्त्री;1;बहु}	कर्ता,1.1	कर्ता,1.1	N1						
6.1	पृषतैः	5.1	पृषतैर्मन्दरोद्धूतैः	पृषतैः	पृषत{पुं;3;बहु}	करणम्,8.2	करणम्,8.2	N3	पृषतों_से	-	-	-	-	-
7.1	मन्दर-	4.1		मन्दर-	मन्दर-	तृतीया-तत्पुरुषः,7.2	तृतीया-तत्पुरुषः,7.2	CP						
7.2	उद्धूतैः	4.2	-	उद्धूत{पुं;3;बहु(मन्दर	उद्धूत{पुं;3;बहु}	विशेषणम्,2.2	विशेषणम्,2.2	N3				-	-	
8.1	क्षीर-	6.1	क्षीरोर्मय	क्षीर	क्षीर	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	जल-ऊर्मियों_ने	-	-	-	-	-
8.2	ऊर्मयः	6.2	-	ऊर्मि{पुं;8;बहु}/ऊर्मि{पुं;1;बहु}	ऊर्मि{पुं;6;बहु}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6				-	-	
9.1	इव	8.1	इवाच्युतम्	इव{अव्य}	इव{अव्य}	समुच्चितः,3.1	समुच्चितः,3.1	NA						
10.1	अच्युतम्	7.1		अच्युत{पुं;2;एक}/च्युत्1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;च्युतिँर्;:भ्वादिः}	अच्युत{पुं;2;एक}	उपमानम्,9.1	उपमानम्,9.1	N2	अच्युत_को	-	-	-	-	-
