index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	agneH	-	agneH	agni{puM;5;eka}/agni{puM;6;eka}	agni{puM;6;eka}	RaRTIsambanXaH,3	agni_se	-	-	-	-	-
2	XUmAw	-	XUmAw	XUma{puM;5;eka}	XUma{puM;5;eka}	viSeRaNam,17	Xuez_se	-	-	-	-	-
3	SiKAH	-	SiKAH	SiKA{swrI;1;bahu}/SiKA{swrI;2;bahu}/SiKA{swrI;8;bahu}	SiKA{swrI;1;bahu}	karwA,16	cotiyAz	-	-	-	-	-
4	raveH	-	raveH	ravi{puM;5;eka}/ravi{puM;6;eka}	ravi{puM;6;eka}	RaRTIsambanXaH,7	ravi_se	-	-	-	-	-
5	uxayAw	-	uxayAw	uxaya{puM;5;eka}/uw_yA1{karwari;laf;pra;eka;parasmEpaxI;yA;:axAxiH}/uxaya{puM;5;eka(i1;GaF;iN;:axAxiH)}	uxaya{puM;5;eka}	viSeRaNam,6	uxaya_se	-	-	-	-	-
6	paScAw	-	paScAw	paScAw{avya}	paScAw{avya}	kAlAXikaraNam,16	bAxa_meM	-	-	-	-	-
7	aMSavaH	-	aMSavaH	aMSu{puM;1;bahu}/aMSu{puM;8;bahu}	aMSu{puM;1;bahu}	karwA,18	aMSu	-	-	-	-	-
8	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,15	vaha	-	-	-	-	-
9	awIwya	-	awIwya	i1{avya;lyap;iN;:axAxiH}	awi_i1{avya;lyap;iN;:axAxiH}	pUrvakAlaH,15	-	-	-	-	-	-
10	wejasAM	-	wejasAM	wejas{napuM;6;bahu}	wejas{napuM;6;bahu}	nirXAraNam,11	weja_kA	-	-	-	-	-
11	vqwwiM	-	vqwwiM	vqwwi{swrI;2;eka}	vqwwi{swrI;2;eka}	karma,9	aswiwva_ko	-	-	-	-	-
12	guNEH	-	guNEH	guNa{puM;3;bahu}	guNa{puM;3;bahu}	sahArWaH,15	guNoM_se	-	-	-	-	-
13	samam	-	samam	samam{avya}/sama{puM;2;eka}/sama{napuM;1;eka}/sama{napuM;2;eka}/sama{sarvanAma;puM;2;eka}	samam{napuM;2;eka}	sahArWa_xyowakaH,12	-	-	-	-	-	-
14	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,13	hI	-	-	-	-	-
15	uwWiwaH	-	uwWiwaH	uwWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	uwWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	aBihiwa_karwA,8;sakarmaka	uTA_huvA	-	-	-	-	-
16	(uwwiRTanwaH)	-	(uwwiRTanwaH)	uwwiRTan{puM;1;bahu;(RWA1;kwa;RWA;:BvAxiH)}	uwwiRTan{puM;1;bahu;(RWA1;kwa;RWA;:BvAxiH)}	-	-	-	-	-	-	-
17	(paScAw)	-	(paScAw)	paScAw{avya}	paScAw{avya}	kAlAXikaraNam,18	bAxa_meM	-	-	-	-	-
18	(uwwiRTanwaH)	-	(uwwiRTanwaH)	uwwiRTan{puM;1;bahu;(RWA1;kwa;RWA;:BvAxiH)}	uwwiRTan{puM;1;bahu;(RWA1;kwa;RWA;:BvAxiH)}	-	-	-	-	-	-	-
