index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	senA-niveSAn	-	-	senA-niveSa{puM;2;bahu}	senA-niveSa{puM;2;bahu}	karma,4	senASiviroM_ko	-	-	-	-	-
2	pqWivI-kRiwaH	1	senAniveSAnpqWivIkRiwoZpi 	pqWivI-kRiw{puM;2;bahu}/kRiw{puM;1;bahu}/kRiw{puM;6;eka}/kRiw{puM;5;eka}/kRiw{napuM;6;eka}/kRiw{napuM;5;eka}/kRiw{swrI;2;bahu}/kRiw{swrI;1;bahu}/kRiw{swrI;6;eka}/kRiw{swrI;5;eka}	pqWivI-kRiwaH{puM;1;bahu}	karwA,4	rAjA	-	-	-	-	-
3	api	-	-	api{avya}/api{avya}	api{avya}	sambanXaH,2	Ora	-	-	-	-	-
4	jagmuH	2	jagmurviBAwagrahamanxaBAsaH	gam1{karwari;laf;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;laf;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	gaye	-	-	-	-	jagamuH , @it @was @not @there @and @I @didn'@t @knew @the @dhatu @so @I @used gawavanwaH @in @analysis
5	viBAwa-grahamanxaBAsaH	-	-	viBAwa-graha-manxa-BAsa{puM;1;eka}	BA-graha-manxa-BAsa{puM;1;eka}	viSeRaNam,2	suryoxaya_ke_pahale_grahoM_kI_manxa_camaka_jEse        	-	-	-	-	-
6	BojyAm	3	BojyAM 	BojyAm{swrI;2;eka}	BojyAm{swrI;7;eka}	aXikaraNam,8	inxumawI_ko        	-	-	-	-	BojyAm
7	prawi	4	prawi	prawi{avya}	prawi{avya}	sambanXaH,8	milane_kI	-	-	-	-	-
8	vyarWa-manoraWawvAw	5	vyarWamanoraWawvAxrUpeRu	vyarWa-manoraWawva {napuM;5;eka}	vyarWa-manoraWawva {napuM;5;eka}	hewuH,4	icCA_se      	-	-	-	-	@It @gets @identified @in @analyser, @but @not @in @reader
9	rUpeRu	-	-	rUpa{napuM;7;bahu}	rUpa{napuM;7;bahu}	aXikaraNam,12	rUpa_meM	-	-	-	-	-
10	veSeRu	6	veSeRu	veSa{puM;7;bahu}	veSa{puM;7;bahu}	samucciwaH,9	veSa_meM	-	-	-	-	-
11	ca	7	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,9	Ora	-	-	-	-	-
12	sa-aByasUyAH	8	sAByasUyAH	sa-aByasUyA{swrI;8;bahu}	sa-aByasUyA{puM;1;bahu}	viSeRaNam,2	vasawrAlaMkAra_kI_ninxA_karawe_hue	-	-	-	-	-
