index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	virAXaH	2	virAXo	virAXa{puM;1;eka}	virAXa{puM;1;eka}	saFjFA_xyowakaH,2	viroXa	-	-	-	-	-
2	nAma	3	nAma	-	-	saFjFA,3	-	-	-	-	-	-
3	rAkRasaH	4	rAkRasaH	nAman-rAkRasa{puM;1;eka}	nAman-rAkRasa{puM;1;eka}	karwA,12	nAma-rAkRasa	-	-	-	-	-
4	sanXyA-aBra-kapiSaH	1	saMXyABrakapiSaswasya	sanXyA-aBra-kapiSa{puM;1;eka}	sanXyA-aBra-kapiSa{puM;1;eka}	viSeRaNam,3	sanXyA-aBra-BUrA_raMga	-	-	-	-	-
5	grahaH	7	grahaH	graha{puM;1;eka}	graha{puM;1;eka}	karwA,13	graha_ne	-	-	-	-	-
6	inxoH	-	-	inxu{puM;6;eka}/inxu{puM;5;eka}	inxu{puM;6;eka}	RaRTIsambanXaH,13	canxramA_kA	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
8	wasya	-	-	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,9	usa	-	-	-	-	-
9	rAmasya	6	rAmasyenxoriva	rAma{puM;6;eka}/rAma{napuM;6;eka}	rAma{puM;6;eka}	RaRTIsambanXaH,10	rAma_ke	-	-	-	-	-
10	mArgam	-	-	mArga{puM;2;eka}/mArga{napuM;2;eka}/mArga{napuM;1;eka}	mArga{napuM;2;eka}	karma,11	mArga_ko	-	-	-	-	-
11	Avqwya	-	-	Af_vqw1{avya;lyap;vqwuz;:BvAxiH}/Af_vq1{avya;lyap;vqF;:svAxiH}	Af_vq1{avya;lyap;vqF;:svAxiH}	pUrvakAlaH,12	Daka_jA_kara	-	-	-	-	-
12	awiRTaw	5	awiRTanmArgamAvqwya	RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	X_RWA1_pp_skyA	-	-	-	-	-
13	(mArgam)	-	(-)	mArga{puM;2;eka}/mArga{napuM;2;eka}/mArga{napuM;1;eka}	mArga{napuM;2;eka}	upamAnam,7	mArga_ko	-	-	-	-	-
