index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तस्मै	8.1	तस्मै	तद्{सर्वनाम;नपुं;4;एक}/तद्{सर्वनाम;पुं;4;एक}	तद्{सर्वनाम;पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4	उसके_लिये	-	-	-	-	-
2.1	सम्यक्	2.1	सम्यग्घुतो	सम्यक्{अव्य}	सम्यक्{अव्य}	विशेषणम्,3.1	विशेषणम्,3.1	NA	ठीक	-	-	-	-	-
3.1	हुतः	3.1	-	हुत{पुं;1;एक(हु1;क्त;हु;:जुहोत्यादिः)}	हुत{पुं;1;एक(हु1;क्त;हु;:जुहोत्यादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N1	जिसे_आहुति_दी_जाये	-	-	-	-	-
4.1	वह्निः	4.1	वह्निर्वाजिनीराजनाविधौ	वह्नि{पुं;1;एक}	वह्नि{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	वह्नि_ने	-	-	-	-	-
5.1	वाजि-	1.1	-	वाजिन्	वाजिन्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	अश्व-पानी-अजन_के	-	-	-	-	-
5.2	नीराजन-	1.2	-	नीराजन	नीराजन	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP	अश्व-पानी-अजन_के	-	-	-	-	-
5.3	विधौ	1.3		विधा{पुं;2;द्वि}/विधा{पुं;1;द्वि}/विधि{पुं;7;एक}/विधु{पुं;7;एक}	विधु{पुं;7;एक}	अधिकरणम्,2.1	अधिकरणम्,2.1	N7	चन्द्रमा_में					
6.1	प्रदक्षिण-	5.1	प्रदक्षिणार्चिर्व्याजेन	प्रदक्षिण	प्रदक्षिण	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	प्रदक्षिण-अर्चिः-धोखे	-	-	-	-	-
6.2	अर्चिः-	5.2	-	अर्चिः	अर्चिः	कर्मधारयः,6.3	कर्मधारयः,6.3	CP	प्रदक्षिण-अर्चिः-धोखे	-	-	-	-	-
6.3	व्याजेन	5.3	-	व्याज{पुं;3;एक}	व्याज{पुं;3;एक}	उपमानम्,7.1	उपमानम्,7.1	N3				-	-	
7.1	हस्तेन	6.1	हस्तेनेव	हस्त{पुं;3;एक}	हस्त{पुं;3;एक}	करणम्,8.1	करणम्,8.1	N3	हाथ_से	-	-	-	-	-
8.1	इव	7.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,1.1	उपमान_द्योतकः,1.1	NA	जैसे	-	-	-	-	-
9.1	जयम्	9.1	जयम्	जय{पुं;2;एक}	जय{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	जय_को	-	-	-	-	-
10.1	ददौ	10.1	ददौ	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दाण्;:भ्वादिः}/दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुदाञ्;:जुहोत्यादिः}/दा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;दाण्;:भ्वादिः}/दा3{कर्तरि;लिट्;उ;एक;परस्मैपदी;डुदाञ्;:जुहोत्यादिः}/दा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दाप्;:अदादिः}/दा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;दाप्;:अदादिः}/}/}	दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुदाञ्;:जुहोत्यादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP	ध्_दा3_प्प्_स्क्या	-	-	-	-	-
