index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saH	1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,13	vaha	-	-	-	-	-
2	vqwwa-cUlaH	2	vqwwacUlaScalakAkapakRakEramAwyapuwrEH	vqw-cUla{puM;1;eka}	vqw-cUla{puM;1;eka}	viSeRaNam,1	CipAyA_gayA-cUlA	-	-	-	-	-
3	cala-kAka-pakRakEH	-	-	cala-kAka-pakRaka{puM;3;bahu}/pakRa{ka;puM;3;bahu}/pakRa{ka;napuM;3;bahu}/cala-kAka-pakRaka{puM;3;bahu(pakR2;Nvul;pakRaz;:curAxiH)}/cala-kAka-pakRaka{napuM;3;bahu(pakR2;Nvul;pakRaz;:curAxiH)}/cala-kAka-pakRaka{puM;3;bahu(pakR1;Nvul;pakRaz;:BvAxiH)}/cala-kAka-pakRaka{napuM;3;bahu(pakR1;Nvul;pakRaz;:BvAxiH)}	cala-kAka-pakRaka{puM;3;bahu}	viSeRaNam,4	cala-kOvA-pakRaka	-	-	-	-	-
4	amAwya-puwrEH	-	-	puwra{puM;3;bahu}	puwra{puM;3;bahu}	aBexaH,5	puwra	-	-	-	-	-
5	savayoBiH	3	savayoBiranviwaH	savayas{puM;3;bahu}/savayas{napuM;3;bahu}/savayas{swrI;3;bahu}	savayas{puM;3;bahu}	karwA,6	samavayaskoM_se	-	-	-	-	-
6	anviwaH	-	-	anviwa{puM;1;eka}/anu_i1{karwari;lat;pra;xvi;parasmEpaxI;iN;:axAxiH}	anviwa{puM;1;eka(i1;kwa;iN;:axAxiH)}	viSeRaNam,1	pICe_gayA	-	-	-	-	-
7	lipeH	4	liperyaWAvaxgrahaNena	lipi{swrI;6;eka}/lipi{swrI;5;eka}	lipi{swrI;6;eka}	RaRTIsambanXaH,8	lipi_se	-	-	-	-	-
8	yaWAvaw-grahaNena	-	-	grahaNa{puM;3;eka}/grahaNa{napuM;3;eka}	grahaNa{napuM;3;eka}	hewuH,13	grahaNa_se	-	-	-	-	-
9	vAk-mayam	5	vAfmayaM	vAc-maya{puM;2;eka}	vAc-maya{puM;2;eka}	karma,13	vANI-maya_ko	-	-	-	-	-
10	naxI-muKena	6	naxImuKeneva  	naxI-muKa{puM;3;eka}/muKa{napuM;3;eka}	naxI-muKa{puM;3;eka}	hewuH,12	naxI-muKa_se	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
12	samuxram	7	samuxramAviSaw	samuxra{puM;2;eka}/samuxra{napuM;1;eka}/samuxra{napuM;2;eka}	samuxra{napuM;1;eka}	upamAnam,9	samuxra_ne	-	-	-	-	-
13	AviSaw	-	-	Af_viS1{karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}/AviSaw{napuM;1;eka(viS1;Sawq_lat;viSaz;:wuxAxiH)}/AviSaw{napuM;2;eka(viS1;Sawq_lat;viSaz;:wuxAxiH)}	Af_viS1{karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,1;sakarmakaH	kAbU_pAyA	-	-	-	-	-
