index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यः	4	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	जिसने	 who, which king kakustha	-	-	यः - यद् (काकुत्स्थ)	-
2.1	संयति	5	संयति	संयत्{पुं;7;एक}/संयत्{नपुं;7;एक}/संयत्{स्त्री;7;एक}	संयत्{पुं;7;एक}	अधिकरणम्,12.1	अधिकरणम्,12.1	N7	संयत्_में	In battle	-	-	-	-
3.1	महोक्ष-	3	महोक्षरूपं	महोक्ष	महोक्ष	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	महाकाय_बैल-रूप_को	In form of great bull	-	-	-	-
3.2	रूपम्	-	-	रूप{नपुं;2;एक}/रूप{नपुं;1;एक}	रूप{नपुं;2;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N2				-	-	
4.1	महा-	1	 महेन्द्र	महत्	महत्	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	महान्-इन्द्र	Great Indra( in form of bull)	-	-	-	-
4.2	इन्द्रम्	-	-	इन्द्र{पुं;2;एक}	इन्द्र{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2				-	-	
5.1	आस्थाय	2	मास्थाय	आङ्_ष्था1{अव्य;ल्यप्;ष्था;:भ्वादिः}	आङ्_ष्था1{अव्य;ल्यप्;ष्था;:भ्वादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	स्थित_हो_जा_कर	Bestriding, taking up	-	-	-	-
6.1	प्राप्तपिनाकिलीलः	6	प्राप्तपिनाकिलीलः	आप्-पिनाकिन्-लीला{पुं;1;एक}	आप्-पिनाकिन्-लीला{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	आप्-शिव-लीला	while he attained the dexterity of shiva because he mounted a great bull	-	-	-	-
7.1	(सन्)	12	(सन्)	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	वर्तमानसमानकालः,12.1	वर्तमानसमानकालः,12.1	N1	सज्जन	-	-	-	-	-
8.1	बाणैः	8	बाणैर्	बाण{पुं;3;बहु}	बाण{पुं;3;बहु}	करणम्,12.1	करणम्,12.1	N3	बाणों_से	With arrows	-	-	-	-
9.1	असुर-	9	असुरअङ्गनानां 	असुर	असुर	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	राक्षस-अङ्गनाओं_के	Female Demons	-	-	-	-
9.2	अङ्गनानाम्	-	-	अङ्गन{नपुं;6;बहु}/अङ्गना{स्त्री;6;बहु}	अङ्गना{स्त्री;6;बहु}	षष्ठीसम्बन्धः,10.2	षष्ठीसम्बन्धः,10.2	N6				-	-	
10.1	गण्ड-	10	गण्डस्थलीः	गण्ड	गण्ड	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	गलकण्ड_रोग-स्थल	At the place of cheeks	-	-	-	-
10.2	स्थलीः	-	-	स्थल{स्त्री;2;बहु}	स्थल{स्त्री;2;बहु}	कर्म,12.1	कर्म,12.1	N2				-	-	
11.1	प्रोषितपत्रलेखाः	11	प्रोषितपत्रलेखाः	वस्-पत्त्र-लेख{पुं;1;बहु}/लेख{स्त्री;2;बहु}/लेख{स्त्री;1;बहु}	वस्-पत्त्र-लेख{स्त्री;2;बहु}	कर्मसमानाधिकरणम्,12.1	कर्मसमानाधिकरणम्,12.1	N2	आवासस्थान-पत्त्र-लेखों_को	dissapearing of ornamental designs on cheeks	-	-	-	-
12.1	चकार	7	चकार	कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;परस्मैपदी;डुकृञ्;तनादिः}/कॄ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कॄ;तुदादिः}/कॄ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;कॄ;तुदादिः}	कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	ध्_कृ3_प्प्_स्क्या	He whomade	-	कृ कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः	-	-
