index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	भूर्जेषु	1.1	भूर्जेषु	भूर्ज{पुं;7;बहु}	भूर्ज{पुं;7;बहु}	अधिकरणम्,2.2	अधिकरणम्,2.2	N7	भूर्जों_में	-	-	-	-	-
2.1	मर्मरी-	2.1	मर्मरीभूताः	मर्मरी	मर्मरी	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	-	-	-	-	-	-
2.2	भूताः	2.2	-	भूत{पुं;1;बहु(मर्मरी	भूत{पुं;1;बहु(मर्मरी	विशेषणम्,3.3	विशेषणम्,3.3	N1				-	-	
3.1	कीचक-	3.1	कीचकध्वनिहेतवः	कीचक	कीचक	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	कीचक-ध्वनि-हेतु	-	-	-	-	-
3.2	ध्वनि-	3.2	-	ध्वनि	ध्वनि	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	कीचक-ध्वनि-हेतु	-	-	-	-	-
3.3	हेतवः	3.3	-	हेतु{पुं;1;बहु}/हेतु{पुं;8;बहु}	हेतु{पुं;1;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	N1				-	-	
4.1	गङ्गा-	4.1	गङ्गाशीकरिणो	गङ्गा	गङ्गा	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	गङ्गा-	-	-	-	-	-
4.2	शीकरिणः	4.2	-	शीकरिणो}	शीकरिण{पुं;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N1				-	-	
5.1	मार्गे	6.1	मार्गे	मार्ग{पुं;7;एक}	मार्ग{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	मार्ग_में	-	-	-	-	-
6.1	मरुतः	5.1	मरुतस्तं	मरुत्{पुं;1;बहु}/मरुत्{पुं;2;बहु}/मरुत्{पुं;5;एक}/मरुत्{पुं;6;एक}/मरुत{पुं;1;एक}/मरुत्{पुं;8;बहु}	मरुत्{पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	हवायें	-	-	-	-	-
7.1	तम्	7.1	-	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उसको	-	-	-	-	-
8.1	सिषेविरे	8.1	सिषेविरे	षेव्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;षेवृँ;:भ्वादिः}/सेव्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;सेवृँ;:भ्वादिः}/सेव्1{कर्मणि;लिट्;प्र;बहु;आत्मनेपदी;सेवृँ;:भ्वादिः}	षेव्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;षेवृँ;:भ्वादिः}	अभिहित_कर्ता,6;सकर्मक.1	अभिहित_कर्ता,6;सकर्मक.1	KP	षेव्1_अप्_स्क्या	-	-	-	-	-
