index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	कृत-	2	कृतसंस्कारास्ते	कृत	कृत	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	संस्कार को प्राप्त	-	-	-	-	-
1.2	संस्काराः	-	-	संस्कार{पुं;1;बहु(कृ3;घञ्;डुकृञ्;:तनादिः)}/कृत	संस्कार{पुं;1;बहु(कृ3;घञ्;डुकृञ्;:तनादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
2.1	धात्री-	3	धात्रीस्तन्यपायिनः	धात्री	धात्री	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	धात्री के स्तन का पान करने वाले	-	-	-	-	not analysed by morph analyser
2.2	स्तन्य-	-	-	स्तन्य	स्तन्य	उपपद-तत्पुरुषः,2.3	उपपद-तत्पुरुषः,2.3	CP	धात्री के स्तन का पान करने वाले	-	-	-	-	not analysed by morph analyser
2.3	पायिनः	-	-	पायिन्{पुं;1;बहु}/{पुं;2;बहु}/{पुं;5;एक}/{पुं;6;एक}	पायिन्{पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	not analysed by morph analyser	
3.1	ते	-	-	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वे	-	-	-	कुमाराः के लिए प्रयुक्त	-
4.1	कुमाराः	1	कुमाराः	कुमार{पुं;1;बहु}/कुमार{पुं;8;बहु}	कुमार{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	कुमार	-	-	-	-	-
5.1	अग्रजेन	-	-	अग्रज{पुं;3;एक}/अग्र-ज{नपुं;3;एक}	अग्रज{पुं;3;एक}	उपमानम्,6.1	उपमानम्,6.1	N3	बडा_भाई_से	-	-	-	-	-
6.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
7.1	पितुः	7	पितुः	पितृ{पुं;5;एक}/पितृ{पुं;6;एक}	पितृ{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	पिता_के	-	-	-	-	-
8.1	आनन्देन	4	आनन्देनाग्रजेनेव	आनन्द{पुं;3;एक}/आनन्द{पुं;3;एक(नद्1;घञ्;टुनदिँ;:भ्वादिः)}	आनन्द{पुं;3;एक}	सहार्थः,10.1	सहार्थः,10.1	N3	आनन्द_के 	-	-	-	-	-
9.1	समम्	5	समं	समम्{अव्य}/सम{पुं;2;एक}/सम{नपुं;1;एक}/सम{नपुं;2;एक}/सम{सर्वनाम;पुं;2;एक}	समम्{अव्य}	सहार्थ_द्योतकः,8.1	सहार्थ_द्योतकः,8.1	NA	समान	-	-	-	-	-
10.1	ववृधिरे	6	ववृधिरे	वृध्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;वृधुँ;:भ्वादिः}/वृध्1{भावे;लिट्;प्र;बहु;आत्मनेपदी;वृधुँ;:भ्वादिः}	वृध्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;वृधुँ;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	बढे	-	-	-	-	-
