index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	हिम-	5	हिम-अंशोः	हिम	हिम	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	वर्फ-अंशु_की	-	-	-	-	-
1.2	अंशोः	-	-	अंशु{पुं;6;एक}/अंशु{पुं;5;एक}	अंशु{पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6				-	-	
2.1	कान्तिः	4	कान्तिः	कान्ति{स्त्री;1;एक}	कान्ति{स्त्री;1;एक}	उपमानम्,3.1	उपमानम्,3.1	N1	चमक	-	-	-	-	-
3.1	इव	6	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-	-	-
4.1	नयन-	3	नयन-अभिरामा	नयन	नयन	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	आँख-अभिराम	-	-	-	-	-
4.2	अभिरामा	-	-	अभिराम{स्त्री;1;एक}	अभिराम{स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1				-	-	
5.1	यस्य	1	यस्य	यद्{सर्वनाम;नपुं;6;एक}/यद्{सर्वनाम;पुं;6;एक}	यद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	जिसकी	-	-	-	णेऋएर्स् तो शुस्हेन	-
6.1	कान्तिः	4	कान्तिः	कान्ति{स्त्री;1;एक}	कान्ति{स्त्री;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	चमक	-	-	-	-	-
7.1	आत्म-	2	आत्म-गेहे	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	आत्मा-घर_में	-	-	-	-	-
7.2	गेहे	-	-	गेह{नपुं;2;द्वि}/गेह{नपुं;1;द्वि}/गेह{नपुं;7;एक}	गेह{नपुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7				-	-	
8.1	सन्निविष्टा	7	सन्निविष्टा	सम्_नि_विश्1{क्त;विशँ;तुदादिः;सम्_नि_विष्ट;स्त्री;1;एक}	सम्_नि_विश्1{क्त;विशँ;तुदादिः;सम्_नि_विष्ट;स्त्री;1;एक}	सम्बन्धः,14.1	सम्बन्धः,14.1	N1	ण्थ्या	-	-	-	-	-
9.1	हर्म्य-		-	हर्म्य	हर्म्य	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	-	-	-	-	ङोत् अनल्य्सेद् एवेन् अऋतेर् स्प्लित्तिन्ग्	-
9.2	अग्र-			अग्र	अग्र	सप्तमी-तत्पुरुषः,9.3	सप्तमी-तत्पुरुषः,9.3	CP						
9.3	संरूढ-			संरूढ	संरूढ	बहुव्रीहिः,9.4	बहुव्रीहिः,9.4	CP						
9.4	तृण-			तृण	तृण	षष्ठी-तत्पुरुषः,9.5	षष्ठी-तत्पुरुषः,9.5	CP						
9.5	अङ्कुरेषु			अङ्कुर{पुं;7;बहु}	अङ्कुर{पुं;7;बहु}	अधिकरणम्,13.1	अधिकरणम्,13.1	N7						
10.1	अविषह्यम्		अशक्यम्	अविषह्य{नपुं;2;एक}	अविषह्य{नपुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2	अशक्य	-	-	-	अविषह्यं नोत् अनल्य्सेद्	-
11.1	तेजः		तेजः	तेजः{नपुं;2;एक}/तेजः{नपुं;1;एक}/तेज{पुं;1;एक}	तेजः{नपुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	तेजः_को	-	-	-	-	-
12.1	रिपु-		रिपु-मन्दिरेषु	रिपु	रिपु	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	शत्रु-मन्दिरों_में	-	-	-	-	-
12.2	मन्दिरेषु	-	-	मन्दिर{पुं;7;बहु}	मन्दिर{पुं;7;बहु}	विशेषणम्,9.5	विशेषणम्,9.5	N7				-	-	
13.1	सन्निविष्टम्	--	सन्निविष्टम्	अस्1-नि_विश्1{क्त;विशँ;तुदादिःनि_विष्ट;नपुं;2;एक}/नि_विश्1{क्त;विशँ;तुदादिःनि_विष्ट;नपुं;1;एक}/नि_विश्1{क्त;विशँ;तुदादिःनि_विष्ट;पुं;2;एक}	अस्1-नि_विश्1{क्त;विशँ;तुदादिःनि_विष्ट;नपुं;1;एक}	अभिहित_कर्ता	अभिहित_कर्ता	KP	अस्नि_1-या_हुआ	-	-	-	धोएस्न्त् च्लेअर्ल्य् अनल्य्से टिथ् उपसर्ग सम्	-
14.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP						
