index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	piwqmAn	3	piwqmAnvaMSaM	piwq{mawup;puM;1;eka}	piwq{mawup;puM;1;eka}	viSeRaNam,3	piwA	-	-	-	-	-
2	anupama-xyuwiH	-	-	anupama-xyuwi{swrI;1;eka}/xyuwi{puM;1;eka}	anupama-xyuwi{puM;1;eka}	viSeRaNam,3	anupama-xyuwi	-	-	-	-	-
3	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,13	usane	-	-	-	awiWi	-
4	piwuH	2	piwuH	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,6	piwA_kA	-	-	-	-	-
5	mAwuH	4	mAwuScAnupamaxyuwiH	mAwq{swrI;6;eka}	mAwq{swrI;6;eka}	RaRTIsambanXaH,6	mAwA_kA	-	-	-	-	-
6	ca	-	-	ca{avya}	ca{avya}	samuccayaxyowakaH,7	Ora	-	-	-	-	-
7	vaMSaM	-	-	vaMSa{puM;2;eka}	vaMSa{puM;2;eka}	karma,13	vaMSa	-	-	-	-	-
8	saviwA	-	-	RU1{karwari;lut;pra;eka;AwmanepaxI;RUf;:axAxiH}/RU1{karmaNi;lut;pra;eka;AwmanepaxI;RUf;:axAxiH}/RU2{karwari;lut;pra;eka;AwmanepaxI;RUf;:xivAxiH}/RU2{karmaNi;lut;pra;eka;AwmanepaxI;RUf;:xivAxiH}/RU3{karwari;lut;pra;eka;parasmEpaxI;RU;:wuxAxiH}/RU3{karmaNi;lut;pra;eka;AwmanepaxI;RU;:wuxAxiH}/saviwq{puM;1;eka}/Su1{karmaNi;lut;pra;eka;AwmanepaxI;Su;:BvAxiH}/saviwq{puM;1;eka(RU3;wqc;RU;:wuxAxiH)}/saviwq{puM;1;eka(RU1;wqc;RUf;:axAxiH)}/saviwq{puM;1;eka(RU2;wqc;RUf;:xivAxiH)}	saviwq{puM;1;eka}	karwA,14	sUrya	-	-	-	-	-
9	uwwara-xakRiNO	-	-	uwwara-xakRiNa{sarvanAma;puM;1;xvi}/xakRiNa{sarvanAma;puM;2;xvi}/xakRiNa{puM;8;xvi}/xakRiNa{puM;1;xvi}/xakRiNa{puM;2;xvi}	uwwara-xakRiNa{puM;2;xvi}	viSeRaNam,11	uwwara-xakRiNa	-	-	-	-	-
10	uBO	-	-	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;2;xvi}	viSeRaNam,11	xonoM_	-	-	-	-	-
11	mArgO	6	mArgAvuwwaraxakRiNO	mArga{puM;1;xvi}/mArga{puM;2;xvi}/mArga{puM;8;xvi}	mArga{puM;2;xvi}	karma,14	mArgoM_ko	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	-	-	-	-	-
13	apunAw	5	apunAwsaviwevoBO	pU2{karwari;laf;pra;eka;parasmEpaxI;pUF;:kryAxiH}	pU2{karwari;laf;pra;eka;parasmEpaxI;pUF;:kryAxiH}	aBihiwa_karwA,3;sakarmaka	paviwra_kiyA	-	-	-	-	-
14	(apunAw)	-	(apunAw)	pU2{karwari;laf;pra;eka;parasmEpaxI;pUF;:kryAxiH}	pU2{karwari;laf;pra;eka;parasmEpaxI;pUF;:kryAxiH}	upamAnam,12	paviwra_kiyA	-	-	-	-	-
