index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शरैः	2.1	शरैरुत्सवसंकेतान्स	शर{पुं;3;बहु}/शर{नपुं;3;बहु}	शर{पुं;3;बहु}	करणम्,2.1	करणम्,2.1	N3	बाणों_से	-	-	-	-	-
2.1	उत्सवसङ्केतान्	3.1	-	उत्सवसङ्केत{पुं;2;बहु}	उत्सवसङ्केत{पुं;2;बहु}	कर्म,5.2	कर्म,5.2	N2	-	-	-	-	-	-
3.1	सः	1.1	-	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह	-	-	-	-	-
4.1	कृत्वा	5.1	कृत्वा	कृ2{अव्य;क्त्वा;कृञ्;:स्वादिः}/कृ3{अव्य;क्त्वा;डुकृञ्;:तनादिः}/कृ1{अव्य;क्त्वा;कृञ्;:भ्वादिः}	कृ2{अव्य;क्त्वा;कृञ्;:स्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	-	-	-	-	-	-
5.1	विरत-	4.1	विरतोत्सवान्	विरत	विरत	षष्ठ्यर्थ-बहुव्रीहिः,5.2	षष्ठ्यर्थ-बहुव्रीहिः,5.2	CP	रुका_हुआ-उत्सवों_को	-	-	-	-	-
5.2	उत्सवान्	4.2	-	उत्सव{पुं;2;बहु}/उत्स{मतुप्;पुं;1;एक}	उत्सव{पुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
6.1	जय-	8.1	जयोदाहरणं	जय	जय	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	-	-	-	-	-	-
6.2	उदाहरणम्	8.2	-	उदाहरण{नपुं;2;एक}	उदाहरण{नपुं;2;एक}	मुख्यकर्म,8.1	मुख्यकर्म,8.1	N2				-	-	
7.1	बाह्वोः	7.1	बाह्वोर्गापयामास	वाह्वोः{पुं;6;द्वि}	वाह्वोः{पुं;6;द्वि}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	-	-	-	-	-	-
8.1	गापयामास	9.1	-	गै1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;गै;:भ्वादिः}/गै1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;गै;:भ्वादिः}/गै1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;गै;:भ्वादिः}/गै1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;गै;:भ्वादिः}/गै1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;गै;:भ्वादिः}/गै1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;गै;:भ्वादिः}	गै1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;गै;:भ्वादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	-	-	-	-	-	-
9.1	किन्नरान्	6.1	किन्नरान्	किन्नर{पुं;2;बहु}	किन्नर{पुं;2;बहु}	गौणकर्म,7.1	गौणकर्म,7.1	N2	किन्नरों_को	-	-	-	-	-
