index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	-	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	उसने	-	-	-	-	-
2.1	प्राण-	-	प्राण-अन्त-हेतुम्	प्राण	प्राण	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	प्राण-अन्त-हेतु	-	-	-	-	-
2.2	अन्त-	-	-	अन्त	अन्त	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	प्राण-अन्त-हेतु	-	-	-	-	-
2.3	हेतुम्	-	-	हेतु{पुं;2;एक}/हि1{अव्य;तुमुन्;हि;:स्वादिः}	हेतु{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-	-	
3.1	अपि	-	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.3	सम्बन्धः,2.3	NA	भी	-	-	-	-	-
4.1	भिषजाम्	-	भिषजाम्	भिषज्{पुं;6;बहु}	भिषज्{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	चिकित्सकों_के	-	-	-	-	-
5.1	असाध्यं	-	असाध्यं	असाध्य{पुं;2;एक}/असाध्य{नपुं;1;एक}/असाध्य{नपुं;2;एक}	असाध्य{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	असाध्य_को	-	-	-	-	-
6.1	तं	-	तं	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	उसको	-	-	-	-	-
7.1	प्रिया-	-	प्रिया-अनुगमने	प्रिया	प्रिया	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	प्रिया-अनुसरण_करने~में	-	-	-	-	-
7.2	अनुगमने	-	-	अनुगमन{नपुं;1;द्वि(प्रिया	अनुगमन{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7				-	-	
8.1	त्वरया	-	त्वरया	त्वरा{स्त्री;3;एक}	त्वरा{स्त्री;3;एक}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	N3	जल्दी_से	-	-	-	-	-
9.1	लाभं	-	लाभं	लाभ{पुं;2;एक}	लाभ{पुं;2;एक}	कर्मसमानाधिकरणम्,10.1	कर्मसमानाधिकरणम्,10.1	N2	लाभ	-	-	-	-	-
10.1	मेने	-	मेने	मेना{स्त्री;1;द्वि}/मेना{स्त्री;2;द्वि}/मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मेना{स्त्री;8;एक}/मेना{स्त्री;8;द्वि}	मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	जाना	-	-	-	-	-
