index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	api	1	-	api{avya}	api{avya}	sambanXaH,3	BI	-	-	-	-	-
2	wuraga-samIpAw	2	wuragasamIpAxuwpawanwaM	wuraga-samIpa{puM;5;eka}	wuraga-samIpa{napuM;5;eka}	apAxAnam,3	GodA-nikata_se	-	-	-	-	-
3	uw-pawanwam	-	-	uw-pawaw{puM;2;eka(uw-paw1;Sawq_lat;pawLz;:BvAxiH)}	uw-pawaw{puM;2;eka(uw-paw1;Sawq_lat;pawLz;:BvAxiH)}	viSeRaNam,4	uw-girawe_hue	-	-	-	-	-
4	mayUram	4	-	mayUra{puM;2;eka}	mayUra{puM;2;eka}	karma,8	mora_ko	-	-	-	-	-
5	na	5	-	na{avya}	na{avya}	prawiReXaH,8	nahIM	-	-	-	-	-
6	saH	6	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8	vaha	-	-	-	xaSaraWaH	-
7	rucira-kalApam	7	-	rucira-kalApa{puM;2;eka}	rucira-kalApa{puM;2;eka}	viSeRaNam,4	ujjvala-jawWe_ko	-	-	-	-	-
8	bANa-lakRyI-cakAra	8	-	bANa-lkRyI-kq3{karwari;lit;u;eka;parasmEpaxI;kqF;:wanAxiH}	bANa-lkRyI-kq3{karwari;lit;u;eka;parasmEpaxI;kqF;:wanAxiH}	aBihiwa_karwA,6;sakarmaka	kiyA	-	-	-	-	-
9	sa-paxi	9	-	sapaxi{avya}	sapaxi{avya}	kriyAviSeRaNam,10	sa-pEra_meM	-	-	-	-	-
10	gawa-manaskaH	10	gawamanaskaSciwramAlyAnukIrNe	gawamanaska{puM;7;eka}	gawa{puM(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,6	-	-	-	-	-	-
11	ciwra-mAlya-anu-kIrNe	-	-	ciwra-mAlya-anu-kIrNa{napuM;1;xvi}/{napuM;2;xvi}/{napuM;7;eka}/ciwra-mAlya-anu-kIrNa{puM;7;eka}	ciwra-mAlya-anu-kIrNa{puM;7;eka}	viSeRaNam,13	ciwra-CiwarAyA_hue_meM	-	-	-	-	-
12	rawi-vigaliwa-banXe	12	-	rawi-vigaliwa-banXa{napuM;7;eka}	rawi-vigaliwa-banXa{napuM;7;eka}	viSeRaNam,13	rawi-banXa	-	-	-	-	-
13	keSa-pASe	13	-	keSa-pASa{napuM;7;eka}/{napuM;1;xvi}/{napuM;2;xvi}	keSa-pASa{napuM;7;eka}	aXikaraNam,10	keSa-pASa_meM	-	-	-	-	-
14	priyAyAH	14	-	priya{swrI;6;eka}	priya{swrI;6;eka}	RaRTIsambanXaH,13	priya_kA	-	-	-	-	-
