index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	कश्चित्	1	कश्चित्	किञ्चित्{सर्वनाम;पुं;1;एक}	किञ्चित्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	कोई	-	-	-	-	-
2.1	कराभ्याम्	2	कराभ्याम्	कर{पुं;3;द्वि}/कर{पुं;4;द्वि}/कर{पुं;5;द्वि}	कर{पुं;3;द्वि}	करणम्,3.2	करणम्,3.2	N3	हाथों_से	-	-	-	-	-
3.1	उपगूढ-	3	उपगूढनालम्	उपगूढ	उपगूढ	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	गुप्त-नाल_को	-	-	-	-	-
3.2	नालम्	-	-	नाल{पुं;2;एक}/नाल{नपुं;1;एक}/नाल{नपुं;2;एक}	नाल{नपुं;2;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2				-	-	
4.1	आलोल-	4	आलोलपत्राभिहतद्विरेफं	आलोल	आलोल	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	-	-	-	-	-	-
4.2	पत्र-	-	-	पत्र	पत्र	तृतीया-तत्पुरुषः,4.3	तृतीया-तत्पुरुषः,4.3	CP	-	-	-	-	-	-
4.3	अभिहत-	-	-	अभिहत	अभिहत	बहुव्रीहिः,4.4	बहुव्रीहिः,4.4	CP	-	-	-	-	-	-
4.4	द्वि-	-	-	द्वि	द्वि	षष्ठी-तत्पुरुषः,4.5	षष्ठी-तत्पुरुषः,4.5	CP	-	-	-	-	-	-
4.5	रेफं	-	-	रेफ{पुं;2;एक}/रेफ{नपुं;1;एक}/रेफ{नपुं;2;एक}	रेफ{नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-	-	
5.1	रजोभिः	5	रजोभिः	रजस्{पुं;3;बहु}/रजस्{नपुं;3;बहु}	रजस्{नपुं;3;बहु}	करणम्,6.2	करणम्,6.2	N3	धूल_से	-	-	-	-	-
6.1	अन्तःपरिवेष-	6	अन्तःपरिवेषबन्धि	अन्तःपरिवेष-	अन्तःपरिवेष	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	अन्तःपरिवेष-	-	-	-	-	-
6.2	बन्धि	-	-	बन्धि{नपुं;2;एक}	बन्धि{नपुं;2;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2				-	-	
7.1	लीला-	7	लीलारविन्दं	लीला	लीला	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	लीला-अरविन्द_को	-	-	-	-	-
7.2	अरविन्दं	-	-	अरविन्द{पुं;2;एक}/अरविन्द{नपुं;1;एक}/अरविन्द{नपुं;2;एक}	अरविन्द{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2				-	-	
8.1	भ्रमयाञ्चकार	8	भ्रमयाञ्चकार	भ्रम्1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्रमुँ;:भ्वादिः}/भ्रम्1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्रमुँ;:भ्वादिः}/भ्रम्2{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्रमुँ;:दिवादिः}/भ्रम्2{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्रमुँ;:दिवादिः}	भ्रम्1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्रमुँ;:भ्वादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	घुमवाया	-	-	-	-	-
