index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yaw	1	yaxuvAca	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}	prawiyogI,4	-	-	-	-	niwya_sambanXaH	-
2	uvAca	-	-	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}/vac1{karwari;lit;u;eka;parasmEpaxI;vacaz;:axAxiH}	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}	varwamAnasamAnakAlaH,1	bolA	-	-	-	-	-
3	na	2	na	na{avya}	na{avya}	prawiReXaH,17	nahIM	-	-	-	-	-
4	waw	3	wanmiWyA	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	waw{avya}	anuyogI,17	-	-	-	-	niwya_sambanXaH	-
5	miWyA	-	-	miWyA{avya}	miWyA{avya}	kriyAviSeRaNam,17	miWyA	-	-	-	-	-
6	yaw	4	yaxxaxO	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}	prawiyogI,10	-	-	-	-	niwya_sambanXaH	-
7	xaxO	-	-	xaxa{puM;1;xvi}/xaxa{puM;2;xvi}/xA1{karwari;lit;pra;eka;parasmEpaxI;xAN;:BvAxiH}/xA1{karwari;lit;u;eka;parasmEpaxI;xAN;:BvAxiH}/xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA3{karwari;lit;u;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA2{karwari;lit;pra;eka;parasmEpaxI;xAp;:axAxiH}/xA2{karwari;lit;u;eka;parasmEpaxI;xAp;:axAxiH}/xo1{karwari;lit;pra;eka;parasmEpaxI;xo;:xivAxiH}/xo1{karwari;lit;u;eka;parasmEpaxI;xo;:xivAxiH}/xE1{karwari;lit;pra;eka;parasmEpaxI;xEp;:BvAxiH}/xE1{karwari;lit;u;eka;parasmEpaxI;xEp;:BvAxiH}/xaxa{puM;8;xvi}	xA3karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}	varwamAnasamAnakAlaH,6	upahAra	-	-	-	-	-
8	na	5	na	na{avya}	na{avya}	prawiReXaH,9	nahIM	-	-	-	-	-
9	jahAra	6	jahAra	hq1{karwari;lit;u;eka;parasmEpaxI;hqF;:BvAxiH}/hq1{karwari;lit;pra;eka;parasmEpaxI;hqF;:BvAxiH}/hq2{karwari;lit;u;eka;parasmEpaxI;hq;:juhowyAxiH}/hq2{karwari;lit;pra;eka;parasmEpaxI;hq;:juhowyAxiH}	hq1karwari;lit;pra;eka;parasmEpaxI;hqF;:BvAxiH}	prawiyogI,18	le_gayA	-	-	-	-	-
10	waw	7	waw	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	waw{avya}	anuyogI,9	-	-	-	-	niwya_sambanXaH	-
11	saH	8	soZBUxBagnavrawaH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	vaha	-	-	-	awiWiH	-
12	aBUw	-	-	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,11	huA	-	-	-	-	-
13	Bagna-vrawaH	-	-	Bagna-vrawa{puM;1;eka}	Bagna-vrawa{puM;1;eka}	karwqsamAnAXikaraNam,12	tUtI_huI-vrawa	-	-	-	-	-
14	SawrUn	9	SawrUnuxXqwya	Sawru{puM;2;bahu}	Sawru{puM;2;bahu}	karma,15	SawruoM_ko	-	-	-	-	-
15	ux-hqwya	-	-	ux-hqwya}	ux-hqwya}	BAvalakRaNasapwamI_pUrvakAlaH,16	ux-	-	-	-	-	-
16	prawi-ropayan	10	prawiropayan	prawi-ropayan{puM;1;eka(prawi-xqS1;Sawq_lat;xqSizr;:BvAxiH)}	prawi-ropayan{puM;1;eka(prawi-xqS1;Sawq_lat;xqSizr;:BvAxiH)}	BAvalakRaNasapwamI_ananwarakAlaH,12	prawi-xeKawA_huA	-	-	-	-	-
17	(baBUva)	-	(-)	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	prawiyogI,18	huA	-	-	-	-	-
18	(paranwu)	-	(-)	paranwu{avya}/pQ3{karwari;lot;pra;bahu;parasmEpaxI;pQ;:curAxiH}	paranwu{avya}	anuyogI,12	-	-	-	-	-	-
