index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यदि	9	यदि	यदि{अव्य}	यदि{अव्य}	सम्बन्धः,2.4	सम्बन्धः,2.4	NA	यदि	-	-	-	-	-
2.1	माहिष्मती	5	माहिष्मतीवप्रनितम्बकाञ्चीम्	महीष्मती	माहिष्मती	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	दुर्गाप्राचीर-नितम्ब-काञ्ची	-	-	-	-	-
2.2	वप्र-	-	-	वप्र	वप्र	कर्मधारयः,2.3	कर्मधारयः,2.3	CP	दुर्गाप्राचीर-नितम्ब-काञ्ची	-	-	-	-	-
2.3	नितम्ब-	-	-	नितम्ब	नितम्ब	षष्ठी-तत्पुरुषः,2.4	षष्ठी-तत्पुरुषः,2.4	CP	दुर्गाप्राचीर-नितम्ब-काञ्ची	-	-	-	-	-
2.4	काञ्चीम्	-	-	काञ्ची{स्त्री;2;एक}	काञ्ची{स्त्री;2;एक}	विशेषणम्,3.3	विशेषणम्,3.3	N2				-	-	
3.1	जल-	7	जलवेणिरम्यां	जल	जल	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	मनोहर	-	-	-	-	-
3.2	वेणि-	-	-	वेणि	वेणि	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP	मनोहर	-	-	-	-	-
3.3	रम्याम्	-	-	रम्या{स्त्री;2;एक(रम्1;यत्;रमुँ;भ्वादिः)}	रम्या{स्त्री;2;एक(रम्1;यत्;रमुँ;भ्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	रेवाम्	8	रेवाम्	रेवा{स्त्री;2;एक}	रेवा{स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2	रेवा_को	-	-	-	-	-
5.1	प्रासादजालैः	6	प्रासादजालैः	प्रासाद{पुं;3;बहु}	प्रासाद{पुं;3;बहु}	करणम्,6.1	करणम्,6.1	N3	भवनों_से	-	-	-	-	-
6.1	प्रेक्षितुम्	10	प्रेक्षितुम्	प्र_ईक्ष्1{अव्य;तुमुन्;ईक्षँ;भ्वादिः}	प्र_ईक्ष्1{अव्य;तुमुन्;ईक्षँ;भ्वादिः}	प्रयोजनम्,7.1	प्रयोजनम्,7.1	NA	प्र_ईक्ष्1ने~के_लिये	-	-	-	-	-
7.1	कामः	12	कामः	काम{पुं;1;एक}	काम{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	-	-	-	-	-	-
8.1	अस्ति	11	अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	प्रतियोगी,	प्रतियोगी,	KP	है	-	-	-	-	-
9.1	(त्वं)	-	(त्वं)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	तुम	-	-	-	इन्दुमती	राजकुमारी
10.1	दीर्घ-	4	दीर्घबाहोः	दीर्घ	दीर्घ	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	दीर्घ-भुजा_का	-	-	-	-	-
10.2	बाहोः	-	-	बाहु{पुं;5;एक}/बाहु{पुं;6;एक}	बाहु{पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6				-	-	
11.1	अस्य	1	अस्य	इदम्{सर्वनाम;पुं;6;एक}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,12.2	षष्ठीसम्बन्धः,12.2	N6	-	-	-	-	प्रदीपस्य	रघुवंशस्य राजा
12.1	अङ्क-	2	अङ्कलक्ष्मीः	अङ्क	अङ्क	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	अंक-लक्ष्मी	-	-	-	-	-
12.2	लक्ष्मीः	-	-	लक्ष्मी{स्त्री;1;एक}/लक्ष्मी{स्त्री;2;बहु}	लक्ष्मी{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,13.1	कर्तृसमानाधिकरणम्,13.1	N1				-	-	
13.1	भव	3	भव	भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भू;भ्वादिः}/भव{पुं;8;एक}	भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	होओ	-	-	-	-	-
