index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,13	Ora	-	-	-	-	-
2	wAdakA-anwakaH	7	wAdakAnwakaH	wAdakA-anwaka{puM;1;eka}/anwa{ka;puM;1;eka}/wAdakA-anwaka{puM;1;eka(aw2;Nvul;awiz;:BvAxiH)}	wAdakA-anwaka{puM;1;eka}	karwA,13	wAdakA-GAwaka	-	-	-	-	-
3	avaxAna-woRiwAw	-	-	avaxAna-woRiwa{puM;5;eka}	avaxAna-woRiwa{puM;5;eka}	viSeRaNam,4	avaxAna-sanwuRta_se	-	-	-	-	-
4	muneH	-	-	muni{puM;5;eka}/muni{puM;6;eka}	muni{puM;5;eka}	apAxAnam,13	muni_se	-	-	-	-	-
5	manwravaw	2	manwravanmuneH	manwra{avya;vaw}/manwra{mawup;napuM;1;eka}/manwra{mawup;napuM;2;eka}	manwra{mawup;napuM;2;eka}	viSeRaNam,7	-	-	-	-	-	-
6	nErqwa-Gnam	1	nErqwaGnamaWa	nErqwa-Gna{puM;2;eka}/Gna{napuM;1;eka}/Gna{napuM;2;eka}	nErqwa-Gna{puM;2;eka}	viSeRaNam,7	nErqwa-mArane_vAle_ko	-	-	-	-	-
7	aswram	-	aswram	aswra{napuM;1;eka}/aswra{napuM;2;eka}	aswra{napuM;2;eka}	karma,13	aswra	-	-	-	-	-
8	sUryakAnwaH	-	-	sUryakAnwa{puM;1;eka}	sUryakAnwa{puM;1;eka}	karwA,13	sUryakAnwa	-	-	-	-	-
9	BAskarAw	5	BAskarAwsUryakAnwa	BAskara{puM;5;eka}/BAskara{napuM;5;eka}	BAskara{puM;5;eka}	apAxAnam,13	BAskara_se	-	-	-	-	-
10	inXana-nipAwi	-	-	inX1{lyut;FiinXIz;:ruXAxiH-nipAwi}	inX1{lyut;FiinXIz;:ruXAxiH-nipAwi}	viSeRaNam,11	-	-	-	-	-	-
11	jyowiH	4	jyowirinXananipAwi	jyowis{napuM;1;eka}/jyowis{napuM;2;eka}/jyowis{napuM;8;eka}	jyowis{napuM;2;eka}	upamAnam,12	jyowi	-	-	-	-	-
12	iva	6	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
13	prApaw	3	prApaxaswramavaxAnawoRiwAw	pra_Ap1{karwari;luf;pra;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;luf;pra;eka;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,2;sakarmaka	prApwa_huA	-	-	-	-	-
