index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शशिनम्	1	शशिनमुपगतेयं	शशिन्{पुं;2;एक}	शशिन्{पुं;2;एक}	कर्म,2.1	कर्म,2.1	N2	चाँद_को	-	-	-	-	-
2.1	उपगता	-	उपगता	उप_गम्1{क्त;गमॢँ;:भ्वादिःउप_गत;स्त्री;1;एक}	उप_गम्1{क्त;गमॢँ;:भ्वादिःउप_गत;स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	नजदीक_गयी_हुई	-	-	-	-	-
3.1	इयम्	-	इयम्	इदम्{स्त्री;1;एक}	इदम्{स्त्री;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	ई_को	-	-	-	-	-
4.1	कौमुदी	2	कौमुदी	कौमुद{स्त्री;1;एक}	कौमुद{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,6.1	कर्तृसमानाधिकरणम्,6.1	N1	कौमुद	-	-	-	-	-
5.1	मेघमुक्तम्	3	मेघमुक्तम्	मेघमुक्त{नपुं;1;एक}	मेघमुक्त{नपुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1	मेघ_को	-	-	-	-	-
6.1	(अस्ति)	-	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अस्,भ्वादिः}	सम्बन्धः,19.2	सम्बन्धः,19.2	KP	-	-	-	-	-	-
7.1	जल-	4	जलनिधिमनुरूपं	जल	जल	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	जल-निधि_को	-	-	-	-	-
7.2	निधिम्	-	-	निधि{स्त्री;2;एक}	निधि{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2				-	-	
8.1	अनुरूपम्	-		अनुरूप{पुं;2;एक}अनुरूप{नपुं;2;एक}अनुरूप{नपुं;1;एक}	अनुरूप{पुं;2;एक}अनुरूपनपुं;2;एक}अनुरूपनपुं;1;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2	अनुरूप_को	-	-	-	-	-
9.1	जह्नु-	5	जह्नुकन्यावतीर्णा	जह्नु	जह्नु	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	-	-	-	-	-	-
