"index"	"word"	"poem"	"sandhied_word"	"morph_analysis"	"morph_in_context"	"kaaraka_sambandha"	"possible_relations"	"color_code"	"hindi_meaning"	"English_meaning"	"samAsa"	"prayoga"	"sarvanAma"	"Name-classification"
1.1	"त्वं"	"-"	"-"	"युष्मद्{सर्वनाम;1;एक}"	"युष्मद्{सर्वनाम;1;एक}"	"कर्ता,12.1"	"कर्ता,12.1"	"N1"	"तुम"	"-"	"-"	"-"	"-"	"-"
2.1	"शब्द-"	1	"शब्दादीन्विषयान्भोक्तुम्"	"शब्द"	"शब्द"	"बहुव्रीहिः,2.2"	"बहुव्रीहिः,2.2"	"CP"	"शब्दादीन्-विषय"	"-"	"-"	"-"	"-"	"-"
2.2	"आदीन्"			"आदि{पुं;2;बहु}"	"आदि{पुं;2;बहु}"	"कर्म,3.1"	"कर्म,3.1"	"N2"						
3.1	"विषयान्"	"-"	"-"	"विषय{पुं;2;बहु}"	"विषय{पुं;2;बहु}"	"कर्म,4.1"	"कर्म,4.1"	"N2"				"-"	"-"	
4.1	"भोक्तुम्"	"-"	"-"	"भुज्2{अव्य;तुमुन्;भुजँ;:रुधादिः}/भुज्1{अव्य;तुमुन्;भुजोँ;:तुदादिः}"	"भुज्1{अव्य;तुमुन्;भुजोँ;:तुदादिः}"	"प्रयोजनम्,9.1"	"प्रयोजनम्,9.1"	"NA"	"टेढा_होने~के_लिये"	"-"	"-"	"-"	"-"	"-"
5.1	"दुश्चरं-"	3	"दुश्चरं"	"दुश्चरं"	"दुश्चरं"	"अव्ययीभावः,5.2"	"अव्ययीभावः,5.2"	"CP"	"दुश्चरं-तप"	"-"	"-"	"-"	"-"	"-"
5.2	"तपः"	"-"	"-"	"तपस्{नपुं;1;एक}/तपस्{नपुं;2;एक}/तपस्{नपुं;8;एक}/तप{पुं;1;एक}/तपस्{पुं;8;एक}"	"तपस्{नपुं;2;एक}"	"कर्म,6.1"	"कर्म,6.1"	"N2"				"-"	"-"	
6.1	"चरितुम्"	4	"तपः"	"चर्1{अव्य;तुमुन्;चरँ;:भ्वादिः}"	"चर्1{अव्य;तुमुन्;चरँ;:भ्वादिः}"	"प्रयोजनम्,10.1"	"प्रयोजनम्,10.1"	"NA"	"घूमने~के_लिये"	"-"	"-"	"-"	"-"	"-"
7.1	"प्रजाः"	2	"चरितुम्"	"प्रजा{स्त्री;1;बहु}/प्रजा{स्त्री;2;बहु}/प्रज{पुं;8;बहु}/प्रजा{स्त्री;8;बहु}/प्र-ज{पुं;1;बहु}/प्र-ज{पुं;8;बहु}"	"प्रजा{स्त्री;2;बहु}"	"कर्म,8.1"	"कर्म,8.1"	"N2"	"प्रजा"	"-"	"-"	"-"	"-"	"-"
8.1	"पातुम्"	5	"पर्याप्नोसि"	"पा1{अव्य;तुमुन्;पा;:भ्वादिः}/पा2{अव्य;तुमुन्;पा;:अदादिः}/पै1{अव्य;तुमुन्;पै;:भ्वादिः}"	"पा2{अव्य;तुमुन्;पै;:अदादिः}"	"प्रयोजनम्,10.1"	"प्रयोजनम्,10.1"	"NA"	"सूखने~के_लिये"	"-"	"-"	"-"	"-"	"-"
9.1	"औदासीन्येन"	6	"प्रजाः"	"औदासीन्य{नपुं;3;एक}"	"औदासीन्य{नपुं;3;एक}"	"विशेषणम्,10.1"	"विशेषणम्,10.1"	"N3"	"औदासीन्य_से"	"-"	"-"	"-"	"-"	"-"
10.1	"वर्तितुं"	7	"पातुमौदासीन्येन"	"वृत्1{अव्य;तुमुन्;वृतुँ;:भ्वादिः}/वृत्2{अव्य;तुमुन्;वृतुँ;:दिवादिः}"	"वृत्1{अव्य;तुमुन्;वृतुँ;:भ्वादिः}"	"प्रयोजनम्,11.1"	"प्रयोजनम्,11.1"	"NA"	"होने~के_लिये"	"-"	"-"	"-"	"-"	"-"
11.1	"पर्याप्तः"	8	"वर्तितुम्"	"पर्याप्त{पुं;1;एक}"	"पर्याप्त{पुं;1;एक}"	"कर्तृसमानाधिकरणम्,12.1"	"कर्तृसमानाधिकरणम्,12.1"	"N1"	"पर्याप्त"	"-"	"-"	"-"	"-"	"-"
12.1	"असि"	"-"	"-"	"अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;:अदादिः}"	"अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;:अदादिः}"	"अभिहित_कर्ता,1;सकर्मक.1"	"अभिहित_कर्ता,1;सकर्मक.1"	"KP"	"अस्2_प्प्_स्क्ते_हो"	"-"	"-"	"-"	"-"	"-"
