index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	-	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	और	-	-	-	-	-
2.1	नृ-	-	नृ-पतिः	नृ	नृ	उपपद-तत्पुरुषः,2.2	उपपद-तत्पुरुषः,2.2	CP	मनुष्य-पति	-	-	-	-	-
2.2	पतिः	-	-	पति{पुं;1;एक}	पति{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1				-	-	
3.1	सम्यक्	-	सम्यक्	सम्यक्{अव्य}	सम्यक्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	ठीक	-	-	-	-	-
4.1	विनीतं	-	विनीतं	विनीत{पुं;2;एक}/विनीत{पुं;2;एक(णी1;क्त;णीञ्;:भ्वादिः)}/विनीत{नपुं;1;एक(णी1;क्त;णीञ्;:भ्वादिः)}/विनीत{नपुं;2;एक(णी1;क्त;णीञ्;:भ्वादिः)}	विनीत{पुं;2;एक(णी1;क्त;णीञ्;:भ्वादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N2	अनुशासित	-	-	-	-	-
5.1	वर्म-	-	वर्म-हरं	वर्म	वर्म	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	वर्म-शिव	-	-	-	-	-
5.2	हरं	-	-	हर{पुं;2;एक}/हर{नपुं;1;एक}/हर{नपुं;2;एक}	हर{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-	-	
6.1	कुमारं	-	कुमारं	कुमार{पुं;2;एक}	कुमार{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	कुमार	-	-	-	-	-
7.1	विधिवत्-	-	विधिवत्-प्रजानां	विधिवत्	विधिवत्	अव्ययीभावः,7.2	अव्ययीभावः,7.2	CP	विधिवत्-प्रजा_की	-	-	-	-	-
7.2	प्रजानां	-	-	प्र	प्रजा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,8.2	षष्ठीसम्बन्धः,8.2	N6				-	-	
8.1	रक्षण-	-	रक्षण-विधौ	रक्ष्1{ल्युट्;रक्षँ;:भ्वादिः	रक्षण	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	विधि_में	-	-	-	-	-
8.2	विधौ	-	-	विधु;पुं;7;एक}/विध{पुं;8;द्वि}/विध{पुं;1;द्वि}/विध{पुं;2;द्वि}/विधि{पुं;7;एक}	विधि{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7				-	-	
9.1	आदिश्य	-	आदिश्य	दिश्1{अव्य;ल्यप्;दिशँ;:तुदादिः}	आङ्_दिश्1{अव्य;ल्यप्;दिशँ;:तुदादिः}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	आदेश_दे_कर	-	-	-	-	-
10.1	रोग-	-	रोग-उपसृष्ट-तनु-दुर्-वसतिं	रोग	रोग	तृतीया-तत्पुरुषः,10.2	तृतीया-तत्पुरुषः,10.2	CP	-	-	-	-	-	-
10.2	उपसृष्ट-	-	-	उपसृष्ट	उपसृष्ट	बहुव्रीहिः,10.3	बहुव्रीहिः,10.3	CP	-	-	-	-	-	-
10.3	तनु-	-	-	तनु	तनु	षष्ठी-तत्पुरुषः,10.4	षष्ठी-तत्पुरुषः,10.4	CP	-	-	-	-	-	-
10.4	दुर्-	-	-	दुर्	दुर्	प्रादि-समासः,10.5	प्रादि-समासः,10.5	CP	-	-	-	-	-	-
10.5	वसतिं	-	-	वसति{स्त्री;2;एक}	वसति;स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2				-	-	
11.1	मुमुक्षुः	-	मुमुक्षुः	मुमुक्षु{पुं;1;एक}	मुमुक्षु{पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	-	-	-	-	-	-
12.1	सन्	-	सन्	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	वर्तमानसमानकालः,14.1	वर्तमानसमानकालः,14.1	N1	सज्जन	-	-	-	-	-
13.1	प्राय-	-	प्राय-उपवेशन-मतिः	प्राय	प्राय	तृतीया-तत्पुरुषः,13.2	तृतीया-तत्पुरुषः,13.2	CP	मति	-	-	-	-	-
13.2	उपवेशन-	-	-	उपवेशन	उपवेशन	सप्तमी-तत्पुरुषः,13.3	सप्तमी-तत्पुरुषः,13.3	CP	मति	-	-	-	-	-
13.3	मतिः	-	-	मति;स्त्री;1;एक}/मति{पुं;1;एक}	मति{पुं;1;एक}	कर्तृसमानाधिकरणम्,14.1	कर्तृसमानाधिकरणम्,14.1	N1				-	-	
14.1	बभूव	-	बभूव	भू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	हुई	-	-	-	-	-
