index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	niSAsu	1	niSAsu	niSA{swrI;7;bahu}	niSA{swrI;7;bahu}	aXikaraNam,5	rAwoM_meM	@At @night	-	-	-	-
2	BAsvaw-kala-nUpurANAm	2	BAsvawkalanUpurANAM	BAs{mawup;puM}/BAs{mawup;napuM-kala-nUpura;puM;6;bahu}/nUpura{napuM;6;bahu}/nUpurA{swrI;6;bahu}	nUpura{napuM;6;bahu}	viSeRaNam,6	xExIpyamAna sunxara nUpura (XAraNa karanevAlI)	@of @shining, @melodius @anklets	-	-	-	-
3	yaH	3	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	viSeRaNam,4	jo	@which	-	-	niwya_sambanXaH,8	-
4	saFcaraH	4	saFcaroZBUxaBisArikANAm	saFcara{puM;1;eka}	saFcara{puM;1;eka}	karwA,5	saMcAra, AnA jAnA	@Movement	-	-	-	-
5	aBUw	-	-	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,4	huA karawA WA	@used @to @be	-	-	-	-
6	aBisArikANAm	-	-	aBisArikA{swrI;6;bahu}	aBisArikA{swrI;6;bahu}	RaRTIsambanXaH,4	aBisArikAoM_kA	@Of -@a @women @who @goes @to @meet @her @lover	-	-	-	-
7	naxan-muKa-ulkA-aviciwa-AmiRABiH	5	naxanmuKolkAviciwAmiRABiH	naxan-muKa-ulkA-aviciwa-AmiRA{swrI;3;bahu}	naxan-muKa-ulkA-aviciwa-AmiRA{swrI;3;bahu}	viSeRaNam,11	cIwkAra karawe hue muKase nikalanevAlI jvAlAse mAMsa anveRaNa karanevAlI	-	-	-	-	-
8	saH	6	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,10	vaha	@That	-	-	Neqers wo rAjapaWaH	-
9	vAhyawe	7	vAhyawe	vAh1{BAve;lat;pra;eka;AwmanepaxI;vAhqz;BvAxiH}	vAh1{BAve;lat;pra;eka;AwmanepaxI;vAhqz;BvAxiH}	aBihiwa_karma,10;sakarmaka	jAyA_jAwA_hE	@Being @used @by	-	-	-	-
10	rAjapaWaH	8	rAjapaWaH	rAjapaWa{puM;1;eka}	rAjapaWa{puM;1;eka}	karma,9	rAjapaWa	@Royal @road @or @main @road	-	-	-	@Refers @to @Royal @road @in @Ayodhya @nagari
11	SivABiH	9	SivABiH	SivA{swrI;3;bahu}	SivA{swrI;3;bahu}	karwA,9	mqgAliyAM_ke_xvArA	@By @Jackals	-	-	-	-
