index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH	-	-	wawaH{avya}	wawaH{avya}	kAlAXikaraNam,11	vahAz_se	-	-	-	-	-
2	agrajena	1	agrajena	agraja{puM;3;eka}/agra-ja{napuM;3;eka}	agra-ja{puM;3;eka}	karaNam,3	Age_se	-	-	-	-	-
3	prayukwa-ASIH	2	prayukwASIswawo	yuC1{kwa;yuCaz;:BvAxiH-ASI;swrI;2;bahu}/ASi{swrI;2;bahu}/ASis{swrI;1;eka}/aS2{karwari;luf;ma;eka;parasmEpaxI;aSaz;:kryAxiH}/ASis{swrI;8;eka}/ASis{puM;8;eka}/ASis{puM;1;eka}	ASis{puM;1;eka}	viSeRaNam,4	ASis	-	-	-	-	-
4	raWI	4	raWI	raWin{puM;1;eka}	raWin{puM;1;eka}	karwqsamAnAXikaraNam,11	raWI	-	-	-	-	-
5	aBIH	-	-	aBI{swrI;1;eka}/aBI{swrI;8;eka}	aBI{swrI;1;eka}	viSeRaNam,6	aBI	-	-	-	-	-
6	xASaraWiH	3	xASaraWiH	xASaraWi{puM;1;eka}	xASaraWi{puM;1;eka}	karwA,11	xASaraWi	-	-	-	-	-
7	puRpiwAH	8	puRpiwAH	puRpin{wal;swrI;1;bahu}/puRpin{wal;swrI;2;bahu}/puRpiwa{puM;1;bahu(puRp1;kwa;puRpaz;:xivAxiH)}/puRpiwA{swrI;1;bahu(puRp1;kwa;puRpaz;:xivAxiH)}/puRpiwA{swrI;2;bahu(puRp1;kwa;puRpaz;:xivAxiH)}	puRpiwA{swrI;2;bahu(puRp1;kwa;puRpaz;:xivAxiH)}	viSeRaNam,9	puRpa_yukwa_huIM_huIM	-	-	-	-	-
8	suraBIH	9	suraBIraBIH	suraBi{swrI;2;bahu}	suraBi{swrI;2;bahu}	viSeRaNam,7	suraBiyoM_ko	-	-	-	-	-
9	vana-sWalIH	6	vanasWalIH	vanasWalI{swrI;2;bahu}	vanasWalI{swrI;2;bahu}	karma,10	jaMgaloM_ko	-	-	-	-	-
10	paSyan	7	paSyan	paSyaw{puM;1;eka(xqS1;Sawq_lat;xqSizr;:BvAxiH)}	paSyaw{puM;1;eka(xqS1;Sawq_lat;xqSizr;:BvAxiH)}	varwamAnasamAnakAlaH,11	xeKawA_huA	-	-	-	-	-
11	yayO	5	yayO	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}/yayi{puM;7;eka}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,6;sakarmaka	gayA	-	-	-	-	-
