index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ततः	1	ततो 	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	वहाँ_से	-	-	-	-	-
2.1	नृपाणां	2	नृपाणां	नृप{पुं;6;बहु}	नृप{पुं;6;बहु}	षष्ठीसम्बन्धः,3.3	षष्ठीसम्बन्धः,3.3	N6	राजाओं_का	-	-	-	-	-
3.1	श्रुतः-	3	श्रुतवृत्तवंशा	श्रुतः	श्रुतः	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	श्रुतः-वृत्तं-वंशा	-	-	-	-	-
3.2	वृत्त-	-	-	वृत्तं	वृत्तं	द्वन्द्वः,3.3	द्वन्द्वः,3.3	CP	श्रुतः-वृत्तं-वंशा	-	-	-	-	-
3.3	वंशा	-	-	वंशा{स्त्री;1;एक}	वंशा{स्त्री;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-	-	
4.1	पुं-	4	पुंवत्प्रगल्भा	पुं	पुं	अव्ययीभावः,4.2	अव्ययीभावः,4.2	CP	पुं-वत्-प्रगल्भा	-	-	-	-	-
4.2	वत्-	-	-	वत्	वत्	अव्ययीभावः,4.3	अव्ययीभावः,4.3	CP	पुं-वत्-प्रगल्भा	-	-	-	-	-
4.3	प्रगल्भा	-	-	प्रगल्भा{स्त्री;1;एक}	प्रगल्भा{स्त्री;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-	-	
5.1	प्रतिहार-	5	प्रतिहाररक्षी	प्रतिहार	प्रतिहार	द्वितीया-तत्पुरुषः,5.2	द्वितीया-तत्पुरुषः,5.2	CP	पुं-वत्-रक्षी	-	-	-	-	-
5.2	रक्षी	-	-	रक्षिन्;पुं;1;एक}/रक्षी{स्त्री;1;एक}	वत्	विशेषणम्,11.1	विशेषणम्,11.1	N1				-	-	
6.1	प्राक्	6	प्राक्संनिकर्षम्	प्राक्{अव्य}/प्राश्{स्त्री;1;एक}	प्राक्{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	पहले	-	-	-	-	-
7.1	मगध-	7	मगधेश्वरस्य 	मगध	मगध	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	मागध-ईश्वर_का	-	-	-	-	-
7.2	ईश्वरस्य	-	-	ईश्वर{नपुं;6;एक}/ईश्वर{पुं;6;एक}	ईश्वर{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-	-	
8.1	संनिकर्षम्		-	कृष्2{अव्य;णमुल्;कृषँ;:तुदादिः}/सन्निकर्ष{पुं;2;एक(कृष्2;घञ्;कृषँ;:तुदादिः)}	सन्निकर्ष{पुं;2;एक(कृष्2;घञ्;कृषँ;:तुदादिः)}	गौणकर्म,10.1	गौणकर्म,10.1	N2	-	-	-	-	-	-
9.1	कुमारीं	9	कुमारीमवदत्सुनन्दा	कुमारी{स्त्री;2;एक}	कुमारी{स्त्री;2;एक}	मुख्यकर्म,7.2	मुख्यकर्म,7.2	N2	कन्या	-	-	-	-	-
10.1	नीत्वा	8	नीत्वा	णी1{अव्य;क्त्वा;णीञ्;:भ्वादिः}	णी1{अव्य;क्त्वा;णीञ्;:भ्वादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	ले_जा_कर	-	-	-	-	-
11.1	सुनन्दा		-	सुनन्दा{पुं;3;एक}/सुनन्दा{स्त्री;1;एक}	सुनन्दा{स्त्री;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	सुनन्दा	-	-	-	-	-
12.1	अवदत्		-	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;वदँ;:भ्वादिः}	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;वदँ;:भ्वादिः}	अभिहित_कर्ता,11;सकर्मक.1	अभिहित_कर्ता,11;सकर्मक.1	KP	बोली	-	-	-	-	-
