index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH	1	wawo	wawaH{avya}	wawaH{avya}	sambanXaH,8	vahAz_se	-	-	-	-	-
2	nqpawiH	9	nqpawirniRafgAxuxXarwumEcCawpraBAsaBoxXqwAriH	nqpawi{puM;1;eka}	nqpawi{puM;1;eka}	karwA,9	rAjA	-	-	-	-	-
3	mqgenxragAmI	3	mqgenxragAmI	mqgenxra-gAmin{puM;1;eka}	mqgenxra-gAmin{puM;1;eka}	viSeRaNam,2	siMha-gAmin_ne	-	-	-	-	-
4	SaraM	6	SaraM	Sara{puM;2;eka}/Sara{napuM;1;eka}/Sara{napuM;2;eka}	Sara{napuM;2;eka}	karma,8	bANa_kI	-	-	-	-	-
5	SaraNyaH	7	SaraNyaH	SaraNya{puM;1;eka{kqxanwa}({kqw_XAwu;rakR1};yaw;rakRaz;BvAxiH)}	SaraNya{puM;1;eka{kqxanwa}({kqw_XAwu;rakR1};yaw;rakRaz;BvAxiH)}	viSeRaNam,2	-	-	-	-	-	-
6	mqgenxrasya	2	mqgenxrasya	mqgenxra{puM;6;eka}	mqgenxra{puM;6;eka}	RaRTIsambanXaH,8	siMha_ke	-	-	-	-	-
7	vaXyasya	5	vaXyasya	vaXya{puM;6;eka}/vaXya{napuM;6;eka}	vaXya{napuM;6;eka}	viSeRaNam,8	mArane_yogya_ke	-	-	-	-	-
8	vaXAya	4	vaXAya	vaXa{puM;4;eka}	vaXa{puM;4;eka}	prayojanam,9	vaXa_ke_liye	-	-	-	-	-
9	EcCaw	-	-	iR2{karwari;laf;pra;eka;parasmEpaxI;iRuz;:wuxAxiH}	iR2{karwari;laf;pra;eka;parasmEpaxI;iRuz;:wuxAxiH}	aBihiwa_karwA,2;sakarmaka	icCA_kI	-	-	-	-	-
10	jAwa-aBiRafgaH	8	jAwABiRafgo	jAwa-aBiRafga{puM;1;eka}	jAwa-aBiRafga{puM;1;eka}	viSeRaNam,2	-	-	-	-	-	-
11	niRafgAw	-	-	niRafga{puM;5;eka}	niRafga{puM;5;eka}	apAxAnam,8	-	-	-	-	-	-
12	prasaBa-uxXqwa-ariH	-	-	prasaBa-uxXqwa-ari{puM;1;eka}/ari{swrI;1;eka}	prasaBa-uxXqwa-ari{puM;1;eka}	viSeRaNam,2	-	-	-	-	-	-
