index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अंस-	1	पाण्ड्योऽयमंसार्पितलम्बहारः	अंस	अंस	सप्तमी-तत्पुरुषः,1.2	सप्तमी-तत्पुरुषः,1.2	CP	अंस-अर्पित	-	-	-	-	-
1.2	अर्पित-	-	-	अर्पित	अर्पित	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	अंस-अर्पित	-	-	-	-	-
1.3	लम्ब-	-	-	लम्ब	लम्ब	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP	अंस-अर्पित	-	-	-	-	-
1.4	हारः	-	-	हार{पुं;1;एक}	हार{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
2.1	हरि-	3	हरिचन्दनेन	हरि	हरि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	हरि-चन्दन_से	-	-	-	-	-
2.2	चन्दनेन	-	-	चन्दन{पुं;3;एक}/चन्दन{नपुं;3;एक}	चन्दन{नपुं;3;एक}	करणम्,3.2	करणम्,3.2	N3				-	-	
3.1	कॢप्राङ्ग-	2	कॢप्राङ्गरागः	कॢप्	कॢप्	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	कॢप्-अङ्ग-राग	-	-	-	-	-
3.2	रागः	-	-	अङ्ग	अङ्ग	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
4.1	अयम्	-	अयं	इदम्{सर्वनाम;पुं;1;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	यह	-	-	-	-	-
5.1	पाण्ड्यः	-	पाण्ड्य	पाण्ड्य{पुं;1;एक}	पाण्ड्य{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	पाण्ड्य	-	-	-	-	-
7.1	बाल-	5	बालातपरक्तसानुः	रक्त	रक्त	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	लाल-चोटी	-	-	-	-	-
7.2	आतप-	-	-	आतप	आतप	तृतीया-तत्पुरुषः,7.3	तृतीया-तत्पुरुषः,7.3	CP	लाल-चोटी	-	-	-	-	-
7.3	रक्त-	-	-	रक्त	रक्त	बहुव्रीहिः,7.4	बहुव्रीहिः,7.4	CP	लाल-चोटी	-	-	-	-	-
7.4	सानुः	-	-	सानु{पुं;1;एक}	सानु{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-	-	
8.1	स-	6	सनिर्झरोद्गारः	स	स	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	उद्गार	-	-	-	-	-
8.2	निर्झर-	-	-	निर्झर	निर्झर	बहुव्रीहिः,8.3	बहुव्रीहिः,8.3	CP	उद्गार	-	-	-	-	-
8.3	उद्गारः	-	-	उद्गार{पुं;1;एक}	उद्गार{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-	-	
9.1	अद्रिराजः	7	इवाद्रिराजः	अद्रिराज{पुं;1;एक}	अद्रिराज{पुं;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	अद्रिराज	-	-	-	-	-
10.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	जैसे	-	-	-	-	-
11.1	आभाति	4	आभाति	आङ्_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भा;:अदादिः}/आभाती{स्त्री;8;एक(भा1;शतृ_लट्;भा;:अदादिः)}	आङ्_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भा;:अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	आङ्_भा1_प्प्_स्क्ता_है	-	-	-	-	-
