index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sawra-anwe	1	sawrAnwe	sawra-anwi{swrI;8;eka}/anwa{puM;7;eka}/anwa{napuM;8;xvi}/anwa{napuM;1;xvi}/anwa{napuM;2;xvi}/anwa{napuM;7;eka}/anwi{puM;8;eka}/anwi{napuM;8;eka}/anwi{napuM;1;eka}/anwi{napuM;2;eka}/anwA{swrI;8;eka}/anwA{swrI;8;xvi}/anwA{swrI;1;xvi}/anwA{swrI;2;xvi}	sawra-anwa{napuM;7;eka}	aXikaraNam,10	sawra-anwa_meM	@At @the @close @of @the @sacrifice	-	-	-	-
2	saciva-saKaH	2	sacivasaKaH	saciva-saKa{puM;1;eka}	saciva-saKa{puM;1;eka}	viSeRaNam,6	saciva-saKa	@like @a @friend @towards @his @Ministers	-	-	-	-
3	puraskriyABiH	3	puraskriyABigurvIBiH	puras-kriyA{swrI;3;bahu}	puras-kriyA{swrI;3;bahu}	karaNam,5	puras-kriyAoM_se	@by @the @great @honours	-	-	-	-
4	gurvIBiH	-	-	gurvI{swrI;3;bahu}	gurvI{swrI;3;bahu}	viSeRaNam,3	-	@who @was @well @disposed	-	-	-	-
5	Samiwa-parAjaya-vyalIkAn	4	SamiwaparAjayavyalIkAn	Samiwa-parAjaya{puM-vi-Ali;ka;puM;2;bahu(Samiwa-ji1;GaF;ji;:BvAxiH)}	Samiwa-parAjaya{puM-vi-Ali;ka;puM;2;bahu(Samiwa-ji1;GaF;ji;:BvAxiH)}	viSeRaNam,8	prasanna_kiyA_gayA-	@whose @sense @of @grief(@or @shame) @on @their @defeat @had @been @mitigated	-	-	-	-
6	kAkuwsWaH	5	kAkuwsWaSciravirahowsukAvaroXAn	kAkuwsWa{puM;1;eka}	kAkuwsWa{puM;1;eka}	karwA,10	kakuwsWavaMSI_ne	@the @descendant @of @Kakutstha	-	-	-	-
7	cira-virahowsuka-avaroXAn	-	-	-	cira-virahowsuka-avaroXa{puM;2;bahu}	viSeRaNam,8	-	-	-	-	-	-
8	rAjanyAn	6	rAjanyAnsvapuranivqwwayeZnumene	cira-virahowsukA-avaroXAn-rAjanya{puM;2;bahu}	cira-virahowsukA-avaroXAn-rAjanya{puM;2;bahu}	karma,10	xIrGa-virahowsukA-avaroXAn-SreRTa_vyakwiyoM_ko	@whose @ladies @of @the @harem @were @anxiously @longing @for @them @owing @to @long @separation.	-	-	-	-
9	svapura-nivqwwaye	-	-	nivqwwi{swrI;4;eka}	nivqwwi{swrI;4;eka}	prayojanam,10	nivqwwi_ko	@to @return	-	-	-	-
10	anumene	-	-	anu_man1{karwari;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/anu_man1{karwari;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/anu_man1{karmaNi;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/anu_man1{karmaNi;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/anu_man2{karwari;lit;pra;eka;AwmanepaxI;manuz;:wanAxiH}/anu_man2{karwari;lit;u;eka;AwmanepaxI;manuz;:wanAxiH}	anu_man1{karwari;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}	aBihiwa_karwA,6;sakarmaka	anumoxana_kiyA	@permitted	-	-	-	-
