index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सखी-	-	सखी-जनः	सखी	सखी	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	सखी-जन	-	-	-	-	-
1.2	जनः	-	-	जन{पुं;1;एक}/जनस्{पुं;8;एक}	जन{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
2.1	समदःख-	-	समदःख-सखः	समदःख	समदःख	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	समदःख-सख	-	-	-	-	-
2.2	सखः	-	-	सख{पुं;1;एक}	सख{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
3.1	अयम्	-	अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	यह	-	-	-	-	-
4.1	आत्मजः	-	आत्मजः	आत्मज{पुं;1;एक}/आत्म-ज{पुं;1;एक}	आत्म-ज{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	आत्म	-	-	-	-	-
5.1	प्रतिपत्-	-	प्रतिपत्-चन्द्र-निभः	प्रतिपत्	प्रतिपत्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	प्रतिपत्-चन्द्र-	-	-	-	-	-
5.2	चन्द्र-	-	-	चन्द्र	चन्द्र	तृतीया-तत्पुरुषः,5.3	तृतीया-तत्पुरुषः,5.3	CP	प्रतिपत्-चन्द्र-	-	-	-	-	-
5.3	निभः	-	-	निभ{पुं;1;एक}	निभ{पुं;1;एक}	कर्तृसमानाधिकरणम्,6.1	कर्तृसमानाधिकरणम्,6.1	N1				-	-	
6.1	अस्ति	-	अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	है	-	-	-	-	-
