index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पृथिवीम्	1	पृथिवीं	पृथिवी{स्त्री;2;एक}	पृथिवी{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2	पृथ्वी_का	-	-	-	-	-
2.1	शासतः	2	शासतस्तस्य	शासत्{पुं;2;बहु(शास्1;शतृ_लट्;शासुँ;:अदादिः)}/शासत्{पुं;5;एक(शास्1;शतृ_लट्;शासुँ;:अदादिः)}/शासत्{पुं;6;एक(शास्1;शतृ_लट्;शासुँ;:अदादिः)}/शासत्{नपुं;5;एक(शास्1;शतृ_लट्;शासुँ;:अदादिः)}/शासत्{नपुं;6;एक(शास्1;शतृ_लट्;शासुँ;:अदादिः)}	शासत्{पुं;6;एक(शास्1;शतृ_लट्;शासुँ;:अदादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N6	शासन_करते_हुए	-	-	-	-	-
3.1	पाक-	3	पाकशासनतेजसः	पाक	पाक	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	इन्द्र_के_समान_तेज_से_युक्त/तेजस्वी	-	-	-	-	-
3.2	शासन-	-	-	शासन	शासन	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	इन्द्र_के_समान_तेज_से_युक्त/तेजस्वी	-	-	-	-	-
3.3	तेजसः	-	-	तेजस्{पुं;6;एक}	तेजस्{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6				-	-	
4.1	अनून-	-	--	अनून	अनून	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	महा_समृद्धिशाली	-	-	-	-	-
4.2	ऋद्धेः	-	-	ऋद्धि{स्त्री;5;एक}/ऋद्धि{स्त्री;6;एक}/ऋद्धि{पुं;5;एक}/ऋद्धि{पुं;6;एक}	ऋद्धि{पुं;6;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N6				-	-	
5.1	तस्य	-	--	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	उसके	-	-	-	राजा_दशरथ	-
6.1	किञ्चित्	4	किंचिदूनमनूनर्द्धेः	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{अव्य}	तीव्रतादर्शी,7.1	तीव्रतादर्शी,7.1	NA	कुछ	-	-	-	-	-
7.1	ऊनम्	-	--	ऊन{पुं;2;एक}/ऊन{नपुं;1;एक}/ऊन{नपुं;2;एक}	ऊन{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	कम	-	-	-	-	-
8.1	अयुतम्	-	--	अयुत{संख्येयम्;1;एक}/अयुत{संख्येयम्;2;एक}/यु1{कर्तरि;लङ्;म;द्वि;परस्मैपदी;यु;:अदादिः}	अयुत{संख्येयम्;1;एक}	कर्म,10.1	कर्म,10.1	N1	दस_सहस्र	-	-	-	-	-
9.1	शरदाम्	5	शरदामयुतं	शरद्{स्त्री;6;बहु}/शरदा{स्त्री;2;एक}	शरद्{स्त्री;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	पतझड/वर्ष	-	-	-	-	-
10.1	ययौ	6	ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	बीत_गए	-	-	-	-	-
