index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तस्मिन्	1	तस्मिन्समावेशितचित्तवृत्तिमिन्दुप्रभामिन्दुमतीमवेक्ष्य	तद्{सर्वनाम;नपुं;7;एक}/तद्{सर्वनाम;पुं;7;एक}	तद्{सर्वनाम;पुं;7;एक}	अधिकरणम्,2.4	अधिकरणम्,2.4	N7	उसमें	-	-	-	-	-
2.1	सं-	-	सं-आवेशित-चित्त-वृत्तिम्	सं	सं	अव्ययीभावः,2.2	अव्ययीभावः,2.2	CP	-	-	-	-	-	-
2.2	आवेशित-	-	-	आवेशित	आवेशित	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	-	-	-	-	-	-
2.3	चित्त-	-	-	चित्त	चित्त	षष्ठी-तत्पुरुषः,2.4	षष्ठी-तत्पुरुषः,2.4	CP	-	-	-	-	-	-
2.4	वृत्तिम्	-	-	वृत्ति{स्त्री;2;एक}/वृत्ति{पुं;2;एक}	वृत्ति{स्त्री;2;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N2				-	-	
3.1	इन्दु-	-	इन्दु-प्रभाम्	इन्दु	इन्दु	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	चन्द्रमा-प्रभा	-	-	-	-	-
3.2	प्रभाम्	-	-	प्रभा{स्त्री;2;एक}	प्रभा{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	इन्दुमतीम्	-	इन्दुमतीम्	इन्दु{मतुप्;स्त्री;2;एक}	इन्दु{मतुप्;स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2	इन्दु	-	-	-	-	-
5.1	अवेक्ष्य	-	अवेक्ष्य	ईक्ष्1{अव्य;ल्यप्;ईक्षँ;:भ्वादिः}	अव_ईक्ष्1{अव्य;ल्यप्;ईक्षँ;भ्वादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	देख_कर	-	-	-	-	-
6.1	प्रचक्रमे	2	प्रचक्रमे	प्र_क्रम्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;क्रमुँ;भ्वादिः}/प्र_क्रम्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;क्रमुँ;भ्वादिः}	प्र_क्रम्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;क्रमुँ;भ्वादिः}	अभिहित_कर्म	अभिहित_कर्म	KP	-	-	-	-	-	-
7.1	वक्तुम्	3	वक्तुम्	ब्रू1{अव्य;तुमुन्;ब्रूञ्;:अदादिः}/वच्1{अव्य;तुमुन्;वचँ;अदादिः}	ब्रू1{अव्य;तुमुन्;ब्रूञ्;:अदादिः}	प्रयोजनम्,6.1	प्रयोजनम्,6.1	NA	कहने~के_लिये	-	-	-	-	-
8.1	सविस्तरम्	4	सविस्तरम्	सविस्तरम्{अव्य}	सविस्तरम्{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	विवरण_के_साथ	-	-	-	-	-
9.1	वाक्यं	5	वाक्यं	वाक्य{नपुं;1;एक}/वाक्य{नपुं;2;एक}	वाक्य{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	वाक्य_को	-	-	-	-	-
10.1	इदं	6	इदं	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	यह	-	-	-	-	-
11.1	सुनन्दा	7	सुनन्दा	सुनन्दा{पुं;3;एक}/सुनन्दा{स्त्री;1;एक}	सुनन्दा{पुं;3;एक}	कर्ता,6.1	कर्ता,6.1	N3	सुनन्दे_से	-	-	-	-	-
