index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सुजातयोः	1	क्षणमात्रसखीं	सुजात{पुं;6;द्वि}/सुजात{नपुं;6;द्वि}/सुजात{पुं;7;द्वि}/सुजात{नपुं;7;द्वि}	सुजात{नपुं;6;द्वि}	विशेषणम्,2.1	विशेषणम्,2.1	N6	उच्चकुलोत्पन्नों_के	-	-	-	-	-
2.1	स्तनयोः	2	सुजातयोः	स्तन{पुं;6;द्वि}/स्तन{पुं;7;द्वि}	स्तन{पुं;6;द्वि}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	स्तनों_की	-	-	-	-	-
3.1	क्षणमात्रसखीं	-	क्षणमात्रसखीं	क्षणमात्रसखी{स्त्री;2;एक}	क्षणमात्रसखी{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	-	-	-	-	-	-
4.1	ताम्	3	स्तनयोस्तामवलोक्य	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	ता{स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2	ता_को	-	-	-	-	-
5.1	अवलोक्य	-	-	लोक्1{अव्य;ल्यप्;लोकृँ;:भ्वादिः}/लोक्2{अव्य;ल्यप्;लोकृँ;:चुरादिः}	अव_लोक्2{अव्य;ल्यप्;लोकृँ;:चुरादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	अव_लोक्2_कर	-	-	-	-	-
6.1	विह्वला	4	विह्वला	विह्वला{स्त्री;1;एक}	विह्वला{स्त्री;1;एक}	विशेषणम्,7.3	विशेषणम्,7.3	N1	विह्वला_ने	-	-	-	-	-
7.1	नर-	5	निमिमील	नर	नर	सप्तमी-तत्पुरुषः,7.2	सप्तमी-तत्पुरुषः,7.2	CP	नर-अच्छा-प्रिया	-	-	-	-	-
7.2	उत्तम-	-	-	उत्तम	उत्तम	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP	नर-अच्छा-प्रिया	-	-	-	-	-
7.3	प्रिया	-	-	प्री{नपुं;3;एक}/प्रिया{स्त्री;1;एक}	प्रिया{स्त्री;1;एक}	कर्ता,12.1	कर्ता,12.1	N1				-	-	
8.1	तमसा	6	नरोत्तमप्रिया	तमसा{नपुं;3;एक}	तमस{नपुं;3;एक}	करणम्,12.1	करणम्,12.1	N3	अन्धकार	-	-	-	-	-
9.1	हृत-	7	हृतचन्द्रा	हृ1{क्त;हृञ्;:भ्वादिः}/हृ2{क्त;हृ;:जुहोत्यादिः	हृ2{क्त;हृ;:जुहोत्यादिः	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	-	-	-	-	-	-
9.2	चन्द्रा	-	-	चन्द्रा;स्त्री;1;एक}	चन्द्रा;स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-	-	
10.1	कौमुदी	8	तमसेव	कौमुदी{स्त्री;1;एक}	कौमुदी{स्त्री;1;एक}	उपमानम्,11.1	उपमानम्,11.1	N1	चाँदनी	-	-	-	-	-
11.1	इव	9	कौमुदी	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.3	उपमान_द्योतकः,7.3	NA	जैसे	-	-	-	-	-
12.1	निमिमील	-	-	नि_मील्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;मीलँ;:भ्वादिः}/नि_मील्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;मीलँ;:भ्वादिः}/नि_मील्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;मीलँ;:भ्वादिः}	नि_मील्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;मीलँ;:भ्वादिः}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	KP	नि_मील्1_प्प्_स्क्या	-	-	-	-	-
